#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.53051e+07 1 0 5.75638e+08 3.18383e+07 4.66944e+08 8.0249e+08 4.66944e+08 0.162124 0.00202938 0.158038 0.0442731 0.0350729 0.214328 0.00212263 0.216245 0.0411986 0.0441957 0.26726 0.00186776 0.275751 0.0260129 0.0458639 374
1.63296e+08 1 0 5.8585e+08 3.15511e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.163807 0.00197757 0.162955 0.0342324 0.0327064 0.220296 0.00201695 0.217546 0.0420317 0.0336891 0.270702 0.0017901 0.275008 0.0291781 0.0377741 329
2.53985e+08 1 0 6.22262e+08 2.85889e+07 5.17181e+08 8.15432e+08 5.17181e+08 0.161445 0.00171953 0.158147 0.0397856 0.0346296 0.214121 0.00184886 0.213985 0.0441745 0.0421426 0.268577 0.00164791 0.276364 0.0257581 0.044359 478
4.02678e+08 1 0 5.88509e+08 2.33421e+07 4.66944e+08 8.0249e+08 4.66944e+08 0.164698 0.00146771 0.161994 0.0415127 0.0347501 0.21995 0.0015148 0.219828 0.0414028 0.0409412 0.271507 0.00135108 0.27816 0.0284808 0.0415494 694
6.36135e+08 1 0 5.52849e+08 1.85237e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.167901 0.00117917 0.166917 0.0376418 0.0372275 0.22333 0.00122013 0.223519 0.0396662 0.0392211 0.273864 0.00109413 0.280809 0.0254441 0.0403921 985
1.01021e+09 1 0 5.47056e+08 1.61827e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.166036 0.00107565 0.163188 0.0398327 0.0351559 0.222871 0.00112742 0.223019 0.0411787 0.0394984 0.274363 0.00101396 0.283176 0.0239913 0.0448128 1204
1.60457e+09 1 0 5.44878e+08 1.43867e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.170524 0.000974011 0.167926 0.0414221 0.0363975 0.227519 0.0010035 0.228752 0.0427309 0.0439189 0.275253 0.000862073 0.283344 0.0242125 0.0437808 1593
2.50759e+09 1 0 5.57862e+08 1.26663e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.172471 0.000903248 0.169757 0.0425591 0.0359067 0.228901 0.000913506 0.229578 0.0417272 0.0416123 0.2761 0.000795868 0.283065 0.026316 0.0414086 1870
4.00632e+09 1 0 5.4138e+08 1.17612e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.175381 0.000831604 0.172382 0.0427342 0.035522 0.232351 0.000859002 0.234785 0.0412328 0.0455731 0.278115 0.000750719 0.287067 0.0238043 0.0448015 2206
6.31342e+09 1 0 5.39966e+08 1.07418e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.179621 0.000809736 0.176215 0.0449325 0.0362227 0.236374 0.00080718 0.238927 0.0403598 0.0456177 0.27917 0.00069645 0.287752 0.0243509 0.0428784 2451
