#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.69941e+09 0.0786001 0.0900415 0.000511502 0 0 0 0.0138151 7.3391e-05 0 0.00995416 0 408778
1.58016e+10 0.0709791 0.0825839 0.000612214 0 0 0 0.011235 7.3301e-05 0 0.00924733 0 271094
2.48561e+10 0.069013 0.0800267 0.000658518 0 0 0 0.0109688 7.73161e-05 0 0.00914496 0 226537
3.9173e+10 0.0733087 0.0848741 0.000780857 0 0 0 0.0118793 9.26549e-05 0 0.00996365 0 169557
6.21281e+10 0.0867382 0.0994653 0.00100278 0 0 0 0.0146607 0.000128972 0 0.0179739 0 116523
9.84892e+10 0.106209 0.121751 0.00133393 0 0 0 0.0182312 0.000176355 0 0.027247 0 79014
1.55521e+11 0.130508 0.151715 0.00188079 0 0 0 0.0230999 0.00026006 0 0.0418339 0 49560
2.45961e+11 0.172362 0.203972 0.002793 0 1 0 0.0302432 0.000391724 0 0.0625417 0 29705
3.89697e+11 0.227522 0.28089 0.00431517 0 1 0 0.0427011 0.000633553 0 0.0979865 0 17295
6.16642e+11 0.307248 0.392732 0.00671983 0 1 0 0.0612389 0.0010687 0.00831579 0.136191 0.00831579 9686
9.77355e+11 0.41893 0.590516 0.0115067 0 1 0 0.0978835 0.00193648 0.0291755 0.199408 0.0291755 5082
1.54206e+12 0.564831 0.853641 0.0174124 1 1 1 0.151421 0.00319721 0.087998 0.248616 0.087998 2815
2.44457e+12 0.705718 1.16946 0.027106 1 1 1 0.233912 0.00530604 0.18959 0.267233 0.170659 1434
3.87806e+12 0.793011 1.32258 0.0363043 1 1 1 0.317971 0.00830375 0.302338 0.28378 0.250532 744
6.06132e+12 0.821839 1.4023 0.0535034 1 1 1 0.407917 0.0125895 0.428297 0.235648 0.312213 348
9.75373e+12 0.868852 1.42623 0.0681647 1 1 0 0.487849 0.0163732 0.541018 0.161637 0.285281 183
1.60997e+13 0.711111 1.06667 0.0932155 1 1 1 0.538508 0.0286199 0.63958 0.1415 0.464645 90
2.46285e+13 0.823529 1.11765 0.124993 1 1 1 0.596657 0.0389984 0.654947 0.138191 0.28324 34
3.69802e+13 0.681818 1 0.186097 1 1 1 0.604172 0.05495 0.727064 0.0765849 0.43424 22
6.21526e+13 0.875 1.625 0.375 2 1 1 0.679508 0.0487411 0.730062 0.0986049 0.161543 8
9.13306e+13 0.5 0.75 0.478714 1 1 1 0.574062 0.196382 0.712067 0.177807 0.712067 4
1.70018e+14 1 2.5 0.5 3 0 1 0.375491 0.21038 0.585871 0 0.42076 2
2.17794e+14 0 0 0 0 0 0 0.952172 0.952172 0.952172 0 0 1
