#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69744e+07 0.00912024 0.000102408 7.35123e+07 341542 0 0 0 0.357263 0.000101778 0.352901 0.0930913 0.0880882 0.679194 9.07401e-05 0.684837 0.0747942 0.0839042 0.934314 3.68243e-05 0.941822 0.0182658 0.0309712 861710
1.57083e+08 0.00989118 0.000178653 8.12567e+07 617728 0 0 0 0.362251 0.000170893 0.358147 0.0927326 0.0883259 0.68189 0.000140904 0.683956 0.073299 0.0760559 0.935019 5.69353e-05 0.941656 0.0176988 0.0292482 306839
2.48742e+08 0.0103875 0.000206544 9.18438e+07 764738 0 0 0 0.370115 0.000190649 0.366439 0.0898248 0.0868926 0.686197 0.000154061 0.687881 0.0712333 0.0748679 0.936017 6.23176e-05 0.942207 0.017112 0.0275422 240963
3.94567e+08 0.011868 0.000247995 1.0641e+08 937629 0 0 0 0.379969 0.000211746 0.376265 0.0873076 0.0842513 0.69243 0.000169895 0.694291 0.0692953 0.0755024 0.936723 6.8053e-05 0.942462 0.0166244 0.0259499 190681
6.25695e+08 0.0131722 0.00028957 1.21012e+08 1.12618e+06 0 0 0 0.390252 0.000230541 0.385711 0.0854633 0.0800987 0.697716 0.00018005 0.700527 0.0642684 0.0732276 0.936219 7.41973e-05 0.94168 0.0159002 0.0244275 155023
9.90763e+08 0.0143157 0.000336784 1.36954e+08 1.36258e+06 0 0 0 0.399028 0.000251833 0.393951 0.0845307 0.0777518 0.699288 0.000192412 0.702636 0.059857 0.0705437 0.933245 8.52439e-05 0.938649 0.0160707 0.0239269 124409
1.57133e+09 0.0155645 0.000393651 1.57396e+08 1.67152e+06 0 0 0 0.408893 0.000276679 0.403717 0.0837291 0.0759284 0.697428 0.000202868 0.700406 0.054679 0.0645206 0.927386 0.000102191 0.932952 0.0166981 0.0242718 98879
2.49083e+09 0.0175632 0.000464761 1.81919e+08 2.02621e+06 0 0 0 0.416293 0.000298079 0.41135 0.0818369 0.074232 0.689471 0.000207443 0.691723 0.0503382 0.0574589 0.91772 0.000124427 0.923917 0.01798 0.0260356 79883
3.94987e+09 0.0179977 0.000521191 2.17192e+08 2.51133e+06 0 3.59542e+08 0 0.423703 0.000322324 0.419149 0.0797267 0.0730993 0.676154 0.000213414 0.677395 0.046432 0.0504876 0.903239 0.000155964 0.910049 0.0206205 0.0293992 65064
6.27047e+09 0.0204441 0.000612878 2.6982e+08 3.23463e+06 0 5.4105e+08 0 0.427051 0.000342275 0.424015 0.0762058 0.0718642 0.655447 0.000222728 0.657081 0.0420616 0.045155 0.881395 0.000204936 0.889621 0.0244506 0.0348614 53316
9.92608e+09 0.0229354 0.000716207 3.37642e+08 4.15181e+06 0 7.04417e+08 0 0.426889 0.000368191 0.424978 0.0728295 0.0704326 0.630539 0.000244116 0.632863 0.0388906 0.042792 0.85177 0.000261341 0.860598 0.0301471 0.0421909 43688
1.5744e+10 0.0224134 0.000777223 4.44469e+08 5.66474e+06 0 9.02545e+08 0 0.422512 0.000398117 0.42152 0.0703848 0.0698064 0.601229 0.000290788 0.605704 0.0372495 0.045661 0.811568 0.000350891 0.821363 0.0371734 0.0510199 36273
2.49262e+10 0.0274633 0.000945816 6.01808e+08 7.55873e+06 0 1.19994e+09 0 0.410937 0.000431157 0.411803 0.0674017 0.0693577 0.567843 0.000365359 0.574641 0.0398472 0.0528146 0.761553 0.000458898 0.770572 0.0457289 0.0565771 29858
3.94428e+10 0.0326358 0.00113702 8.21799e+08 1.033e+07 0 1.62642e+09 0 0.394889 0.000486565 0.396623 0.0679008 0.071991 0.534021 0.000465832 0.541836 0.0464395 0.0638693 0.708745 0.00059921 0.716345 0.0536501 0.0678864 24421
6.23098e+10 0.0406194 0.00145768 1.11762e+09 1.43778e+07 3.40417e+08 1.86805e+09 3.40417e+08 0.373167 0.000560894 0.375004 0.0672646 0.0728851 0.498725 0.000606996 0.504915 0.0549561 0.0758441 0.658201 0.000821791 0.663224 0.0650489 0.0925177 18341
9.77409e+10 0.0694634 0.00235015 1.51277e+09 2.16077e+07 5.82642e+08 2.54574e+09 5.82642e+08 0.350806 0.00068109 0.353116 0.067044 0.0750962 0.470601 0.000906284 0.469506 0.0668009 0.0827612 0.625602 0.00123814 0.61826 0.116864 0.109111 11704
1.5239e+11 0.198995 0.00544767 2.15073e+09 3.87688e+07 9.41735e+08 4.21544e+09 9.41735e+08 0.328882 0.00101675 0.330577 0.0650274 0.0741476 0.453625 0.00168112 0.436297 0.0894558 0.0811698 0.613074 0.0022191 0.586189 0.216286 0.121779 5372
2.37857e+11 0.492656 0.0123717 3.20731e+09 8.32048e+07 1.60323e+09 6.20228e+09 1.10251e+09 0.306046 0.00197249 0.30278 0.0687714 0.0713473 0.445828 0.00370209 0.409161 0.157435 0.0822233 0.636139 0.00473513 0.594856 0.274838 0.155931 1634
3.75185e+11 0.735065 0.0225199 5.23687e+09 2.03727e+08 3.40132e+09 7.00258e+09 2.23307e+09 0.279409 0.0038267 0.268115 0.0802837 0.060394 0.477119 0.00977603 0.415249 0.279902 0.112033 0.702846 0.0107983 0.718755 0.221315 0.273093 385
5.87427e+11 0.953846 0.0262273 7.27965e+09 5.12174e+08 9.33727e+09 2.11924e+09 7.47925e+09 0.251201 0.0101606 0.22544 0.100503 0.0412047 0.523158 0.0273839 0.500894 0.264357 0.208627 0.773549 0.024019 0.818339 0.14421 0.26276 65
9.10217e+11 1 0 1.01493e+10 6.00813e+08 1.11866e+10 4.01517e+08 2.88986e+09 0.260474 0.0318384 0.210382 0.161481 0.0325138 0.540925 0.0393271 0.548138 0.160423 0.182241 0.826748 0.0357243 0.810062 0.164876 0.0756844 13
