#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 1.064260e+11 (median) + 7.254500e+10  / - 4.194070e+10
#SM   Stats: 4.464410e+08 (median) + 7.840791e+08  / - 2.448160e+08
#VMP  Stats: 1.016400e+02 (median) + 1.595000e+01  / - 9.300003e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.837571e-10 (median) + 4.357616e-10  / - 2.531159e-10
sfh 0.055623 0 0 0 #avg: 1.65752e-09; avg_err: 1.65752e-09; sd: 9.85251e-07; counts: 353327
sfh 0.060123 0 0 0 #avg: 1.14274e-06; avg_err: 7.15174e-07; sd: 0.000425108; counts: 353327
sfh 0.062373 0 0 0 #avg: 1.43633e-05; avg_err: 7.4385e-06; sd: 0.00442154; counts: 353327
sfh 0.064623 0 0 0 #avg: 3.82712e-05; avg_err: 1.60802e-05; sd: 0.00955826; counts: 353327
sfh 0.066873 0 0 0 #avg: 0.00012235; avg_err: 2.74647e-05; sd: 0.0163254; counts: 353327
sfh 0.069123 0 0 0 #avg: 0.00027109; avg_err: 4.61142e-05; sd: 0.0274108; counts: 353327
sfh 0.071373 0 0 0 #avg: 0.00043977; avg_err: 4.85267e-05; sd: 0.0288449; counts: 353327
sfh 0.073623 0 0 0 #avg: 0.000772789; avg_err: 6.47105e-05; sd: 0.0384647; counts: 353327
sfh 0.075873 0 0 0 #avg: 0.00121291; avg_err: 7.00753e-05; sd: 0.0416536; counts: 353327
sfh 0.078123 0 0 0 #avg: 0.00187696; avg_err: 8.98883e-05; sd: 0.0534307; counts: 353327
sfh 0.080373 0 0 0 #avg: 0.00286552; avg_err: 0.000119888; sd: 0.0712629; counts: 353327
sfh 0.082623 0 0 0 #avg: 0.00380225; avg_err: 0.000115982; sd: 0.0689411; counts: 353327
sfh 0.085998 0 0 0 #avg: 0.00644358; avg_err: 0.000186517; sd: 0.110868; counts: 353327
sfh 0.089373 0 0 0 #avg: 0.00912761; avg_err: 0.000202324; sd: 0.120264; counts: 353327
sfh 0.092748 0 0 0 #avg: 0.0121077; avg_err: 0.00016806; sd: 0.0998968; counts: 353327
sfh 0.096123 0 0.000987563 0 #avg: 0.0158824; avg_err: 0.000186992; sd: 0.11115; counts: 353327
sfh 0.099498 0 0.00816728 0 #avg: 0.01983; avg_err: 0.000211821; sd: 0.125909; counts: 353327
sfh 0.102873 0 0.0186689 0 #avg: 0.0237639; avg_err: 0.000255081; sd: 0.151623; counts: 353327
sfh 0.106248 0 0.0286194 0 #avg: 0.027249; avg_err: 0.000219; sd: 0.130176; counts: 353327
sfh 0.109623 0 0.0385592 0 #avg: 0.0313766; avg_err: 0.00023264; sd: 0.138284; counts: 353327
sfh 0.112998 0 0.046667 0 #avg: 0.034838; avg_err: 0.000242142; sd: 0.143932; counts: 353327
sfh 0.116373 0.000951565 0.0514476 0.000951565 #avg: 0.0383088; avg_err: 0.000256714; sd: 0.152594; counts: 353327
sfh 0.119748 0.00303554 0.0553319 0.00303554 #avg: 0.0418919; avg_err: 0.000278971; sd: 0.165824; counts: 353327
sfh 0.123123 0.00499621 0.0591526 0.00499621 #avg: 0.0452137; avg_err: 0.000279864; sd: 0.166354; counts: 353327
sfh 0.126498 0.00696263 0.0642848 0.00696263 #avg: 0.0492131; avg_err: 0.000293311; sd: 0.174348; counts: 353327
sfh 0.129873 0.0090302 0.0693614 0.0090302 #avg: 0.0535256; avg_err: 0.000300252; sd: 0.178474; counts: 353327
sfh 0.133248 0.0112741 0.0746197 0.0112741 #avg: 0.0582266; avg_err: 0.000324282; sd: 0.192757; counts: 353327
sfh 0.136623 0.0136266 0.0792805 0.0136266 #avg: 0.063091; avg_err: 0.00034407; sd: 0.204519; counts: 353327
sfh 0.141685 0.0170316 0.0870754 0.0170316 #avg: 0.0699496; avg_err: 0.000360847; sd: 0.214492; counts: 353327
sfh 0.146748 0.0206475 0.0953655 0.0201992 #avg: 0.0762731; avg_err: 0.000373578; sd: 0.222059; counts: 353327
sfh 0.15181 0.0239795 0.10337 0.0227863 #avg: 0.0826391; avg_err: 0.000381293; sd: 0.226645; counts: 353327
sfh 0.156873 0.0272834 0.111209 0.0251826 #avg: 0.0889419; avg_err: 0.000405551; sd: 0.241064; counts: 353327
