#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 10.25 - 10.75
#HM   Stats: 9.350000e+11 (median) + 6.370600e+11  / - 3.285290e+11
#SM   Stats: 2.839220e+10 (median) + 1.509810e+10  / - 8.001401e+09
#VMP  Stats: 2.250400e+02 (median) + 3.831001e+01  / - 2.312000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.227094e-09 (median) + 1.971871e-09  / - 1.224725e-09
sfh 0.055623 0 0 0 #avg: 1.32487e-14; avg_err: 9.11287e-15; sd: 7.97572e-13; counts: 7661
sfh 0.060123 0 0 0 #avg: 2.46818e-13; avg_err: 1.24298e-13; sd: 1.08787e-11; counts: 7661
sfh 0.062373 0 0 0 #avg: 7.24508e-13; avg_err: 2.65864e-13; sd: 2.32688e-11; counts: 7661
sfh 0.064623 0 0 0 #avg: 1.10502e-12; avg_err: 2.3946e-13; sd: 2.09579e-11; counts: 7661
sfh 0.066873 0 0 0 #avg: 1.78361e-12; avg_err: 3.25324e-13; sd: 2.84728e-11; counts: 7661
sfh 0.069123 0 0 0 #avg: 2.59775e-12; avg_err: 4.38789e-13; sd: 3.84034e-11; counts: 7661
sfh 0.071373 0 0 0 #avg: 3.62529e-12; avg_err: 4.32649e-13; sd: 3.7866e-11; counts: 7661
sfh 0.073623 0 3.98727e-13 0 #avg: 5.48202e-12; avg_err: 6.28735e-13; sd: 5.50278e-11; counts: 7661
sfh 0.075873 0 1.9665e-12 0 #avg: 7.19531e-12; avg_err: 6.06752e-13; sd: 5.31038e-11; counts: 7661
sfh 0.078123 0 4.84462e-12 0 #avg: 9.54364e-12; avg_err: 7.94109e-13; sd: 6.95016e-11; counts: 7661
sfh 0.080373 0 8.28687e-12 0 #avg: 1.08776e-11; avg_err: 7.62208e-13; sd: 6.67095e-11; counts: 7661
sfh 0.082623 0 1.11807e-11 0 #avg: 1.08786e-11; avg_err: 6.02902e-13; sd: 5.27668e-11; counts: 7661
sfh 0.085998 1.33766e-13 1.72599e-11 1.33766e-13 #avg: 1.4945e-11; avg_err: 7.39764e-13; sd: 6.47452e-11; counts: 7661
sfh 0.089373 1.00169e-12 2.18324e-11 1.00169e-12 #avg: 1.98117e-11; avg_err: 1.55694e-12; sd: 1.36265e-10; counts: 7661
sfh 0.092748 2.19115e-12 2.64647e-11 2.19115e-12 #avg: 2.54757e-11; avg_err: 1.74145e-12; sd: 1.52414e-10; counts: 7661
