#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 7.955880e+11 (median) + 9.220621e+11  / - 3.275000e+11
#SM   Stats: 3.038690e+10 (median) + 1.519760e+10  / - 9.455200e+09
#VMP  Stats: 1.643200e+02 (median) + 4.087999e+01  / - 2.028001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.475654e-12 (median) + 2.629411e-12  / - 9.375282e-13
sfh 0.055623 0 0 0 #avg: 0.000176863; avg_err: 0.000128979; sd: 0.020574; counts: 25446
sfh 0.060123 0 0 0 #avg: 0.00272714; avg_err: 0.00153593; sd: 0.245004; counts: 25446
sfh 0.062373 0 0 0 #avg: 0.00655899; avg_err: 0.00329618; sd: 0.52579; counts: 25446
sfh 0.064623 0 0 0 #avg: 0.00889394; avg_err: 0.00360668; sd: 0.575319; counts: 25446
sfh 0.066873 0 0 0 #avg: 0.0106905; avg_err: 0.00294519; sd: 0.469801; counts: 25446
sfh 0.069123 0 0 0 #avg: 0.0154323; avg_err: 0.00318453; sd: 0.50798; counts: 25446
sfh 0.071373 0 0 0 #avg: 0.0193266; avg_err: 0.00252348; sd: 0.402532; counts: 25446
sfh 0.073623 0 0 0 #avg: 0.0291388; avg_err: 0.00279989; sd: 0.446624; counts: 25446
sfh 0.075873 0 0 0 #avg: 0.0429748; avg_err: 0.0042578; sd: 0.679183; counts: 25446
sfh 0.078123 0 0 0 #avg: 0.0593708; avg_err: 0.00574495; sd: 0.916405; counts: 25446
sfh 0.080373 0 0 0 #avg: 0.0681137; avg_err: 0.00420912; sd: 0.671418; counts: 25446
sfh 0.082623 0 0.00901491 0 #avg: 0.0764453; avg_err: 0.00430646; sd: 0.686945; counts: 25446
sfh 0.085998 0 0.0440563 0 #avg: 0.105898; avg_err: 0.00513609; sd: 0.819283; counts: 25446
sfh 0.089373 0 0.0974969 0 #avg: 0.136486; avg_err: 0.00686899; sd: 1.09571; counts: 25446
sfh 0.092748 0 0.146553 0 #avg: 0.167778; avg_err: 0.00668872; sd: 1.06695; counts: 25446
sfh 0.096123 0.00168627 0.210758 0.00168627 #avg: 0.206272; avg_err: 0.00876185; sd: 1.39765; counts: 25446
sfh 0.099498 0.0109496 0.251588 0.0109496 #avg: 0.244527; avg_err: 0.0098436; sd: 1.5702; counts: 25446
