#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 4.282350e+12 (median) + 4.017650e+12  / - 1.577940e+12
#SM   Stats: 2.257880e+11 (median) + 7.148700e+10  / - 3.912901e+10
#VMP  Stats: 3.760000e+02 (median) + 8.854001e+01  / - 5.135999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.065989e-12 (median) + 2.836575e-12  / - 2.036312e-12
sfh 0.055623 0 0 0 #avg: 0.00265458; avg_err: 0.00265458; sd: 0.0391944; counts: 219
sfh 0.060123 0 0 0 #avg: 0.0943509; avg_err: 0.0510798; sd: 0.754184; counts: 219
sfh 0.062373 0 0 0 #avg: 0.354813; avg_err: 0.184617; sd: 2.72583; counts: 219
sfh 0.064623 0 0 0 #avg: 1.15054; avg_err: 0.745501; sd: 11.0072; counts: 219
sfh 0.066873 0 0.0861534 0 #avg: 0.585723; avg_err: 0.212386; sd: 3.13584; counts: 219
sfh 0.069123 0 0.35185 0 #avg: 0.930513; avg_err: 0.294458; sd: 4.34762; counts: 219
sfh 0.071373 0 0.588133 0 #avg: 1.20439; avg_err: 0.369879; sd: 5.46119; counts: 219
sfh 0.073623 0 1.33821 0 #avg: 2.03366; avg_err: 0.748669; sd: 11.054; counts: 219
sfh 0.075873 0.0144042 1.76652 0.0144042 #avg: 3.2634; avg_err: 1.5242; sd: 22.5046; counts: 219
sfh 0.078123 0.0817275 2.02273 0.0817275 #avg: 4.1366; avg_err: 1.54512; sd: 22.8134; counts: 219
sfh 0.080373 0.192449 2.17476 0.192449 #avg: 3.93271; avg_err: 1.2237; sd: 18.0677; counts: 219
sfh 0.082623 0.281194 2.43111 0.281194 #avg: 3.02741; avg_err: 0.717186; sd: 10.5891; counts: 219
sfh 0.085998 0.459529 4.20416 0.459529 #avg: 3.6116; avg_err: 0.691344; sd: 10.2076; counts: 219
sfh 0.089373 0.712342 3.7497 0.702132 #avg: 4.87978; avg_err: 0.952158; sd: 14.0584; counts: 219
sfh 0.092748 1.00663 6.44024 0.967334 #avg: 6.54014; avg_err: 1.48359; sd: 21.9049; counts: 219
sfh 0.096123 1.41589 8.67701 1.34529 #avg: 13.4441; avg_err: 6.03764; sd: 89.1446; counts: 219
