#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
42.4109 1 0 7.81917e+07 1.62159e+07 0 0 0 0.182384 0.00374595 0.172532 0.0421451 0.0242819 0.193402 0.00373877 0.182021 0.0425149 0.0238366 0.226668 0.00396928 0.22105 0.0683762 0.0445582 159
63.8014 1 0 2.58117e+08 1.46722e+08 0 5.36715e+08 0 0.241083 0.025607 0.288938 0.0405467 0.185975 0.254202 0.0242571 0.290888 0.04063 0.172454 0.26879 0.021507 0.292838 0.0407132 0.140105 12
82.7532 1 0 3.47629e+08 5.79101e+07 0 1.01076e+09 0 0.173438 0.00692283 0.15123 0.102281 0.0251053 0.208656 0.00581091 0.196006 0.0722812 0.0286203 0.251235 0.00453882 0.247182 0.0463076 0.0327316 71
103.293 1 0 3.82166e+08 2.72567e+07 0 9.44654e+08 0 0.158667 0.00214151 0.153046 0.0406951 0.0317017 0.202857 0.002081 0.201826 0.0410907 0.0360086 0.255185 0.00186953 0.26215 0.0271181 0.0465498 356
129.029 1 0 4.23595e+08 1.28618e+07 0 1.01076e+09 0 0.161837 0.00096766 0.158845 0.0412762 0.0351757 0.213295 0.000991869 0.212718 0.0427072 0.0404923 0.263028 0.000859212 0.268777 0.0286461 0.0427141 1621
160.767 1 0 4.80473e+08 8.16469e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.170323 0.000592789 0.167553 0.0415733 0.036925 0.22405 0.000606215 0.224367 0.0428171 0.0421615 0.270163 0.00054921 0.277578 0.0273805 0.0450819 4331
200.754 1 0 5.14788e+08 6.28838e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.183677 0.000486837 0.181166 0.0471338 0.0393744 0.238662 0.000468862 0.241525 0.0406452 0.0453557 0.279142 0.000413911 0.288417 0.0234785 0.0460218 7343
250.327 1 0 5.7601e+08 6.22719e+06 5.36715e+08 6.04553e+08 5.36715e+08 0.193982 0.000463834 0.192991 0.0455153 0.0428441 0.246398 0.000430936 0.251383 0.0348585 0.0460633 0.28101 0.000387397 0.289854 0.0232612 0.0435432 8069
313.484 1 0 6.87507e+08 7.4551e+06 6.06006e+08 6.63428e+08 6.06006e+08 0.189754 0.000503043 0.189178 0.0417604 0.0391136 0.241245 0.000485257 0.245945 0.0339734 0.0437174 0.274967 0.000456723 0.282668 0.0261335 0.0432823 6144
391.384 1 0 8.22388e+08 1.05992e+07 7.43049e+08 7.14059e+08 7.43049e+08 0.180306 0.000630579 0.179499 0.0376085 0.0350607 0.228871 0.000659917 0.230746 0.0353183 0.0392691 0.265598 0.000667881 0.270846 0.0324176 0.0443166 3169
491.253 1 0 9.78186e+08 1.69419e+07 9.44654e+08 6.34393e+08 5.84489e+08 0.169563 0.000923681 0.167902 0.034796 0.0304454 0.217187 0.00105701 0.216476 0.0366193 0.0367114 0.25829 0.00111499 0.260932 0.0395612 0.044 1277
617.237 1 0 1.20349e+09 3.10201e+07 1.20565e+09 5.51314e+08 5.99643e+08 0.15752 0.00159197 0.156945 0.0322571 0.0282429 0.20404 0.00226187 0.202945 0.0403744 0.0389735 0.252642 0.00252024 0.253126 0.0537783 0.0505651 333
766.519 1 0 1.46192e+09 6.68322e+07 1.39517e+09 6.99156e+08 4.5052e+08 0.145092 0.0032406 0.140709 0.0277258 0.0228418 0.188961 0.00467116 0.18541 0.0341098 0.034405 0.247459 0.00599908 0.241908 0.0651361 0.0446702 71
973.363 1 0 1.30399e+09 1.84184e+08 1.39517e+09 3.61789e+08 3.84414e+08 0.158694 0.00762652 0.156468 0.0295889 0.0139105 0.217474 0.0194306 0.197272 0.114703 0.0351254 0.277079 0.0175985 0.291207 0.0344028 0.0758735 9
