#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.11649e+09 1.05577e+09 1.6914e+06 7.94287e+08 9.26562e+08 4.24032e+08 2.19063e+09 3.08369e+06 1.74201e+09 2.14595e+09 1.02505e+09 235226
1.56134e+10 8.45173e+08 2.05012e+06 6.74308e+08 6.19132e+08 3.18036e+08 1.90063e+09 4.83635e+06 1.39649e+09 2.00484e+09 7.91253e+08 89449
2.46346e+10 7.99494e+08 2.44789e+06 5.99529e+08 6.3302e+08 2.50285e+08 1.74899e+09 6.06665e+06 1.28215e+09 1.75756e+09 6.76918e+08 56176
3.91315e+10 7.8217e+08 3.0159e+06 5.8055e+08 5.94273e+08 2.33778e+08 1.60205e+09 7.24057e+06 1.16825e+09 1.39422e+09 5.86203e+08 36511
6.22015e+10 7.86639e+08 3.64058e+06 5.80006e+08 6.12852e+08 2.31988e+08 1.52707e+09 8.35883e+06 1.14531e+09 1.29878e+09 5.71555e+08 25505
9.90367e+10 8.30156e+08 4.59208e+06 6.02658e+08 6.79493e+08 2.53415e+08 1.51899e+09 9.87093e+06 1.16825e+09 1.27584e+09 5.63017e+08 18773
1.57337e+11 8.88471e+08 5.56522e+06 6.74308e+08 7.38979e+08 3.22293e+08 1.53628e+09 1.08141e+07 1.16825e+09 1.27584e+09 5.63017e+08 14893
2.49798e+11 9.34806e+08 6.34135e+06 6.99664e+08 8.02689e+08 3.42273e+08 1.62054e+09 1.23526e+07 1.26673e+09 1.29574e+09 6.61498e+08 12733
3.95792e+11 1.03548e+09 7.6385e+06 7.88209e+08 9.27663e+08 4.21878e+08 1.72522e+09 1.30521e+07 1.39649e+09 1.40387e+09 7.91253e+08 11137
6.27885e+11 1.16053e+09 9.39691e+06 8.29125e+08 1.10075e+09 3.81333e+08 1.88564e+09 1.47357e+07 1.51125e+09 1.64866e+09 7.94287e+08 9881
9.92549e+11 1.29207e+09 1.16851e+07 9.39217e+08 1.20474e+09 4.8275e+08 2.13283e+09 1.74161e+07 1.74201e+09 1.90202e+09 1.02505e+09 8396
1.57229e+12 1.49994e+09 1.54322e+07 1.05478e+09 1.50167e+09 5.85129e+08 2.36531e+09 2.08882e+07 1.85802e+09 2.27501e+09 1.14106e+09 6919
2.46821e+12 1.77194e+09 2.12989e+07 1.25059e+09 1.87779e+09 7.50124e+08 2.54136e+09 2.52634e+07 2.09125e+09 2.41132e+09 1.26213e+09 5304
3.92597e+12 2.11759e+09 3.15967e+07 1.43556e+09 2.51409e+09 8.55009e+08 2.42354e+09 2.93823e+07 1.91353e+09 2.34244e+09 1.10443e+09 3503
6.14505e+12 2.36236e+09 4.42829e+07 1.66266e+09 2.82696e+09 1.05743e+09 2.4047e+09 3.63671e+07 1.97444e+09 2.15859e+09 1.14531e+09 2080
9.77676e+12 2.6642e+09 6.27516e+07 1.96427e+09 3.04085e+09 1.27198e+09 2.15333e+09 4.46202e+07 1.74201e+09 1.78051e+09 1.02505e+09 1213
1.55656e+13 3.1203e+09 9.19881e+07 2.44294e+09 3.50937e+09 1.63096e+09 2.0255e+09 5.78776e+07 1.62642e+09 1.77491e+09 9.0946e+08 655
2.43401e+13 2.96689e+09 1.33729e+08 2.2546e+09 3.36273e+09 1.51948e+09 1.8777e+09 8.62213e+07 1.51125e+09 1.64866e+09 8.97943e+08 285
3.874e+13 2.98548e+09 1.79136e+08 2.37751e+09 3.29928e+09 1.58322e+09 1.66006e+09 1.01933e+08 1.28215e+09 1.28032e+09 5.65192e+08 152
5.99575e+13 3.36713e+09 2.8036e+08 3.28045e+09 2.00514e+09 1.9983e+09 1.27061e+09 1.08114e+08 1.05478e+09 8.03239e+08 4.49546e+08 59
9.61097e+13 2.79872e+09 3.73132e+08 2.82411e+09 1.90065e+09 1.99499e+09 1.29965e+09 1.26322e+08 1.16825e+09 6.89768e+08 4.36552e+08 26
1.5783e+14 3.14809e+09 5.76025e+08 3.40132e+09 1.05094e+09 1.76362e+09 1.74489e+09 3.93139e+08 1.28215e+09 1.87775e+09 5.65192e+08 9
3.01176e+14 3.48018e+08 3.48018e+08 3.48018e+08 0 0 1.62642e+09 1.62642e+09 1.62642e+09 0 0 1
3.16912e+14 3.1599e+09 60.8958 3.1599e+09 0 0 1.22222e+09 6.16274e+08 1.83849e+09 0 1.23255e+09 2
5.06765e+14 1.53348e+09 1.53348e+09 1.53348e+09 0 0 1.62642e+09 1.62642e+09 1.62642e+09 0 0 1
