#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 9.386760e+11 (median) + 8.936740e+11  / - 3.377940e+11
#SM   Stats: 3.027830e+10 (median) + 1.533460e+10  / - 9.407199e+09
#VMP  Stats: 1.540600e+02 (median) + 3.283000e+01  / - 1.728000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.742086e-11 (median) + 5.215239e-11  / - 2.551168e-11
sfh 0.055623 0 0 0 #avg: 1.74387e-06; avg_err: 1.74387e-06; sd: 0.000492335; counts: 79708
sfh 0.060123 0 0 0 #avg: 0.000375408; avg_err: 0.000162767; sd: 0.045953; counts: 79708
sfh 0.062373 0 0 0 #avg: 0.00152403; avg_err: 0.000706999; sd: 0.199603; counts: 79708
sfh 0.064623 0 0 0 #avg: 0.00204126; avg_err: 0.000445175; sd: 0.125684; counts: 79708
sfh 0.066873 0 0 0 #avg: 0.00450905; avg_err: 0.0010484; sd: 0.29599; counts: 79708
sfh 0.069123 0 0 0 #avg: 0.00787741; avg_err: 0.00146546; sd: 0.413736; counts: 79708
sfh 0.071373 0 0 0 #avg: 0.0111442; avg_err: 0.00105018; sd: 0.29649; counts: 79708
sfh 0.073623 0 0 0 #avg: 0.0158442; avg_err: 0.00126207; sd: 0.356312; counts: 79708
sfh 0.075873 0 0 0 #avg: 0.021705; avg_err: 0.00178255; sd: 0.503257; counts: 79708
sfh 0.078123 0 0 0 #avg: 0.0298899; avg_err: 0.00235596; sd: 0.665144; counts: 79708
sfh 0.080373 0 0 0 #avg: 0.0378591; avg_err: 0.00310132; sd: 0.875578; counts: 79708
sfh 0.082623 0 0 0 #avg: 0.0408415; avg_err: 0.00143207; sd: 0.404309; counts: 79708
sfh 0.085998 0 0.0111981 0 #avg: 0.0613133; avg_err: 0.0018242; sd: 0.515017; counts: 79708
sfh 0.089373 0 0.0396293 0 #avg: 0.0796284; avg_err: 0.00240714; sd: 0.679594; counts: 79708
sfh 0.092748 0 0.0786767 0 #avg: 0.100869; avg_err: 0.00267537; sd: 0.755323; counts: 79708
sfh 0.096123 0 0.121471 0 #avg: 0.1219; avg_err: 0.00274502; sd: 0.774986; counts: 79708
sfh 0.099498 0.00278629 0.158647 0.00278629 #avg: 0.142844; avg_err: 0.00281003; sd: 0.793338; counts: 79708
sfh 0.102873 0.0111391 0.185623 0.0111391 #avg: 0.16744; avg_err: 0.00319605; sd: 0.902323; counts: 79708
sfh 0.106248 0.0217509 0.209021 0.0217509 #avg: 0.192763; avg_err: 0.00389473; sd: 1.09958; counts: 79708
sfh 0.109623 0.0329889 0.229232 0.0329889 #avg: 0.219726; avg_err: 0.00423878; sd: 1.19671; counts: 79708
