#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.3762e+09 0 0 0 0 0 0 0.0768776 0.00674183 0.0454158 0.0895795 0.0292151 147
1.55515e+10 0.0357143 0.0357143 0.0357143 0 0 0 0.138291 0.0310212 0.0787261 0.20018 0.0628847 28
2.54714e+10 0.121212 0.121212 0.0576953 0 0 0 0.22798 0.0332851 0.189357 0.199132 0.165325 33
4.10459e+10 0.0961538 0.0961538 0.0290477 0 0 0 0.201717 0.0160948 0.169983 0.227661 0.129802 104
6.52628e+10 0.0656934 0.0656934 0.0149942 0 0 0 0.2371 0.012127 0.181932 0.264655 0.141324 274
1.03246e+11 0.0668693 0.0668693 0.00974545 0 0 0 0.224597 0.00676376 0.193751 0.222871 0.15224 658
1.61111e+11 0.0687204 0.0687204 0.00711275 0 0 0 0.233321 0.00519118 0.188751 0.258104 0.146267 1266
2.56081e+11 0.0687706 0.0701837 0.00566435 0 0 0 0.225471 0.00388101 0.180768 0.233099 0.136104 2123
4.02648e+11 0.0635239 0.0648613 0.0046022 0 0 0 0.232008 0.00316717 0.19494 0.223774 0.132567 2991
6.36904e+11 0.0718052 0.0730605 0.00419973 0 0 0 0.220165 0.00262924 0.185729 0.20991 0.130446 3983
1.0045e+12 0.0749622 0.0762584 0.00397256 0 0 0 0.221826 0.00242671 0.187575 0.208841 0.128382 4629
1.58328e+12 0.0869103 0.0877603 0.00416856 0 0 0 0.229624 0.00247613 0.193174 0.213495 0.131949 4706
2.49329e+12 0.0941945 0.0958265 0.00457901 0 0 0 0.255234 0.00273796 0.222088 0.225919 0.149147 4289
3.94605e+12 0.106296 0.108053 0.00540919 0 0 0 0.279879 0.0031284 0.2504 0.225593 0.160834 3415
6.19771e+12 0.102003 0.1034 0.00667105 0 0 0 0.309701 0.00400606 0.286166 0.223726 0.174257 2147
9.79842e+12 0.108534 0.111019 0.00927133 0 0 0 0.337382 0.00543463 0.325778 0.204234 0.189433 1207
1.52692e+13 0.0658979 0.0675453 0.010458 0 0 0 0.387575 0.00770198 0.377183 0.213254 0.196031 607
2.46702e+13 0.0788382 0.0788382 0.0173952 0 0 0 0.440034 0.0118739 0.440016 0.186228 0.208214 241
3.82723e+13 0.0795455 0.0795455 0.0290101 0 0 0 0.472592 0.0165769 0.484599 0.133089 0.185396 88
5.82371e+13 0.047619 0.047619 0.047619 0 0 0 0.551414 0.0393043 0.535536 0.22865 0.166548 21
9.46856e+13 0 0 0 0 0 0 0.534893 0.0583344 0.483853 0.267142 0.0560375 5
