#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.16428e+09 1.05478e+09 1.60408e+06 7.94287e+08 9.26562e+08 4.2474e+08 2.17631e+09 2.91972e+06 1.74201e+09 2.14595e+09 1.02505e+09 261669
1.56492e+10 8.57889e+08 1.93159e+06 6.76918e+08 6.48577e+08 3.20645e+08 1.88714e+09 4.43674e+06 1.39649e+09 1.88624e+09 7.91253e+08 106059
2.4679e+10 8.24673e+08 2.31959e+06 6.05234e+08 6.75083e+08 2.54786e+08 1.74191e+09 5.41272e+06 1.28215e+09 1.75756e+09 6.76918e+08 69978
3.91938e+10 8.16401e+08 2.83162e+06 5.91894e+08 6.7941e+08 2.43876e+08 1.60815e+09 6.39771e+06 1.16825e+09 1.39422e+09 5.63017e+08 47741
6.23432e+10 8.46392e+08 3.49938e+06 6.02658e+08 7.4001e+08 2.53415e+08 1.5598e+09 7.36468e+06 1.16825e+09 1.27584e+09 5.63017e+08 34851
9.91381e+10 9.05171e+08 4.34862e+06 6.79528e+08 7.60236e+08 3.27882e+08 1.56829e+09 8.62355e+06 1.16825e+09 1.27584e+09 5.63017e+08 26791
1.57354e+11 9.67652e+08 5.29969e+06 6.9722e+08 9.00089e+08 3.42078e+08 1.62397e+09 9.8305e+06 1.16825e+09 1.39422e+09 5.63017e+08 21305
2.49407e+11 1.02425e+09 6.1862e+06 7.20099e+08 9.39217e+08 3.58481e+08 1.73974e+09 1.15385e+07 1.33266e+09 1.4677e+09 7.27429e+08 17869
3.95543e+11 1.12514e+09 7.44447e+06 8.14837e+08 1.05662e+09 4.43903e+08 1.88249e+09 1.31482e+07 1.51125e+09 1.52846e+09 8.36939e+08 15259
6.27108e+11 1.25602e+09 9.32352e+06 8.88982e+08 1.20175e+09 4.39436e+08 2.1099e+09 1.56858e+07 1.62642e+09 1.77491e+09 9.0946e+08 13208
9.91368e+11 1.39616e+09 1.16433e+07 9.60049e+08 1.3865e+09 5.02572e+08 2.42175e+09 1.8941e+07 1.85802e+09 2.27501e+09 1.06373e+09 10978
1.56998e+12 1.66281e+09 1.58725e+07 1.13511e+09 1.79196e+09 6.60832e+08 2.70727e+09 2.24088e+07 2.09125e+09 2.56601e+09 1.26213e+09 8954
2.46547e+12 2.04059e+09 2.29061e+07 1.3361e+09 2.52571e+09 7.73722e+08 2.88674e+09 2.58172e+07 2.32608e+09 2.77602e+09 1.46071e+09 6730
3.915e+12 2.70987e+09 3.7708e+07 1.71795e+09 3.82142e+09 1.11271e+09 2.74262e+09 3.07759e+07 2.20847e+09 2.66568e+09 1.37934e+09 4245
6.13302e+12 3.39473e+09 5.87364e+07 2.24037e+09 4.85994e+09 1.53286e+09 2.67473e+09 3.79417e+07 2.20847e+09 2.54162e+09 1.27563e+09 2422
9.73983e+12 4.1066e+09 8.88646e+07 3.171e+09 5.02398e+09 2.44806e+09 2.36503e+09 4.73793e+07 1.85802e+09 2.15234e+09 1.02889e+09 1315
1.54941e+13 5.46477e+09 1.409e+08 6.25566e+09 3.13235e+09 5.25481e+09 2.09087e+09 5.76136e+07 1.74201e+09 1.90202e+09 1.02505e+09 638
2.43162e+13 5.3224e+09 2.28445e+08 5.57821e+09 4.17499e+09 4.65855e+09 2.15383e+09 9.59551e+07 1.62642e+09 2.13943e+09 8.05959e+08 269
3.89289e+13 5.69172e+09 3.43682e+08 6.71911e+09 3.18675e+09 5.67151e+09 1.84038e+09 1.13424e+08 1.62642e+09 1.19769e+09 9.0946e+08 123
5.99033e+13 6.14749e+09 6.50482e+08 7.0107e+09 3.43742e+09 5.72855e+09 1.67076e+09 2.30258e+08 1.05478e+09 1.2713e+09 2.25655e+08 39
9.4181e+13 6.67857e+09 9.20375e+08 8.50542e+09 9.07367e+08 5.74485e+09 1.58555e+09 1.80577e+08 1.51125e+09 4.63191e+08 5.69512e+08 13
1.64043e+14 6.8701e+09 1.6326e+09 9.69665e+09 1.25552e+09 8.39476e+09 1.49025e+09 2.64297e+08 1.85802e+09 2.33234e+08 1.14106e+09 8
3.01176e+14 9.21138e+09 9.21138e+09 9.21138e+09 0 0 1.62642e+09 1.62642e+09 1.62642e+09 0 0 1
4.68824e+14 3.23486e+09 3.23485e+09 3.23485e+09 0 0 6.64402e+09 6.64402e+09 6.64402e+09 0 0 1
5.06765e+14 1.16825e+09 1.16825e+09 1.16825e+09 0 0 3.42996e+08 3.42996e+08 3.42996e+08 0 0 1
