#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66868e+09 0.000253342 0.000253756 5.92785e-06 0 0 0 0.000231024 1.79627e-06 0 0 0 7243165
1.56628e+10 0.000620222 0.000621088 1.64191e-05 0 0 0 0.00058593 4.94046e-06 0 0 0 2308851
2.47494e+10 0.00111046 0.0011117 2.62321e-05 0 0 0 0.00106516 8.03415e-06 0 0 0 1617345
3.9116e+10 0.00171661 0.00172649 3.9572e-05 0 0 0 0.0016065 1.22248e-05 0 0 0 1113240
6.18717e+10 0.00280911 0.00283015 6.33953e-05 0 0 0 0.00236485 1.98926e-05 0 0 0 712682
9.81436e+10 0.00461574 0.00465007 0.000103677 0 0 0 0.00357064 3.27904e-05 0 0 0 436983
1.55505e+11 0.00779041 0.00788831 0.000173796 0 0 0 0.0055339 5.52522e-05 0 0 0 265583
2.46156e+11 0.012436 0.012592 0.00028201 0 0 0 0.00845257 9.06796e-05 0 0 0 160261
3.89976e+11 0.0193456 0.0196306 0.000457311 0 0 0 0.0126502 0.000146444 0 0.00953953 0 94750
6.16915e+11 0.0315978 0.0321837 0.000769209 0 0 0 0.0195906 0.000246486 0 0.0250896 0 54624
9.75789e+11 0.0467226 0.0478821 0.00127825 0 0 0 0.0279797 0.00040353 0 0.0517967 0 29322
1.54073e+12 0.0658431 0.0672685 0.00211235 0 0 0 0.0384793 0.000678967 0 0.0831303 0 14732
2.42327e+12 0.0812159 0.0837101 0.0035688 0 0 0 0.0484439 0.0011884 0 0.110012 0 6415
3.81821e+12 0.0940137 0.0972278 0.00615328 0 0 0 0.0583386 0.00210407 0 0.138956 0 2489
6.03892e+12 0.10462 0.105978 0.0115154 0 0 0 0.0636468 0.00372324 0.0179942 0.125431 0.0179942 736
9.44156e+12 0.119048 0.119048 0.0224008 0 0 0 0.0793703 0.00855425 0.0185198 0.145914 0.0185198 210
1.53774e+13 0.14 0.14 0.0495696 0 0 0 0.116402 0.0231176 0.0560391 0.152664 0.0560391 50
2.47025e+13 0.166667 0.166667 0.112367 0 1 0 0.0949227 0.0451727 0.0256368 0.366515 0.0256368 12
3.275e+13 1 1 1 1 0 0 0.454847 0.454847 0.454847 0 0 1
5.40147e+13 1 1 1 1 0 0 0.415152 0.415152 0.415152 0 0 1
