#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.61667 - 2.78333
#HM   Stats: 1.601470e+13 (median) + 1.017650e+13  / - 3.727899e+12
#SM   Stats: 1.455620e+11 (median) + 1.067380e+11  / - 7.900119e+10
#VMP  Stats: 4.497100e+02 (median) + 8.984000e+01  / - 2.528000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.476540e-11 (median) + 6.968721e-12  / - 3.428343e-12
sfh 0.055623 0 0 0 #avg: 3.0954e-13; avg_err: 2.19149e-13; sd: 1.35092e-12; counts: 39
sfh 0.060123 0 0 0 #avg: 9.37913e-13; avg_err: 6.79462e-13; sd: 4.18848e-12; counts: 39
sfh 0.062373 0 0 0 #avg: 4.32576e-12; avg_err: 3.19971e-12; sd: 1.97243e-11; counts: 39
sfh 0.064623 0 0 0 #avg: 5.76722e-12; avg_err: 4.58079e-12; sd: 2.82379e-11; counts: 39
sfh 0.066873 0 2.77481e-13 0 #avg: 3.78074e-12; avg_err: 3.22196e-12; sd: 1.98615e-11; counts: 39
sfh 0.069123 0 1.105e-12 0 #avg: 2.38596e-12; avg_err: 1.7681e-12; sd: 1.08993e-11; counts: 39
sfh 0.071373 0 3.63095e-12 0 #avg: 2.63653e-12; avg_err: 1.30748e-12; sd: 8.05985e-12; counts: 39
sfh 0.073623 0 1.07842e-11 0 #avg: 4.82328e-12; avg_err: 1.66175e-12; sd: 1.02437e-11; counts: 39
sfh 0.075873 0 1.28636e-11 0 #avg: 6.4258e-12; avg_err: 2.27537e-12; sd: 1.40263e-11; counts: 39
sfh 0.078123 1.5376e-13 1.63929e-11 1.5376e-13 #avg: 8.6151e-12; avg_err: 2.55309e-12; sd: 1.57383e-11; counts: 39
sfh 0.080373 1.13576e-12 1.36031e-11 1.13576e-12 #avg: 8.68871e-12; avg_err: 2.52559e-12; sd: 1.55688e-11; counts: 39
sfh 0.082623 2.97113e-12 1.289e-11 2.97113e-12 #avg: 9.24156e-12; avg_err: 2.90144e-12; sd: 1.78857e-11; counts: 39
sfh 0.085998 3.81898e-12 2.28822e-11 3.81898e-12 #avg: 1.34729e-11; avg_err: 4.14399e-12; sd: 2.55453e-11; counts: 39
sfh 0.089373 4.16821e-12 2.06418e-11 4.13446e-12 #avg: 2.42223e-11; avg_err: 1.41413e-11; sd: 8.7173e-11; counts: 39
sfh 0.092748 6.50994e-12 2.61544e-11 6.40682e-12 #avg: 2.2665e-11; avg_err: 8.74186e-12; sd: 5.38884e-11; counts: 39
sfh 0.096123 6.89172e-12 3.51663e-11 6.62565e-12 #avg: 3.51028e-11; avg_err: 1.44338e-11; sd: 8.89761e-11; counts: 39
sfh 0.099498 7.33004e-12 4.52855e-11 6.09978e-12 #avg: 3.22058e-11; avg_err: 1.21439e-11; sd: 7.48602e-11; counts: 39
sfh 0.102873 7.68185e-12 5.76005e-11 5.98776e-12 #avg: 2.80474e-11; avg_err: 7.51144e-12; sd: 4.63036e-11; counts: 39
sfh 0.106248 9.71911e-12 3.91741e-11 8.08117e-12 #avg: 3.13009e-11; avg_err: 9.29744e-12; sd: 5.73132e-11; counts: 39
sfh 0.109623 1.76252e-11 3.29522e-11 1.56105e-11 #avg: 3.50894e-11; avg_err: 9.39815e-12; sd: 5.79341e-11; counts: 39
sfh 0.112998 1.34144e-11 8.14529e-11 1.13333e-11 #avg: 4.28331e-11; avg_err: 1.02399e-11; sd: 6.3123e-11; counts: 39
sfh 0.116373 1.15667e-11 1.15665e-10 9.63363e-12 #avg: 5.13376e-11; avg_err: 1.05563e-11; sd: 6.50736e-11; counts: 39
sfh 0.119748 1.37261e-11 1.7269e-10 1.12957e-11 #avg: 6.38441e-11; avg_err: 1.47105e-11; sd: 9.06819e-11; counts: 39
sfh 0.123123 1.93486e-11 1.87051e-10 1.57139e-11 #avg: 1.12829e-10; avg_err: 3.70155e-11; sd: 2.28179e-10; counts: 39
sfh 0.126498 1.85056e-11 1.84958e-10 1.43027e-11 #avg: 1.64314e-10; avg_err: 6.33151e-11; sd: 3.90301e-10; counts: 39
sfh 0.129873 2.09531e-11 2.75795e-10 1.67505e-11 #avg: 2.55982e-10; avg_err: 1.20917e-10; sd: 7.4538e-10; counts: 39
sfh 0.133248 2.56977e-11 2.60942e-10 2.12724e-11 #avg: 3.55808e-10; avg_err: 2.18625e-10; sd: 1.34769e-09; counts: 39
sfh 0.136623 2.65239e-11 2.32639e-10 2.01495e-11 #avg: 3.41012e-10; avg_err: 2.00418e-10; sd: 1.23546e-09; counts: 39
sfh 0.141685 3.5398e-11 1.2306e-10 2.85923e-11 #avg: 2.50967e-10; avg_err: 1.47101e-10; sd: 9.06794e-10; counts: 39
sfh 0.146748 4.91998e-11 9.24127e-11 4.39551e-11 #avg: 1.94566e-10; avg_err: 1.04605e-10; sd: 6.44828e-10; counts: 39
sfh 0.15181 5.46662e-11 1.36785e-10 4.34409e-11 #avg: 1.56579e-10; avg_err: 4.28711e-11; sd: 2.64275e-10; counts: 39
sfh 0.156873 6.56677e-11 3.00673e-10 5.39317e-11 #avg: 2.27465e-10; avg_err: 6.81423e-11; sd: 4.20057e-10; counts: 39
sfh 0.161935 8.09295e-11 3.11162e-10 7.14425e-11 #avg: 2.47362e-10; avg_err: 6.66657e-11; sd: 4.10955e-10; counts: 39
sfh 0.166998 7.95445e-11 4.27881e-10 6.41297e-11 #avg: 2.80685e-10; avg_err: 7.95555e-11; sd: 4.90413e-10; counts: 39
sfh 0.17206 7.17387e-11 5.32348e-10 5.53676e-11 #avg: 2.72621e-10; avg_err: 6.91115e-11; sd: 4.26032e-10; counts: 39
sfh 0.177123 6.45842e-11 5.52198e-10 5.39654e-11 #avg: 2.4667e-10; avg_err: 5.58547e-11; sd: 3.44312e-10; counts: 39
sfh 0.182185 8.17599e-11 5.11389e-10 6.40063e-11 #avg: 2.79278e-10; avg_err: 5.8759e-11; sd: 3.62215e-10; counts: 39
sfh 0.187248 1.4741e-10 5.51929e-10 1.2999e-10 #avg: 3.78915e-10; avg_err: 8.3648e-11; sd: 5.15641e-10; counts: 39
sfh 0.19231 1.56138e-10 7.19305e-10 1.41964e-10 #avg: 4.75188e-10; avg_err: 1.16272e-10; sd: 7.1675e-10; counts: 39
sfh 0.197373 1.52742e-10 7.59927e-10 1.25156e-10 #avg: 5.04297e-10; avg_err: 1.18435e-10; sd: 7.30083e-10; counts: 39
sfh 0.202435 2.00934e-10 7.19293e-10 1.68604e-10 #avg: 5.37748e-10; avg_err: 1.23573e-10; sd: 7.61755e-10; counts: 39
sfh 0.207498 1.78387e-10 9.03926e-10 1.63009e-10 #avg: 4.65796e-10; avg_err: 1.05928e-10; sd: 6.52982e-10; counts: 39
sfh 0.21256 1.63952e-10 6.58704e-10 1.3901e-10 #avg: 3.79766e-10; avg_err: 7.85815e-11; sd: 4.84409e-10; counts: 39
sfh 0.217623 1.49644e-10 4.68249e-10 1.26938e-10 #avg: 3.81641e-10; avg_err: 8.41062e-11; sd: 5.18466e-10; counts: 39
sfh 0.222685 1.04489e-10 5.81627e-10 7.30103e-11 #avg: 3.91935e-10; avg_err: 9.16102e-11; sd: 5.64723e-10; counts: 39
sfh 0.227748 9.10454e-11 7.08442e-10 7.49e-11 #avg: 3.99567e-10; avg_err: 1.00519e-10; sd: 6.19643e-10; counts: 39
sfh 0.23281 1.89524e-10 5.39777e-10 1.6549e-10 #avg: 4.76308e-10; avg_err: 1.08811e-10; sd: 6.70753e-10; counts: 39
sfh 0.237873 3.82158e-10 4.75118e-10 3.65145e-10 #avg: 5.27667e-10; avg_err: 1.08015e-10; sd: 6.65846e-10; counts: 39
sfh 0.242935 2.00158e-10 9.73441e-10 1.82843e-10 #avg: 5.15325e-10; avg_err: 1.02749e-10; sd: 6.3339e-10; counts: 39
sfh 0.247998 2.2074e-10 9.6276e-10 1.98179e-10 #avg: 5.06152e-10; avg_err: 9.63667e-11; sd: 5.94044e-10; counts: 39
sfh 0.25306 2.19004e-10 7.6949e-10 1.97298e-10 #avg: 4.38269e-10; avg_err: 8.21114e-11; sd: 5.06168e-10; counts: 39
