#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.1632 0.000190637 0.000192585 5.64794e-06 0 0 0 7.49105e-05 8.8842e-07 0 0 0 6158315
61.9802 0.00036933 0.000369849 1.38678e-05 0 0 0 0.000226652 2.13904e-06 0 0 0 1927814
78.2971 0.000654014 0.000656393 2.80298e-05 0 0 0 0.000489764 4.55656e-06 0 0 0 840960
98.618 0.00160526 0.00161031 6.39518e-05 0 0 0 0.00092488 9.85507e-06 0 0 0 395575
124.236 0.0052089 0.0053172 0.000168505 0 0 0 0.00199491 2.42546e-05 0 0 0 193899
156.256 0.0219439 0.0228196 0.0005046 0 0 0 0.00633759 8.39008e-05 0 0 0 94787
195.314 0.0838294 0.0912769 0.00159374 0 0 0 0.0254921 0.000320319 0 0.0457698 0 38805
243.014 0.191041 0.213882 0.00491704 0 1 0 0.0710106 0.00115627 0.0150325 0.152048 0.0150325 9019
307.448 0.263086 0.294358 0.0136947 0 1 0 0.167319 0.00436304 0.125537 0.215416 0.125537 1471
390.415 0.261411 0.302905 0.0247289 0 1 0 0.309901 0.00885782 0.301154 0.221166 0.211703 482
495.423 0.319018 0.361963 0.0442241 0 1 0 0.440931 0.0148292 0.465503 0.158941 0.23422 163
610.952 0.348485 0.409091 0.0747249 0 1 0 0.508317 0.0248008 0.544064 0.171195 0.279473 66
776.12 0.315789 0.315789 0.109561 0 1 0 0.522756 0.0308157 0.533679 0.12591 0.155057 19
943.267 0.333333 0.333333 0.333333 0 1 0 0.617706 0.0587411 0.584806 0.147021 0.048322 3
