#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.64216e+07 0.000618023 0.000626241 3.24917e-05 0 0 0 0.000430566 5.31876e-06 0 0 0 608392
1.57039e+08 0.000811545 0.000811545 6.22175e-05 0 0 0 0.000581818 1.01444e-05 0 0 0 209477
2.49003e+08 0.00114311 0.00114311 8.31019e-05 0 0 0 0.000702988 1.32291e-05 0 0 0 165338
3.94474e+08 0.00167405 0.00171245 0.000117121 0 0 0 0.000895979 1.79929e-05 0 0 0 130223
6.25315e+08 0.00229157 0.00233057 0.000153082 0 0 0 0.00107804 2.32114e-05 0 0 0 102550
9.90108e+08 0.00297071 0.00302085 0.000197505 0 0 0 0.00134071 3.04819e-05 0 0 0 79779
1.56897e+09 0.00433503 0.004463 0.000274169 0 0 0 0.00169506 4.17534e-05 0 0 0 62514
2.49135e+09 0.00648798 0.0067921 0.00038721 0 0 0 0.00237651 6.58136e-05 0 0 0 49322
3.95113e+09 0.00989152 0.0103194 0.000527823 0 0 0 0.00339377 0.000100025 0 0 0 39731
6.27354e+09 0.0151166 0.0157844 0.000718197 0 0 0 0.00508477 0.000156662 0 0 0 32944
9.94459e+09 0.0232006 0.0249008 0.000992745 0 0 0 0.00765293 0.00022175 0 0 0 28232
1.57897e+10 0.0377138 0.0404105 0.00133824 0 0 0 0.0116714 0.000298385 0 0.00587272 0 24845
2.50204e+10 0.0549028 0.060889 0.0017735 0 0 0 0.0180796 0.000404268 0 0.015476 0 22385
3.96011e+10 0.070194 0.077964 0.00216268 0 0 0 0.0235316 0.000498078 0 0.0309942 0 18919
6.23261e+10 0.0808824 0.088491 0.00248755 0 0 0 0.0278865 0.00058426 0 0.0461805 0 15640
9.82336e+10 0.0794047 0.0844935 0.00290235 0 0 0 0.0315988 0.000770515 0 0.0581215 0 10415
1.53474e+11 0.0695862 0.0740397 0.00379174 0 0 0 0.0381783 0.00124621 0 0.0691082 0 5389
2.40195e+11 0.0792839 0.084399 0.00669201 0 0 0 0.0578778 0.00270095 0 0.117759 0 1955
3.72046e+11 0.113821 0.113821 0.0165557 0 0 0 0.106178 0.00878466 0.0153242 0.222933 0.0153242 369
5.81854e+11 0.130435 0.130435 0.0502044 0 0 0 0.182944 0.0295165 0.141646 0.236916 0.141646 46
8.91396e+11 0 0 0 0 0 0 0.088197 0.088197 0 0.264591 0 3
1.30387e+12 0 0 0 0 0 0 0.665768 0.665769 0.665769 0 0 1
