#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.80896e+09 0.996752 0.000146036 1.68852e+09 3.66943e+06 1.28215e+09 1.87775e+09 8.29125e+08 0.400685 0.000323554 0.389944 0.122025 0.110479 0.631964 0.000326122 0.645024 0.111195 0.144024 0.835427 0.000271016 0.861117 0.0704379 0.123242 151795
1.58515e+10 0.997185 0.00015689 1.65525e+09 4.10449e+06 1.28215e+09 1.75756e+09 8.17318e+08 0.33703 0.0003228 0.327496 0.103336 0.0966207 0.604514 0.000371041 0.616543 0.113818 0.141452 0.832916 0.000301599 0.855937 0.0695718 0.113151 114037
2.49723e+10 0.997227 0.000162075 1.7071e+09 4.30759e+06 1.39649e+09 1.76342e+09 9.02545e+08 0.315749 0.000326429 0.303931 0.102851 0.088995 0.600882 0.000379542 0.612938 0.11018 0.139408 0.829802 0.000311578 0.85165 0.0713139 0.111991 105287
3.946e+10 0.997193 0.000175894 1.81624e+09 4.78444e+06 1.51125e+09 1.7692e+09 1.0173e+09 0.31235 0.000344366 0.300345 0.0996363 0.0844857 0.604115 0.000392761 0.616804 0.103112 0.134295 0.824113 0.000339156 0.84504 0.0752941 0.116425 90481
6.26014e+10 0.997675 0.000175058 2.01808e+09 5.51885e+06 1.74201e+09 1.90202e+09 1.24807e+09 0.317725 0.000362861 0.308028 0.0941789 0.082545 0.60263 0.00041868 0.615067 0.100564 0.132319 0.811731 0.000385022 0.832036 0.0822114 0.124041 75696
9.90753e+10 0.997355 0.000205668 2.22172e+09 6.34505e+06 1.97444e+09 2.03592e+09 1.3692e+09 0.331431 0.000389844 0.323268 0.0919039 0.0832009 0.601735 0.000441857 0.614258 0.0955154 0.128611 0.796857 0.000433319 0.815726 0.0887085 0.130206 62374
1.56491e+11 0.996529 0.000272239 2.44625e+09 7.75134e+06 2.20847e+09 2.04749e+09 1.49151e+09 0.348645 0.000449469 0.341402 0.0906691 0.0840915 0.597494 0.000472288 0.608916 0.0855298 0.115619 0.77645 0.000504411 0.793136 0.094192 0.132893 46672
2.47745e+11 0.996365 0.000334037 2.73091e+09 1.01634e+07 2.56247e+09 2.18762e+09 1.75923e+09 0.361841 0.000522003 0.356474 0.0866263 0.0833745 0.580536 0.00051815 0.586208 0.0815175 0.0974119 0.743272 0.000616205 0.756114 0.102023 0.133259 32461
3.92551e+11 0.992691 0.000568688 3.08313e+09 1.36157e+07 2.80036e+09 2.59274e+09 1.97124e+09 0.37056 0.000599419 0.366886 0.0847366 0.0828696 0.55038 0.000582657 0.551629 0.0791534 0.0848472 0.693861 0.00075317 0.698748 0.113092 0.126305 22437
6.20891e+11 0.98148 0.0010719 3.42553e+09 1.80064e+07 3.1599e+09 2.73311e+09 2.21817e+09 0.372327 0.000697431 0.369091 0.0805567 0.0799035 0.516749 0.000677202 0.514895 0.0763151 0.0762063 0.640549 0.000891431 0.638024 0.117345 0.109756 15821
9.84291e+11 0.972109 0.00156956 3.95341e+09 2.46976e+07 3.76585e+09 3.0449e+09 2.71107e+09 0.357627 0.000814056 0.353737 0.0789739 0.0757889 0.478637 0.000832025 0.474763 0.0782599 0.0741753 0.584337 0.0010826 0.578787 0.114658 0.103815 11007
1.55616e+12 0.96534 0.00215389 4.48288e+09 3.41553e+07 4.25596e+09 3.6318e+09 3.08771e+09 0.336242 0.00099397 0.333957 0.074492 0.0757914 0.445275 0.00106647 0.438991 0.0821855 0.0736148 0.544216 0.00141946 0.53385 0.123769 0.104434 7213
2.46689e+12 0.972523 0.00235873 5.25938e+09 4.67343e+07 5.26813e+09 3.67359e+09 3.87165e+09 0.312678 0.0012189 0.308117 0.0741546 0.0723912 0.413331 0.00144057 0.402365 0.0865859 0.0733978 0.50904 0.00195352 0.486734 0.150899 0.101814 4804
3.92289e+12 0.974728 0.0028076 6.10118e+09 6.25125e+07 6.7274e+09 3.07507e+09 5.10098e+09 0.292692 0.0015397 0.287338 0.0744428 0.0739003 0.392294 0.00202645 0.373708 0.100423 0.0741913 0.496698 0.00279495 0.459398 0.202818 0.105811 3126
6.20347e+12 0.98152 0.00305227 7.01241e+09 8.09083e+07 8.54017e+09 1.78957e+09 6.44892e+09 0.275001 0.00180043 0.268479 0.0704279 0.065358 0.378721 0.00283869 0.350574 0.123646 0.0709626 0.49874 0.00395972 0.452425 0.241867 0.11948 1948
9.80687e+12 0.988401 0.00308321 8.14496e+09 1.00894e+08 9.64866e+09 1.33014e+09 6.60895e+09 0.258046 0.00225005 0.249557 0.0695117 0.0641903 0.379101 0.00449508 0.336948 0.165215 0.0784675 0.500189 0.00547238 0.454577 0.263579 0.143348 1207
1.55234e+13 0.982644 0.00477505 8.33572e+09 1.3195e+08 9.87888e+09 1.37603e+09 7.19765e+09 0.250694 0.00294197 0.238716 0.0706703 0.054648 0.383684 0.00605715 0.331895 0.221649 0.0822419 0.525583 0.00735746 0.505189 0.249654 0.192596 749
2.48024e+13 0.995146 0.00342838 9.21498e+09 1.57779e+08 1.03297e+10 1.06011e+09 4.18639e+09 0.240478 0.00400894 0.22743 0.0663561 0.0498922 0.390006 0.00820949 0.328633 0.236415 0.0833657 0.568395 0.00981977 0.580002 0.19987 0.252488 412
3.85938e+13 0.995851 0.00414938 9.88166e+09 1.79214e+08 1.08378e+10 8.79709e+08 2.37857e+09 0.244039 0.00625445 0.226082 0.0744143 0.059088 0.411043 0.0111125 0.383807 0.223409 0.147305 0.583502 0.0135624 0.594311 0.238191 0.260257 241
6.1455e+13 1 0 9.87524e+09 2.20836e+08 1.08378e+10 8.15328e+08 3.44525e+09 0.226369 0.00620605 0.211607 0.0732555 0.0460329 0.407711 0.0149527 0.35204 0.246599 0.11919 0.597492 0.0170942 0.600973 0.226676 0.286507 150
9.87579e+13 1 0 9.87411e+09 3.54424e+08 1.10486e+10 9.20393e+08 3.98808e+09 0.237458 0.00999952 0.215529 0.0775405 0.0472509 0.444486 0.022866 0.404644 0.229327 0.15851 0.62881 0.0224112 0.641204 0.17872 0.249956 76
1.53276e+14 1 0 1.07542e+10 3.30171e+08 1.11866e+10 9.04263e+08 1.08065e+09 0.210819 0.011588 0.210555 0.0510741 0.0637475 0.472965 0.0327278 0.454262 0.240563 0.215836 0.676723 0.0320051 0.739475 0.100552 0.315248 36
2.46626e+14 1 0 1.09035e+10 8.14931e+08 1.15882e+10 9.63765e+08 7.50362e+08 0.280952 0.0405286 0.209054 0.287292 0.0297792 0.445507 0.0408346 0.472125 0.0775177 0.124982 0.584006 0.0462341 0.606218 0.0791814 0.161437 13
3.34412e+14 1 1 1.04773e+10 1.04773e+10 1.04773e+10 0 0 0.163209 0.163209 0.163209 0 0 0.306277 0.306277 0.306277 0 0 0.712904 0.712904 0.712904 0 0 1
7.53676e+14 1 1 1.22688e+10 1.22688e+10 1.22688e+10 0 0 0.163428 0.163428 0.163428 0 0 0.434678 0.434678 0.434678 0 0 0.826887 0.826887 0.826887 0 0 1
