#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.748530e+11 (median) + 1.504410e+11  / - 7.411800e+10
#SM   Stats: 3.286080e+09 (median) + 5.406250e+09  / - 1.966470e+09
#VMP  Stats: 1.049700e+02 (median) + 1.542000e+01  / - 1.218000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.051703e-10 (median) + 1.859031e-10  / - 1.016375e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 297392
sfh 0.060123 0 0 0 #avg: 4.76814e-17; avg_err: 3.37621e-17; sd: 1.84117e-14; counts: 297392
sfh 0.062373 0 0 0 #avg: 2.75167e-16; avg_err: 1.13625e-16; sd: 6.19637e-14; counts: 297392
sfh 0.064623 0 0 0 #avg: 1.92411e-15; avg_err: 5.31042e-16; sd: 2.89596e-13; counts: 297392
sfh 0.066873 0 0 0 #avg: 5.72581e-15; avg_err: 1.16882e-15; sd: 6.37401e-13; counts: 297392
sfh 0.069123 0 0 0 #avg: 1.53711e-14; avg_err: 3.35657e-15; sd: 1.83046e-12; counts: 297392
sfh 0.071373 0 0 0 #avg: 4.08681e-14; avg_err: 1.08245e-14; sd: 5.90296e-12; counts: 297392
sfh 0.073623 0 0 0 #avg: 7.52384e-14; avg_err: 1.98341e-14; sd: 1.08162e-11; counts: 297392
sfh 0.075873 0 0 0 #avg: 9.9692e-14; avg_err: 1.48387e-14; sd: 8.09206e-12; counts: 297392
sfh 0.078123 0 0 0 #avg: 1.42284e-13; avg_err: 9.23471e-15; sd: 5.03602e-12; counts: 297392
sfh 0.080373 0 0 0 #avg: 2.2805e-13; avg_err: 1.16165e-14; sd: 6.3349e-12; counts: 297392
sfh 0.082623 0 0 0 #avg: 3.45604e-13; avg_err: 1.58798e-14; sd: 8.65983e-12; counts: 297392
sfh 0.085998 0 0 0 #avg: 6.195e-13; avg_err: 3.00476e-14; sd: 1.6386e-11; counts: 297392
sfh 0.089373 0 0 0 #avg: 9.24064e-13; avg_err: 2.23566e-14; sd: 1.21918e-11; counts: 297392
sfh 0.092748 0 0 0 #avg: 1.33005e-12; avg_err: 2.48354e-14; sd: 1.35436e-11; counts: 297392
sfh 0.096123 0 0 0 #avg: 1.8047e-12; avg_err: 2.8062e-14; sd: 1.53032e-11; counts: 297392
sfh 0.099498 0 1.35602e-13 0 #avg: 2.36345e-12; avg_err: 2.95525e-14; sd: 1.61161e-11; counts: 297392
sfh 0.102873 0 1.22346e-12 0 #avg: 3.02086e-12; avg_err: 3.23903e-14; sd: 1.76636e-11; counts: 297392
sfh 0.106248 0 2.79484e-12 0 #avg: 3.71418e-12; avg_err: 3.46356e-14; sd: 1.8888e-11; counts: 297392
sfh 0.109623 0 4.53389e-12 0 #avg: 4.48733e-12; avg_err: 4.13265e-14; sd: 2.25368e-11; counts: 297392
sfh 0.112998 0 6.20463e-12 0 #avg: 5.1998e-12; avg_err: 4.38182e-14; sd: 2.38956e-11; counts: 297392
sfh 0.116373 0 7.59971e-12 0 #avg: 5.73331e-12; avg_err: 4.40487e-14; sd: 2.40213e-11; counts: 297392
sfh 0.119748 1.34354e-13 8.77217e-12 1.34354e-13 #avg: 6.33543e-12; avg_err: 4.45507e-14; sd: 2.42951e-11; counts: 297392
sfh 0.123123 4.88275e-13 9.73706e-12 4.88275e-13 #avg: 6.95758e-12; avg_err: 4.56824e-14; sd: 2.49122e-11; counts: 297392
sfh 0.126498 8.95314e-13 1.08371e-11 8.95314e-13 #avg: 7.72627e-12; avg_err: 4.69049e-14; sd: 2.55789e-11; counts: 297392
sfh 0.129873 1.35648e-12 1.18589e-11 1.35648e-12 #avg: 8.56653e-12; avg_err: 4.86717e-14; sd: 2.65424e-11; counts: 297392
sfh 0.133248 1.88305e-12 1.29231e-11 1.88305e-12 #avg: 9.51497e-12; avg_err: 5.35128e-14; sd: 2.91824e-11; counts: 297392
sfh 0.136623 2.43632e-12 1.39754e-11 2.43632e-12 #avg: 1.05138e-11; avg_err: 5.86093e-14; sd: 3.19617e-11; counts: 297392
sfh 0.141685 3.26723e-12 1.56566e-11 3.26723e-12 #avg: 1.19006e-11; avg_err: 6.02907e-14; sd: 3.28787e-11; counts: 297392
sfh 0.146748 4.20913e-12 1.73097e-11 4.167e-12 #avg: 1.32963e-11; avg_err: 6.15958e-14; sd: 3.35904e-11; counts: 297392
sfh 0.15181 5.14715e-12 1.87761e-11 4.88807e-12 #avg: 1.46746e-11; avg_err: 6.37315e-14; sd: 3.47551e-11; counts: 297392
sfh 0.156873 6.08275e-12 2.01953e-11 5.53538e-12 #avg: 1.60766e-11; avg_err: 6.73385e-14; sd: 3.67221e-11; counts: 297392
sfh 0.161935 6.97355e-12 2.14445e-11 6.09345e-12 #avg: 1.7281e-11; avg_err: 6.74303e-14; sd: 3.67721e-11; counts: 297392
sfh 0.166998 7.94201e-12 2.2491e-11 6.70201e-12 #avg: 1.84808e-11; avg_err: 6.74667e-14; sd: 3.6792e-11; counts: 297392
sfh 0.17206 8.74422e-12 2.32772e-11 7.15782e-12 #avg: 1.9466e-11; avg_err: 7.04787e-14; sd: 3.84345e-11; counts: 297392
sfh 0.177123 9.50106e-12 2.43337e-11 7.58884e-12 #avg: 2.05445e-11; avg_err: 7.37974e-14; sd: 4.02443e-11; counts: 297392
sfh 0.182185 1.03384e-11 2.55496e-11 8.09681e-12 #avg: 2.16559e-11; avg_err: 7.36443e-14; sd: 4.01609e-11; counts: 297392
sfh 0.187248 1.11001e-11 2.63813e-11 8.56292e-12 #avg: 2.25807e-11; avg_err: 7.3284e-14; sd: 3.99644e-11; counts: 297392
