#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM   Stats: 5.720590e+10 (median) + 2.802940e+10  / - 3.145590e+10
#SM   Stats: 1.270830e+10 (median) + 3.085810e+10  / - 1.054442e+10
#VMP  Stats: 8.120000e+01 (median) + 3.420006e+00  / - 1.542000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 0.000000e+00 (median) + 6.808008e-12  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 18
sfh 0.071373 0 0 0 #avg: 0.00146866; avg_err: 0.00146866; sd: 0.00605542; counts: 18
sfh 0.073623 0 0 0 #avg: 0.0104262; avg_err: 0.0104262; sd: 0.0429884; counts: 18
sfh 0.075873 0 0 0 #avg: 0.0141439; avg_err: 0.0129521; sd: 0.053403; counts: 18
sfh 0.078123 0 0 0 #avg: 0.0158823; avg_err: 0.0115009; sd: 0.0474195; counts: 18
sfh 0.080373 0 0 0 #avg: 0.0547641; avg_err: 0.0402791; sd: 0.166075; counts: 18
sfh 0.082623 0 0 0 #avg: 0.100212; avg_err: 0.0882839; sd: 0.364004; counts: 18
sfh 0.085998 0 0.00554478 0 #avg: 0.255587; avg_err: 0.200948; sd: 0.828529; counts: 18
sfh 0.089373 0 0.160219 0 #avg: 0.347684; avg_err: 0.228742; sd: 0.943126; counts: 18
sfh 0.092748 0 0.214847 0 #avg: 0.223344; avg_err: 0.163888; sd: 0.675728; counts: 18
sfh 0.096123 0.0197923 0.342773 0.0197923 #avg: 0.192663; avg_err: 0.113799; sd: 0.469204; counts: 18
sfh 0.099498 0.0136657 0.35933 0.0136657 #avg: 0.140125; avg_err: 0.0557662; sd: 0.22993; counts: 18
sfh 0.102873 0.0466641 0.358076 0.0466641 #avg: 0.14501; avg_err: 0.0538229; sd: 0.221917; counts: 18
sfh 0.106248 0.0580637 0.665653 0.0580637 #avg: 0.231735; avg_err: 0.0946676; sd: 0.390325; counts: 18
sfh 0.109623 0.0717418 0.776726 0.0717418 #avg: 0.293517; avg_err: 0.118768; sd: 0.489695; counts: 18
sfh 0.112998 0.103733 0.555562 0.103733 #avg: 0.319893; avg_err: 0.146809; sd: 0.605309; counts: 18
sfh 0.116373 0.215396 0.431126 0.215396 #avg: 0.533583; avg_err: 0.291956; sd: 1.20377; counts: 18
sfh 0.119748 0.263503 0.990217 0.263067 #avg: 0.974975; avg_err: 0.606061; sd: 2.49885; counts: 18
sfh 0.123123 0.228447 1.91258 0.227846 #avg: 1.11822; avg_err: 0.626475; sd: 2.58302; counts: 18
sfh 0.126498 0.252162 3.97817 0.249602 #avg: 1.82836; avg_err: 1.02421; sd: 4.22292; counts: 18
sfh 0.129873 0.187941 2.43899 0.182286 #avg: 1.4429; avg_err: 0.781245; sd: 3.22115; counts: 18
sfh 0.133248 0.198342 1.90024 0.182178 #avg: 0.895639; avg_err: 0.3764; sd: 1.55194; counts: 18
sfh 0.136623 0.321561 1.20144 0.307628 #avg: 0.86708; avg_err: 0.352123; sd: 1.45184; counts: 18
sfh 0.141685 0.463554 1.84914 0.450391 #avg: 0.845517; avg_err: 0.264672; sd: 1.09127; counts: 18
sfh 0.146748 0.403691 1.35805 0.391492 #avg: 0.80716; avg_err: 0.179498; sd: 0.740091; counts: 18
sfh 0.15181 0.56205 1.56229 0.546314 #avg: 1.24405; avg_err: 0.408874; sd: 1.68583; counts: 18
sfh 0.156873 1.04677 1.94916 1.02279 #avg: 1.86711; avg_err: 0.725011; sd: 2.9893; counts: 18
sfh 0.161935 0.803636 7.65257 0.784267 #avg: 3.03352; avg_err: 1.3185; sd: 5.43631; counts: 18
sfh 0.166998 0.803683 9.32192 0.778786 #avg: 3.19416; avg_err: 1.40446; sd: 5.79073; counts: 18
sfh 0.17206 0.663069 7.75629 0.621511 #avg: 2.72539; avg_err: 1.11539; sd: 4.59886; counts: 18
sfh 0.177123 0.3769 8.54321 0.282577 #avg: 3.0425; avg_err: 1.26164; sd: 5.20186; counts: 18
sfh 0.182185 0.472154 4.44132 0.384957 #avg: 2.08593; avg_err: 0.78996; sd: 3.25709; counts: 18
sfh 0.187248 0.692137 3.66461 0.633394 #avg: 2.41464; avg_err: 1.03235; sd: 4.25648; counts: 18
sfh 0.19231 0.878765 4.05083 0.783368 #avg: 3.21072; avg_err: 1.74807; sd: 7.20749; counts: 18
sfh 0.197373 1.10658 3.00028 0.943812 #avg: 3.02089; avg_err: 1.50868; sd: 6.22045; counts: 18
sfh 0.202435 1.22945 3.60502 1.15796 #avg: 2.95568; avg_err: 1.33818; sd: 5.51747; counts: 18
sfh 0.207498 1.6892 2.97129 1.6105 #avg: 3.25472; avg_err: 1.27731; sd: 5.2665; counts: 18
sfh 0.21256 1.54639 5.63487 1.48674 #avg: 2.4314; avg_err: 0.750664; sd: 3.09507; counts: 18
sfh 0.217623 0.936645 5.71522 0.889953 #avg: 2.55721; avg_err: 0.946493; sd: 3.90249; counts: 18
