#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 2.000000e+12 (median) + 1.858820e+12  / - 6.044100e+11
#SM   Stats: 2.184500e+11 (median) + 6.582800e+10  / - 2.912900e+10
#VMP  Stats: 2.428800e+02 (median) + 4.888998e+01  / - 2.444000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.163508e-10 (median) + 2.270486e-10  / - 9.831114e-11
sfh 0.055623 0 0 0 #avg: 0.00634631; avg_err: 0.00454601; sd: 0.105542; counts: 540
sfh 0.060123 0 0 0 #avg: 0.018873; avg_err: 0.0136277; sd: 0.316385; counts: 540
sfh 0.062373 0 0 0 #avg: 0.040847; avg_err: 0.0296434; sd: 0.688213; counts: 540
sfh 0.064623 0 0 0 #avg: 0.0365453; avg_err: 0.0236534; sd: 0.549146; counts: 540
sfh 0.066873 0 0 0 #avg: 0.0584958; avg_err: 0.0227969; sd: 0.529261; counts: 540
sfh 0.069123 0 0 0 #avg: 0.0707896; avg_err: 0.0204901; sd: 0.475707; counts: 540
sfh 0.071373 0 0 0 #avg: 0.100257; avg_err: 0.0231235; sd: 0.536843; counts: 540
sfh 0.073623 0 0.00155976 0 #avg: 0.143795; avg_err: 0.0410594; sd: 0.953251; counts: 540
sfh 0.075873 0 0.0340253 0 #avg: 0.157659; avg_err: 0.0383905; sd: 0.891288; counts: 540
sfh 0.078123 0 0.110361 0 #avg: 0.241146; avg_err: 0.0526604; sd: 1.22258; counts: 540
sfh 0.080373 0 0.220441 0 #avg: 0.260858; avg_err: 0.0446662; sd: 1.03699; counts: 540
sfh 0.082623 0 0.294547 0 #avg: 0.284131; avg_err: 0.0401432; sd: 0.931979; counts: 540
sfh 0.085998 0.00521149 0.538674 0.00521149 #avg: 0.497043; avg_err: 0.0754869; sd: 1.75253; counts: 540
sfh 0.089373 0.0320822 0.749325 0.0320822 #avg: 0.604352; avg_err: 0.0782494; sd: 1.81667; counts: 540
sfh 0.092748 0.0790502 0.93199 0.0790502 #avg: 0.822023; avg_err: 0.132037; sd: 3.06542; counts: 540
sfh 0.096123 0.111293 0.956987 0.111293 #avg: 1.16682; avg_err: 0.259698; sd: 6.02925; counts: 540
sfh 0.099498 0.1826 1.10425 0.1826 #avg: 1.15615; avg_err: 0.219142; sd: 5.08769; counts: 540
sfh 0.102873 0.248837 1.27332 0.246673 #avg: 1.28872; avg_err: 0.234253; sd: 5.43851; counts: 540
sfh 0.106248 0.330753 1.27163 0.323313 #avg: 1.34097; avg_err: 0.197719; sd: 4.59032; counts: 540
sfh 0.109623 0.368624 1.58215 0.353383 #avg: 1.43234; avg_err: 0.162753; sd: 3.77853; counts: 540
sfh 0.112998 0.380674 1.69702 0.351478 #avg: 1.72784; avg_err: 0.215475; sd: 5.00254; counts: 540
sfh 0.116373 0.421628 2.07007 0.383423 #avg: 1.96962; avg_err: 0.237313; sd: 5.50955; counts: 540
sfh 0.119748 0.549104 2.36627 0.498241 #avg: 2.13064; avg_err: 0.247793; sd: 5.75286; counts: 540
sfh 0.123123 0.706205 2.79213 0.638465 #avg: 2.47226; avg_err: 0.268899; sd: 6.24286; counts: 540
sfh 0.126498 0.769294 3.22491 0.694114 #avg: 2.82738; avg_err: 0.378677; sd: 8.79151; counts: 540
sfh 0.129873 0.86344 3.75254 0.774585 #avg: 3.17396; avg_err: 0.380193; sd: 8.82671; counts: 540
sfh 0.133248 0.877246 4.64787 0.778939 #avg: 3.66567; avg_err: 0.428375; sd: 9.94532; counts: 540
sfh 0.136623 0.985059 4.84983 0.850664 #avg: 3.96587; avg_err: 0.389185; sd: 9.03547; counts: 540
sfh 0.141685 1.21564 5.31113 1.05619 #avg: 4.43466; avg_err: 0.410064; sd: 9.52019; counts: 540
sfh 0.146748 1.51706 6.91798 1.34694 #avg: 5.16521; avg_err: 0.476778; sd: 11.069; counts: 540
sfh 0.15181 1.7988 8.2191 1.58918 #avg: 6.62829; avg_err: 0.724696; sd: 16.8248; counts: 540
sfh 0.156873 2.05871 9.53199 1.78611 #avg: 8.91063; avg_err: 1.66; sd: 38.5393; counts: 540
sfh 0.161935 2.31909 10.1819 2.05082 #avg: 10.9699; avg_err: 2.20218; sd: 51.1267; counts: 540
sfh 0.166998 2.92818 12.0487 2.6175 #avg: 11.5533; avg_err: 2.28268; sd: 52.9954; counts: 540
sfh 0.17206 3.40084 12.1878 2.99382 #avg: 11.8733; avg_err: 1.76169; sd: 40.9001; counts: 540
sfh 0.177123 3.90265 15.8511 3.46961 #avg: 12.8278; avg_err: 1.44814; sd: 33.6205; counts: 540
sfh 0.182185 4.31159 21.407 3.82109 #avg: 15.1936; avg_err: 1.60686; sd: 37.3054; counts: 540
sfh 0.187248 4.68806 22.7125 4.22068 #avg: 18.6002; avg_err: 2.49416; sd: 57.9054; counts: 540
sfh 0.19231 4.70918 26.6602 4.19891 #avg: 22.2007; avg_err: 3.65547; sd: 84.8668; counts: 540
sfh 0.197373 5.83478 28.5134 5.18977 #avg: 24.5839; avg_err: 3.48946; sd: 81.0127; counts: 540
sfh 0.202435 6.52814 33.5668 5.6631 #avg: 26.7595; avg_err: 3.24232; sd: 75.2749; counts: 540
sfh 0.207498 7.37376 31.5889 6.38612 #avg: 28.9826; avg_err: 3.21643; sd: 74.6738; counts: 540
sfh 0.21256 7.98608 32.9143 6.8814 #avg: 31.478; avg_err: 3.40111; sd: 78.9615; counts: 540
sfh 0.217623 8.59622 37.4073 7.3056 #avg: 34.0644; avg_err: 3.89534; sd: 90.4357; counts: 540
sfh 0.222685 10.3349 39.7217 8.70679 #avg: 35.8053; avg_err: 3.56108; sd: 82.6755; counts: 540
sfh 0.227748 11.6076 48.5796 9.80264 #avg: 37.437; avg_err: 3.33498; sd: 77.4262; counts: 540
sfh 0.23281 13.4183 51.376 11.2073 #avg: 39.873; avg_err: 3.26557; sd: 75.8146; counts: 540
sfh 0.237873 15.3594 53.4547 13.1832 #avg: 43.6456; avg_err: 3.53067; sd: 81.9692; counts: 540
sfh 0.242935 17.3208 59.0303 14.553 #avg: 46.6746; avg_err: 3.52608; sd: 81.8628; counts: 540
sfh 0.247998 19.0358 62.4326 16.0524 #avg: 52.6455; avg_err: 4.05375; sd: 94.1133; counts: 540
sfh 0.25306 20.0142 79.9269 16.3717 #avg: 55.9088; avg_err: 4.11482; sd: 95.5312; counts: 540
sfh 0.258123 22.8974 74.7357 18.5055 #avg: 58.8786; avg_err: 4.22951; sd: 98.1938; counts: 540
sfh 0.263185 25.7933 96.9447 20.9191 #avg: 64.3492; avg_err: 4.3545; sd: 101.096; counts: 540
sfh 0.268248 28.9087 112.149 23.2923 #avg: 69.7017; avg_err: 4.55733; sd: 105.805; counts: 540
sfh 0.27331 32.2704 110.609 25.9909 #avg: 72.7183; avg_err: 4.37163; sd: 101.493; counts: 540
sfh 0.278373 35.5484 113.215 27.9813 #avg: 79.4521; avg_err: 4.76154; sd: 110.546; counts: 540
sfh 0.283435 42.3342 118.307 34.7932 #avg: 84.8616; avg_err: 5.04336; sd: 117.088; counts: 540
sfh 0.288498 47.5886 121.79 38.7692 #avg: 87.7094; avg_err: 4.81596; sd: 111.809; counts: 540
sfh 0.29356 52.989 120.016 42.8628 #avg: 90.6073; avg_err: 4.67093; sd: 108.442; counts: 540
sfh 0.298623 57.402 124.966 46.4543 #avg: 95.5057; avg_err: 4.89003; sd: 113.529; counts: 540
sfh 0.303685 68.6649 115.5 55.9549 #avg: 98.1662; avg_err: 4.57896; sd: 106.307; counts: 540
sfh 0.308748 72.4408 115.945 56.961 #avg: 101.804; avg_err: 4.47919; sd: 103.99; counts: 540
sfh 0.31381 76.72 118.664 59.8255 #avg: 106.084; avg_err: 4.51452; sd: 104.811; counts: 540
