#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.7082e+07 0.18356 0.000378011 3.19231e+08 804917 0 6.05234e+08 0 0.350562 9.38546e-05 0.345992 0.0949419 0.0902699 0.668784 9.04178e-05 0.677662 0.0777938 0.0921623 0.918781 5.87062e-05 0.936916 0.0214365 0.0519103 1048805
1.57177e+08 0.197971 0.000646342 3.74764e+08 1.49919e+06 0 7.1696e+08 0 0.354514 0.000156907 0.350021 0.0952104 0.0907536 0.669709 0.00014358 0.675683 0.0769386 0.0840867 0.916453 0.000104114 0.936371 0.0211203 0.0540785 380075
2.48977e+08 0.215552 0.000744465 4.33529e+08 1.81536e+06 0 9.41735e+08 0 0.361074 0.000174255 0.357322 0.0927369 0.0904677 0.67193 0.000159403 0.678331 0.0754833 0.0848404 0.914273 0.000122993 0.936379 0.0208638 0.0585993 305091
3.95109e+08 0.240214 0.000856458 5.01763e+08 2.15892e+06 0 1.16825e+09 0 0.369206 0.000191719 0.365701 0.0908615 0.0889898 0.675981 0.000177136 0.683301 0.0742037 0.0859513 0.91152 0.000143309 0.936038 0.0206403 0.0663106 248816
6.26103e+08 0.253747 0.000959284 5.43886e+08 2.48138e+06 0 1.28215e+09 0 0.378589 0.000208292 0.374705 0.0890467 0.0862407 0.680147 0.00019018 0.688703 0.0698557 0.0852345 0.909089 0.000162301 0.93497 0.0201223 0.0705627 205776
9.91848e+08 0.269201 0.00108048 6.00669e+08 2.90965e+06 0 1.39649e+09 0 0.386732 0.000226997 0.382883 0.0878842 0.0846145 0.680792 0.000205004 0.690078 0.0659519 0.0834977 0.903566 0.000187311 0.931425 0.0205222 0.078325 168517
1.57224e+09 0.28573 0.00122175 6.69297e+08 3.45546e+06 0 1.62642e+09 0 0.395621 0.00024901 0.391567 0.0873615 0.0830935 0.67809 0.000219219 0.687461 0.061236 0.0790275 0.895042 0.000218106 0.924926 0.0216699 0.0869688 136727
2.49362e+09 0.302658 0.00136679 7.44558e+08 4.06017e+06 0 1.85802e+09 0 0.40267 0.000267222 0.399232 0.0860172 0.0819825 0.66995 0.000228134 0.679359 0.0562631 0.0739793 0.882868 0.000251268 0.914715 0.0235592 0.0966516 112979
3.95401e+09 0.324278 0.00151952 8.56243e+08 4.85806e+06 0 2.09125e+09 0 0.408971 0.000287151 0.406203 0.0844058 0.0818911 0.655251 0.000239494 0.664581 0.0524566 0.0699488 0.864594 0.000293446 0.898876 0.027214 0.107671 94903
6.27382e+09 0.343925 0.00167948 9.88479e+08 5.83677e+06 0 2.44409e+09 0 0.411643 0.000304864 0.410665 0.0811319 0.0815403 0.634072 0.000252908 0.644593 0.0477746 0.0686969 0.84016 0.000340435 0.875553 0.0329174 0.116769 79997
9.94372e+09 0.365315 0.00185198 1.1636e+09 7.14041e+06 0 2.80036e+09 0 0.410409 0.00032392 0.410966 0.0774436 0.0814406 0.607606 0.000276917 0.619808 0.0445548 0.0703958 0.807225 0.000396796 0.842501 0.0410002 0.127249 67602
1.57729e+10 0.39117 0.00201455 1.40216e+09 8.71664e+06 4.64833e+08 2.81561e+09 4.64833e+08 0.404636 0.000344341 0.406722 0.0749083 0.0818526 0.576789 0.000311956 0.590955 0.0438907 0.0763881 0.764586 0.000455571 0.798952 0.0501944 0.13967 58683
2.49783e+10 0.424692 0.00218403 1.72689e+09 1.0708e+07 6.94765e+08 3.31559e+09 6.94765e+08 0.392135 0.000364556 0.395309 0.0732183 0.0820355 0.54262 0.000358211 0.55711 0.0491496 0.0844277 0.713664 0.000517864 0.74531 0.0595425 0.148286 51223
