#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.5067 0.0661062 0.0769532 0.000144401 0 0 0 0.0097546 1.65825e-05 0 0 0 4565125
62.1272 0.0609619 0.0716641 0.000265536 0 0 0 0.00869344 2.64103e-05 0 0.00869849 0 1285999
78.425 0.0776387 0.0905269 0.000431779 0 0 0 0.0110947 4.52373e-05 0 0.00945749 0 594652
98.5074 0.115414 0.135156 0.000751924 0 0 0 0.0166931 8.42846e-05 0 0.0264779 0 283865
123.843 0.191547 0.232249 0.0014712 0 1 0 0.0287077 0.000176895 0 0.0612574 0 124685
155.907 0.324435 0.42272 0.00298922 0 1 0 0.0545758 0.000395959 0.00826405 0.120846 0.00826405 53080
195.98 0.549607 0.789338 0.00588568 1 1 1 0.115869 0.000914024 0.0641452 0.189597 0.0641452 21741
246.511 0.750798 1.14473 0.0100522 1 1 1 0.214906 0.00196767 0.177603 0.234936 0.151083 8146
309.957 0.810127 1.19569 0.0155456 1 1 1 0.277748 0.00344803 0.261939 0.220525 0.189726 2923
388.983 0.822314 1.15083 0.02586 1 1 1 0.321234 0.00601301 0.316639 0.207087 0.206096 968
486.909 0.795455 1.1553 0.0507225 1 1 1 0.328428 0.0105676 0.337282 0.171856 0.197124 264
606.737 0.766667 1 0.0980027 1 1 1 0.325061 0.021982 0.309238 0.197928 0.176405 60
761.035 0.722222 1.05556 0.205675 1 1 1 0.282811 0.032481 0.294112 0.174591 0.167075 18
1102.41 1 1 1 1 0 0 0.15524 0.15524 0.15524 0 0 1
1132.3 0 0 0 0 0 0 0 0 0 0 0 1
