#Delta_Time Ranked_Correl Ignore Ignore Ranked_Error Pearson_Correl Ignore Ignore Pearson_Error Counts
#mpeak range: 10.25 - 10.75
#HM   Stats: 3.714710e+10 (median) + 1.480880e+10  / - 1.550000e+10
#SM   Stats: 3.596980e+07 (median) + 3.716540e+07  / - 3.085142e+07
#VMP  Stats: 8.952000e+01 (median) + 8.170006e+00  / - 1.739000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.349122e-12 (median) + 9.699806e-13  / - 6.798357e-13
3.06847e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
3.04039e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
3.02594e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
3.01123e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.99626e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.98104e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.96557e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.94986e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.9339e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.9177e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.90127e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.88462e+09 0.70098 0 0 #SE: 0.184142 #Pearson correl: 0.709292 0 0 #SE: 0.182008 #counts: 17
2.8592e+09 0.796569 0 0 #SE: 0.156094 #Pearson correl: 0.997371 0 0 #SE: 0.0187092 #counts: 17
2.83328e+09 0.796569 0 0 #SE: 0.156094 #Pearson correl: 0.997479 0 0 #SE: 0.018324 #counts: 17
2.80688e+09 0.796569 0 0 #SE: 0.156094 #Pearson correl: 0.99752 0 0 #SE: 0.018172 #counts: 17
2.77998e+09 0.82598 0 0 #SE: 0.145546 #Pearson correl: 0.998213 0 0 #SE: 0.0154281 #counts: 17
2.75262e+09 0.852941 0 0 #SE: 0.134782 #Pearson correl: 0.998387 0 0 #SE: 0.0146579 #counts: 17
2.72479e+09 0.85049 0 0 #SE: 0.13581 #Pearson correl: 0.998821 0 0 #SE: 0.0125332 #counts: 17
2.69651e+09 0.919118 0 0 #SE: 0.101726 #Pearson correl: 0.999329 0 0 #SE: 0.00945582 #counts: 17
2.66777e+09 0.92402 0 0 #SE: 0.0987211 #Pearson correl: 0.999476 0 0 #SE: 0.00835743 #counts: 17
2.63859e+09 0.921569 0 0 #SE: 0.100237 #Pearson correl: 0.999272 0 0 #SE: 0.00984864 #counts: 17
2.60898e+09 0.92402 0 0 #SE: 0.0987211 #Pearson correl: 0.999218 0 0 #SE: 0.0102082 #counts: 17
2.57894e+09 0.911765 0 0 #SE: 0.106046 #Pearson correl: 0.999393 0 0 #SE: 0.00899373 #counts: 17
2.54848e+09 0.894608 0 0 #SE: 0.115377 #Pearson correl: 0.999386 0 0 #SE: 0.00904984 #counts: 17
2.5176e+09 0.926471 0 0 #SE: 0.0971776 #Pearson correl: 0.999133 0 0 #SE: 0.0107499 #counts: 17
2.48632e+09 0.941176 0 0 #SE: 0.0872494 #Pearson correl: 0.999211 0 0 #SE: 0.0102531 #counts: 17
2.45463e+09 0.933824 0 0 #SE: 0.0923665 #Pearson correl: 0.998683 0 0 #SE: 0.0132493 #counts: 17
2.42255e+09 0.843137 0 0 #SE: 0.138833 #Pearson correl: 0.99656 0 0 #SE: 0.021398 #counts: 17
2.37369e+09 0.875 0 0 #SE: 0.125 #Pearson correl: 0.998048 0 0 #SE: 0.0161242 #counts: 17
2.32396e+09 0.904412 0 0 #SE: 0.110163 #Pearson correl: 0.998423 0 0 #SE: 0.0144946 #counts: 17
2.27339e+09 0.801471 0 0 #SE: 0.154412 #Pearson correl: 0.99652 0 0 #SE: 0.0215234 #counts: 17
2.22198e+09 0.894608 0 0 #SE: 0.115377 #Pearson correl: 0.998269 0 0 #SE: 0.0151843 #counts: 17
2.16977e+09 0.911765 0 0 #SE: 0.106046 #Pearson correl: 0.998912 0 0 #SE: 0.0120395 #counts: 17
2.11675e+09 0.914216 0 0 #SE: 0.104629 #Pearson correl: 0.998968 0 0 #SE: 0.0117262 #counts: 17
2.06296e+09 0.845588 0 0 #SE: 0.137836 #Pearson correl: 0.998888 0 0 #SE: 0.0121723 #counts: 17
2.00838e+09 0.855392 0 0 #SE: 0.133742 #Pearson correl: 0.99894 0 0 #SE: 0.0118851 #counts: 17
1.95306e+09 0.845588 0 0 #SE: 0.137836 #Pearson correl: 0.998984 0 0 #SE: 0.0116356 #counts: 17
1.89698e+09 0.877451 0 0 #SE: 0.123849 #Pearson correl: 0.999124 0 0 #SE: 0.0108035 #counts: 17
1.84019e+09 0.823529 0 0 #SE: 0.146469 #Pearson correl: 0.999308 0 0 #SE: 0.00960089 #counts: 17
1.78267e+09 0.865196 0 0 #SE: 0.12947 #Pearson correl: 0.999441 0 0 #SE: 0.00862838 #counts: 17
1.72446e+09 0.89951 0 0 #SE: 0.112807 #Pearson correl: 0.999545 0 0 #SE: 0.00778793 #counts: 17
1.66554e+09 0.862745 0 0 #SE: 0.130555 #Pearson correl: 0.999665 0 0 #SE: 0.00668464 #counts: 17
1.60595e+09 0.852941 0 0 #SE: 0.134782 #Pearson correl: 0.999677 0 0 #SE: 0.00656094 #counts: 17
1.54569e+09 0.791667 0 0 #SE: 0.157747 #Pearson correl: 0.999705 0 0 #SE: 0.0062761 #counts: 17
1.48478e+09 0.867647 0 0 #SE: 0.128371 #Pearson correl: 0.999676 0 0 #SE: 0.00656853 #counts: 17
1.42321e+09 0.906863 0 0 #SE: 0.108812 #Pearson correl: 0.999683 0 0 #SE: 0.00650016 #counts: 17
1.36102e+09 0.901961 0 0 #SE: 0.111495 #Pearson correl: 0.999676 0 0 #SE: 0.00657659 #counts: 17
1.29819e+09 0.990196 0 0 #SE: 0.0360664 #Pearson correl: 0.999719 0 0 #SE: 0.0061186 #counts: 17
1.23477e+09 0.990196 0 0 #SE: 0.0360664 #Pearson correl: 0.999774 0 0 #SE: 0.00549409 #counts: 17
1.17073e+09 0.990196 0 0 #SE: 0.0360664 #Pearson correl: 0.99982 0 0 #SE: 0.00489266 #counts: 17
1.10611e+09 1 0 0 #SE: -nan #Pearson correl: 0.999874 0 0 #SE: 0.00410551 #counts: 17
1.0409e+09 1 0 0 #SE: -nan #Pearson correl: 0.999917 0 0 #SE: 0.00332128 #counts: 17
9.75131e+08 1 0 0 #SE: -nan #Pearson correl: 0.999941 0 0 #SE: 0.00280269 #counts: 17
9.0879e+08 1 0 0 #SE: -nan #Pearson correl: 0.999955 0 0 #SE: 0.00246003 #counts: 17
8.41911e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
7.7448e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
7.06532e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
6.38051e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
5.69074e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
4.99582e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
4.29614e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
3.59151e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
2.88231e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
2.16835e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
1.45001e+08 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
7.27243e+07 1 0 0 #SE: -nan #Pearson correl: 0 0 0 #SE: 0.258199 #counts: 17
