#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.589710e+12 (median) + 1.438230e+12  / - 6.132401e+11
#SM   Stats: 7.577930e+10 (median) + 5.134270e+10  / - 3.636660e+10
#VMP  Stats: 2.108100e+02 (median) + 3.185001e+01  / - 2.184999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.829771e-11 (median) + 4.389930e-11  / - 1.608923e-11
sfh 0.055623 0 0 0 #avg: 1.18534e-05; avg_err: 7.56672e-06; sd: 0.00109913; counts: 21101
sfh 0.060123 0 0 0 #avg: 0.000567564; avg_err: 0.000180956; sd: 0.0262854; counts: 21101
sfh 0.062373 0 0 0 #avg: 0.0028177; avg_err: 0.000735304; sd: 0.106809; counts: 21101
sfh 0.064623 0 0 0 #avg: 0.00616176; avg_err: 0.00132444; sd: 0.192386; counts: 21101
sfh 0.066873 0 0 0 #avg: 0.011899; avg_err: 0.00340313; sd: 0.494333; counts: 21101
sfh 0.069123 0 0 0 #avg: 0.0221566; avg_err: 0.00487681; sd: 0.708397; counts: 21101
sfh 0.071373 0 0 0 #avg: 0.0288836; avg_err: 0.00307797; sd: 0.447101; counts: 21101
sfh 0.073623 0 0 0 #avg: 0.0446498; avg_err: 0.00551079; sd: 0.800488; counts: 21101
sfh 0.075873 0 0 0 #avg: 0.064277; avg_err: 0.00612205; sd: 0.889279; counts: 21101
sfh 0.078123 0 2.45198e-05 0 #avg: 0.0839635; avg_err: 0.00816764; sd: 1.18642; counts: 21101
sfh 0.080373 0 0.0230183 0 #avg: 0.101465; avg_err: 0.0113908; sd: 1.65461; counts: 21101
sfh 0.082623 0 0.0594375 0 #avg: 0.106164; avg_err: 0.00447376; sd: 0.649851; counts: 21101
sfh 0.085998 0 0.137078 0 #avg: 0.160641; avg_err: 0.0067651; sd: 0.982688; counts: 21101
sfh 0.089373 0 0.235166 0 #avg: 0.204283; avg_err: 0.00803723; sd: 1.16748; counts: 21101
sfh 0.092748 0.013552 0.309643 0.013552 #avg: 0.253114; avg_err: 0.010828; sd: 1.57286; counts: 21101
sfh 0.096123 0.0351235 0.372717 0.0351235 #avg: 0.304202; avg_err: 0.0103837; sd: 1.50832; counts: 21101
sfh 0.099498 0.0643772 0.422975 0.0643772 #avg: 0.353421; avg_err: 0.0109623; sd: 1.59237; counts: 21101
sfh 0.102873 0.0940254 0.477502 0.0940254 #avg: 0.412484; avg_err: 0.0107757; sd: 1.56527; counts: 21101
sfh 0.106248 0.119624 0.542124 0.115701 #avg: 0.48433; avg_err: 0.0116391; sd: 1.69068; counts: 21101
sfh 0.109623 0.14667 0.611027 0.135837 #avg: 0.562515; avg_err: 0.0133449; sd: 1.93847; counts: 21101
sfh 0.112998 0.173118 0.684533 0.154106 #avg: 0.651234; avg_err: 0.018312; sd: 2.65997; counts: 21101
sfh 0.116373 0.197677 0.773445 0.170986 #avg: 0.724854; avg_err: 0.0217213; sd: 3.1552; counts: 21101
sfh 0.119748 0.22597 0.86781 0.192073 #avg: 0.819341; avg_err: 0.024776; sd: 3.59893; counts: 21101
sfh 0.123123 0.253943 0.988757 0.2119 #avg: 0.894276; avg_err: 0.02395; sd: 3.47894; counts: 21101
sfh 0.126498 0.287854 1.07109 0.235725 #avg: 0.96893; avg_err: 0.0220676; sd: 3.2055; counts: 21101
sfh 0.129873 0.323878 1.17287 0.261899 #avg: 1.04547; avg_err: 0.0215552; sd: 3.13108; counts: 21101
sfh 0.133248 0.361657 1.27853 0.287939 #avg: 1.1326; avg_err: 0.0224304; sd: 3.2582; counts: 21101
sfh 0.136623 0.404436 1.39095 0.321625 #avg: 1.23465; avg_err: 0.0231667; sd: 3.36516; counts: 21101
sfh 0.141685 0.466958 1.55438 0.366775 #avg: 1.38662; avg_err: 0.024739; sd: 3.59355; counts: 21101
sfh 0.146748 0.53988 1.71527 0.419853 #avg: 1.53553; avg_err: 0.0275263; sd: 3.99843; counts: 21101
sfh 0.15181 0.613192 1.94625 0.474363 #avg: 1.71059; avg_err: 0.0292535; sd: 4.24931; counts: 21101
sfh 0.156873 0.688738 2.15901 0.53042 #avg: 1.91262; avg_err: 0.0332009; sd: 4.8227; counts: 21101
sfh 0.161935 0.762129 2.38459 0.579562 #avg: 2.13085; avg_err: 0.0363739; sd: 5.28361; counts: 21101
sfh 0.166998 0.847176 2.66073 0.644027 #avg: 2.34901; avg_err: 0.0379273; sd: 5.50927; counts: 21101
sfh 0.17206 0.92931 2.89591 0.705819 #avg: 2.59266; avg_err: 0.0462617; sd: 6.7199; counts: 21101
sfh 0.177123 1.0305 3.12401 0.782233 #avg: 2.82205; avg_err: 0.0501991; sd: 7.29184; counts: 21101
sfh 0.182185 1.12484 3.41369 0.849217 #avg: 3.08217; avg_err: 0.0523017; sd: 7.59726; counts: 21101
sfh 0.187248 1.21831 3.78253 0.919165 #avg: 3.33556; avg_err: 0.0551275; sd: 8.00773; counts: 21101
sfh 0.19231 1.32521 4.10173 0.999666 #avg: 3.56084; avg_err: 0.0572056; sd: 8.30959; counts: 21101
sfh 0.197373 1.44398 4.36542 1.08867 #avg: 3.84473; avg_err: 0.0637665; sd: 9.26263; counts: 21101
sfh 0.202435 1.57962 4.64748 1.19829 #avg: 4.10626; avg_err: 0.0638179; sd: 9.27008; counts: 21101
sfh 0.207498 1.71837 5.036 1.31076 #avg: 4.382; avg_err: 0.0664873; sd: 9.65784; counts: 21101
sfh 0.21256 1.83343 5.40514 1.39448 #avg: 4.69967; avg_err: 0.0734807; sd: 10.6737; counts: 21101
sfh 0.217623 1.95442 5.78747 1.48293 #avg: 5.03685; avg_err: 0.0820293; sd: 11.9154; counts: 21101
sfh 0.222685 2.06955 6.11935 1.5555 #avg: 5.28811; avg_err: 0.0806429; sd: 11.7141; counts: 21101
sfh 0.227748 2.2055 6.47022 1.66042 #avg: 5.60476; avg_err: 0.0839267; sd: 12.1911; counts: 21101
sfh 0.23281 2.35844 6.95236 1.78325 #avg: 5.93641; avg_err: 0.0838595; sd: 12.1813; counts: 21101
sfh 0.237873 2.50941 7.454 1.89883 #avg: 6.27585; avg_err: 0.0884424; sd: 12.847; counts: 21101
sfh 0.242935 2.69712 7.94328 2.0426 #avg: 6.70638; avg_err: 0.105276; sd: 15.2923; counts: 21101
sfh 0.247998 2.82436 8.54354 2.11996 #avg: 7.16768; avg_err: 0.108433; sd: 15.7508; counts: 21101
sfh 0.25306 2.9872 8.9573 2.25244 #avg: 7.70506; avg_err: 0.113888; sd: 16.5431; counts: 21101
