#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.25 - 13.75
#HM   Stats: 3.666180e+13 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 3.491950e+10 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 7.194500e+02 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.377435e-11 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.071373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.073623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.075873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.078123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.080373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.082623 0.0433043 0 0 #avg: 0.0433043; avg_err: 0.0433043; sd: 0; counts: 1
sfh 0.085998 0.501035 0 0 #avg: 0.501035; avg_err: 0.501035; sd: 0; counts: 1
sfh 0.089373 2.69795 0 0 #avg: 2.69795; avg_err: 2.69795; sd: 0; counts: 1
sfh 0.092748 14.7918 0 0 #avg: 14.7918; avg_err: 14.7918; sd: 0; counts: 1
sfh 0.096123 5.69885 0 0 #avg: 5.69885; avg_err: 5.69885; sd: 0; counts: 1
sfh 0.099498 2.60134 0 0 #avg: 2.60134; avg_err: 2.60134; sd: 0; counts: 1
sfh 0.102873 1.75841 0 0 #avg: 1.75841; avg_err: 1.75841; sd: 0; counts: 1
sfh 0.106248 1.77275 0 0 #avg: 1.77275; avg_err: 1.77275; sd: 0; counts: 1
sfh 0.109623 4.79242 0 0 #avg: 4.79242; avg_err: 4.79242; sd: 0; counts: 1
