#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.7082e+07 0.0813411 0.0942844 0.000329944 0 0 0 0.0290293 6.65917e-05 0 0.0577371 0 1048805
1.57177e+08 0.0841334 0.0968572 0.000552131 0 0 0 0.0330411 0.000121874 0 0.0683613 0 380075
2.48977e+08 0.0909794 0.104566 0.000635946 0 0 0 0.037696 0.000146294 0 0.0827896 0 305091
3.95109e+08 0.101207 0.116564 0.000741143 0 0 0 0.043133 0.000172061 0 0.103296 0 248816
6.26103e+08 0.108574 0.124621 0.0008366 0 0 0 0.0463697 0.000196272 0 0.113423 0 205776
9.91848e+08 0.118243 0.136271 0.000965363 0 0 0 0.0508788 0.000228896 0 0.125199 0 168517
1.57224e+09 0.132966 0.154454 0.00114055 0 0 0 0.0566727 0.00027086 0 0.141543 0 136727
2.49362e+09 0.147886 0.172917 0.00132503 0 0 0 0.0627232 0.000315419 0 0.15775 0 112979
3.95401e+09 0.169015 0.199045 0.00154131 0 1 0 0.0718609 0.000375434 0.00589462 0.17251 0.00589462 94903
6.27382e+09 0.19227 0.230784 0.00181827 0 1 0 0.0826796 0.000447819 0.0122598 0.191946 0.0122598 79997
9.94372e+09 0.225289 0.276175 0.0021595 0 1 0 0.0972884 0.000543411 0.0213964 0.213882 0.0213964 67602
1.57729e+10 0.263978 0.332396 0.00255592 0 1 0 0.117006 0.000651655 0.0382439 0.241241 0.0382439 58683
2.49783e+10 0.315659 0.410831 0.0030256 0 1 0 0.142799 0.000778023 0.0672561 0.262782 0.0672561 51223
3.95754e+10 0.360752 0.48238 0.00346963 0 1 0 0.17151 0.000906578 0.100707 0.28506 0.100707 45006
6.25419e+10 0.410597 0.557553 0.0040376 0 1 0 0.196496 0.00104472 0.136639 0.289102 0.136639 36766
9.85146e+10 0.443785 0.60264 0.00478654 0 1 0 0.223658 0.00126145 0.174401 0.292245 0.166182 26968
1.54378e+11 0.458375 0.612901 0.00616044 0 1 0 0.262552 0.00163964 0.230795 0.271369 0.196648 15952
2.43107e+11 0.451223 0.596503 0.00871239 0 1 0 0.327203 0.00220214 0.319182 0.220849 0.213297 7606
3.82953e+11 0.380903 0.469838 0.0125195 0 1 0 0.389731 0.00295598 0.391062 0.162567 0.180823 2901
6.04238e+11 0.294241 0.341361 0.0183482 0 1 0 0.419352 0.00421272 0.419945 0.127472 0.131992 955
9.56985e+11 0.205776 0.223827 0.0275727 0 1 0 0.420344 0.00730212 0.410913 0.135598 0.120146 277
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.405149 0.0137864 0.403707 0.0934913 0.0808562 46
