#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.2606 0.00630641 3.99515e-05 8.36182e+07 176254 0 0 0 0.437577 6.32793e-05 0.42642 0.122101 0.104453 0.700615 5.18405e-05 0.704817 0.0925907 0.103497 0.937925 2.07918e-05 0.947438 0.0211878 0.0380117 3926163
62.0646 0.00777539 8.77862e-05 7.67202e+07 318747 0 0 0 0.369135 9.53854e-05 0.364898 0.0936012 0.088649 0.692627 7.9173e-05 0.694951 0.0744626 0.0790302 0.939369 2.89269e-05 0.944728 0.0183657 0.027653 1001107
78.2838 0.00924158 0.000144101 9.9548e+07 563820 0 0 0 0.391045 0.000134533 0.38785 0.0866953 0.0826721 0.701082 0.000104773 0.702615 0.0648035 0.0706487 0.939046 4.07293e-05 0.943393 0.0172623 0.024304 440942
98.5898 0.0124229 0.000244047 1.57248e+08 1.08706e+06 0 0 0 0.422263 0.000179224 0.418418 0.0806251 0.0736813 0.695169 0.000135324 0.694296 0.0579047 0.0584044 0.918798 8.25181e-05 0.925202 0.024139 0.0356225 205991
123.882 0.0178487 0.000433893 2.98486e+08 2.37472e+06 0 6.82122e+08 0 0.433325 0.000239802 0.431142 0.071258 0.0671951 0.636461 0.000199175 0.632651 0.0586879 0.0522194 0.846803 0.000220628 0.856256 0.0534269 0.0771767 93116
155.958 0.0294023 0.00084007 5.94316e+08 5.37583e+06 0 1.30188e+09 0 0.408294 0.000336071 0.405785 0.0663364 0.061114 0.559901 0.000326352 0.554452 0.0614971 0.0538352 0.743725 0.000466768 0.737907 0.101224 0.0852479 40439
196.212 0.0710212 0.00196957 1.33817e+09 1.32812e+07 7.1696e+08 1.97904e+09 7.1696e+08 0.361313 0.000520241 0.359715 0.0658828 0.0631195 0.489873 0.000635746 0.479748 0.0747241 0.060314 0.664953 0.000992646 0.64746 0.153934 0.109142 17009
247.114 0.127897 0.00404499 2.74705e+09 3.29298e+07 1.62642e+09 4.32896e+09 1.15835e+09 0.311666 0.000881842 0.309443 0.0699801 0.0688337 0.44059 0.00151943 0.411627 0.118278 0.0696467 0.627224 0.00218927 0.612631 0.225699 0.182192 6818
310.037 0.164389 0.00722292 4.46642e+09 6.70712e+07 3.6953e+09 5.00802e+09 2.8862e+09 0.278535 0.00149402 0.271625 0.0718831 0.0627793 0.426113 0.00327933 0.37171 0.22117 0.0803698 0.638053 0.0042029 0.656454 0.229656 0.282939 2634
389.731 0.27 0.0140463 6.20814e+09 1.21884e+08 7.28017e+09 3.00808e+09 6.22539e+09 0.259351 0.00255269 0.24884 0.068445 0.0604857 0.438422 0.00615917 0.365408 0.30418 0.10228 0.662652 0.00727263 0.695251 0.220992 0.333349 1000
490.505 0.393651 0.027571 7.15824e+09 2.28579e+08 8.93326e+09 1.97528e+09 7.55896e+09 0.246966 0.00431023 0.238301 0.0663984 0.0621246 0.460098 0.0113953 0.397194 0.287224 0.133898 0.719685 0.0123682 0.778134 0.168168 0.309215 315
611 0.6 0.0505291 7.90855e+09 4.18013e+08 9.64015e+09 1.88246e+09 8.01373e+09 0.247847 0.011607 0.220775 0.0654999 0.0404066 0.511239 0.0215925 0.525945 0.212779 0.243912 0.764493 0.0192709 0.807345 0.156027 0.216997 95
783.321 0.521739 0.1065 9.58363e+09 6.35357e+08 1.09522e+10 1.13874e+09 5.76699e+09 0.205395 0.0121917 0.20149 0.0640919 0.047596 0.522454 0.0445787 0.570429 0.164604 0.298742 0.801879 0.032418 0.830163 0.114014 0.202837 23
1017.8 0.8 0.2 7.75828e+09 2.46677e+09 1.13898e+10 9.94767e+08 1.02216e+10 0.233893 0.0496441 0.202453 0.224985 0.0537138 0.597414 0.0935179 0.621434 0.178129 0.329167 0.897631 0.0368366 0.916666 0.0747579 0.144489 5
1227.55 0.666667 0.333333 8.83747e+09 2.81344e+09 1.11866e+10 9.04263e+08 7.95179e+09 0.340322 0.0324807 0.311197 0.0939743 0.00660014 0.559059 0.0797431 0.532412 0.176149 0.0962066 0.928751 0.0313442 0.936132 0.04284 0.064984 3
