#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.71804e+07 0.000928519 0.000937436 3.26164e-05 0 0 0 0.000540055 5.20001e-06 0 0 0 897128
1.57174e+08 0.00130492 0.00131689 6.33076e-05 0 0 0 0.000719848 1.01299e-05 0 0 0 334120
2.48953e+08 0.00168503 0.00170004 8.051e-05 0 0 0 0.000826553 1.22844e-05 0 0 0 266464
3.94392e+08 0.00218662 0.00222978 0.000105491 0 0 0 0.00101667 1.66903e-05 0 0 0 208541
6.25024e+08 0.00318797 0.00321856 0.00014144 0 0 0 0.00123724 2.26568e-05 0 0 0 163427
9.89707e+08 0.00374856 0.0038518 0.000179201 0 0 0 0.00148954 2.98244e-05 0 0 0 125915
1.56793e+09 0.00539205 0.00559707 0.000247505 0 0 0 0.00196379 4.55298e-05 0 0 0 97551
2.49005e+09 0.00781548 0.00824967 0.000345575 0 0 0 0.00258801 6.14873e-05 0 0 0 76003
3.94644e+09 0.0112416 0.0119733 0.000471937 0 0 0 0.00355826 8.99231e-05 0 0 0 60134
6.26833e+09 0.0143645 0.0149571 0.000570326 0 0 0 0.00475628 0.000117391 0 0 0 48940
9.93639e+09 0.0187294 0.0195919 0.000718252 0 0 0 0.00629646 0.00015637 0 0 0 40578
1.57745e+10 0.0281584 0.0298641 0.000971045 0 0 0 0.00880254 0.000205586 0 0 0 34590
2.49757e+10 0.0373412 0.0396023 0.00119329 0 0 0 0.0123317 0.000264866 0 0.00546685 0 30074
3.95488e+10 0.0441752 0.0465818 0.00142054 0 0 0 0.0151528 0.000316875 0 0.0144901 0 24516
6.22292e+10 0.046829 0.0491032 0.00162911 0 0 0 0.017473 0.000376836 0 0.0198477 0 19347
9.81685e+10 0.0447048 0.0461391 0.00193287 0 0 0 0.0207708 0.000519855 0 0.0296264 0 12549
1.53387e+11 0.0418102 0.0427498 0.0025891 0 0 0 0.0262563 0.000864072 0 0.0437054 0 6386
2.39828e+11 0.045614 0.047807 0.00472057 0 0 0 0.0402657 0.00179821 0 0.0823199 0 2280
3.71668e+11 0.0833333 0.0833333 0.0135023 0 0 0 0.0702072 0.00555807 0.0144465 0.145452 0.0144465 420
5.81046e+11 0.145833 0.145833 0.0514815 0 0 0 0.135726 0.0217066 0.0863435 0.251642 0.0863435 48
8.91396e+11 0 0 0 0 0 0 0.088197 0.088197 0 0.264591 0 3
1.30387e+12 0 0 0 0 0 0 0.408115 0.408115 0.408115 0 0 1
