#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 14.25 - 14.75
#HM   Stats: 2.639710e+14 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 2.708250e+11 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 1.149470e+03 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.480418e-12 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.071373 0.906769 0 0 #avg: 0.906769; avg_err: 0.906769; sd: 0; counts: 1
sfh 0.073623 0.114371 0 0 #avg: 0.114371; avg_err: 0.114371; sd: 0; counts: 1
sfh 0.075873 0.185855 0 0 #avg: 0.185855; avg_err: 0.185855; sd: 0; counts: 1
sfh 0.078123 0.428305 0 0 #avg: 0.428305; avg_err: 0.428305; sd: 0; counts: 1
sfh 0.080373 0.97075 0 0 #avg: 0.97075; avg_err: 0.97075; sd: 0; counts: 1
sfh 0.082623 2.57357 0 0 #avg: 2.57357; avg_err: 2.57357; sd: 0; counts: 1
sfh 0.085998 5.80791 0 0 #avg: 5.80791; avg_err: 5.80791; sd: 0; counts: 1
sfh 0.089373 7.06947 0 0 #avg: 7.06947; avg_err: 7.06947; sd: 0; counts: 1
sfh 0.092748 5.83922 0 0 #avg: 5.83922; avg_err: 5.83922; sd: 0; counts: 1
sfh 0.096123 4.54822 0 0 #avg: 4.54822; avg_err: 4.54822; sd: 0; counts: 1
sfh 0.099498 4.20099 0 0 #avg: 4.20099; avg_err: 4.20099; sd: 0; counts: 1
sfh 0.102873 4.12472 0 0 #avg: 4.12472; avg_err: 4.12472; sd: 0; counts: 1
sfh 0.106248 5.085 0 0 #avg: 5.085; avg_err: 5.085; sd: 0; counts: 1
