#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.7216e+07 0.00511908 0.00515305 0.000132834 0 0 0 0.00358745 4.2514e-05 0 0 0 294389
1.56767e+08 0.00678817 0.00687607 0.000261564 0 0 0 0.00456774 8.39249e-05 0 0 0 102384
2.48342e+08 0.00951847 0.00960974 0.000355639 0 0 0 0.00607261 0.000115699 0 0 0 76693
3.93776e+08 0.0122249 0.0123983 0.000467272 0 0 0 0.00789529 0.000160103 0 0 0 57669
6.24094e+08 0.015148 0.0154509 0.00060716 0 0 0 0.00956845 0.000206051 0 0 0 42910
9.86982e+08 0.0173645 0.0174598 0.000742056 0 0 0 0.0115828 0.000266099 0 0 0 31501
1.56598e+09 0.019587 0.0197197 0.000930844 0 0 0 0.0133776 0.000335173 0 0 0 22617
2.47758e+09 0.0220872 0.0225935 0.00120903 0 0 0 0.0150203 0.000425292 0 0.00987926 0 15801
3.93364e+09 0.0244191 0.0246014 0.00148992 0 0 0 0.0181276 0.000551366 0 0.0210158 0 10975
6.21868e+09 0.0255494 0.0258141 0.0018438 0 0 0 0.0208451 0.0007109 0 0.0246277 0 7554
9.85755e+09 0.0317858 0.0319784 0.00245739 0 0 0 0.022497 0.00082856 0 0.0369184 0 5191
1.56545e+10 0.0347183 0.0350028 0.00312683 0 0 0 0.0261652 0.00116168 0 0.0440489 0 3514
2.47706e+10 0.0319149 0.0319149 0.00348974 0 0 0 0.025963 0.001316 0 0.0436019 0 2538
3.925e+10 0.0362018 0.0362018 0.00455184 0 0 0 0.0248442 0.00156423 0 0.0432978 0 1685
6.19784e+10 0.0442478 0.0451327 0.00630391 0 0 0 0.0296517 0.002009 0 0.0659531 0 1130
9.7228e+10 0.0351906 0.0381232 0.00790313 0 0 0 0.0304377 0.00258382 0 0.0571674 0 682
1.55225e+11 0.0171569 0.0171569 0.00643671 0 0 0 0.0247664 0.0028965 0 0.0483609 0 408
2.44568e+11 0.0188679 0.0188679 0.0108242 0 0 0 0.0189637 0.0039847 0 0.0264724 0 159
3.80718e+11 0 0 0 0 0 0 0.0151017 0.00514802 0 0.0366314 0 32
5.5559e+11 0 0 0 0 0 0 0.0240751 0.0240751 0 0.0722254 0 3
