#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.71815e+07 0.000981233 0.000990143 3.34896e-05 0 0 0 0.000558894 5.45573e-06 0 0 0 897850
1.57181e+08 0.00137772 0.00138967 6.49522e-05 0 0 0 0.000769848 1.18927e-05 0 0 0 334611
2.48962e+08 0.00185023 0.00186147 8.39235e-05 0 0 0 0.000913813 1.51105e-05 0 0 0 266994
3.94401e+08 0.0024869 0.00253472 0.000112227 0 0 0 0.00120262 2.29195e-05 0 0 0 209096
6.2501e+08 0.00379488 0.00384369 0.000154778 0 0 0 0.0016708 3.70168e-05 0 0 0 163905
9.89828e+08 0.00481654 0.00497446 0.000203904 0 0 0 0.00231807 5.62324e-05 0 0 0 126647
1.5683e+09 0.0076384 0.00799391 0.000296263 0 0 0 0.00429163 0.000110347 0 0 0 98450
2.4911e+09 0.0122295 0.0129025 0.00042768 0 0 0 0.00721539 0.0001689 0 0 0 77272
3.95001e+09 0.0185105 0.0197359 0.000594598 0 0 0 0.0127611 0.000268157 0 0 0 62019
6.27285e+09 0.0277912 0.029819 0.000800026 0 0 0 0.0225049 0.000401471 0 0.00751846 0 51779
9.95577e+09 0.0423223 0.0455538 0.00105737 0 0 0 0.0367066 0.000549891 0 0.0249083 0 44870
1.58232e+10 0.0634901 0.0688773 0.00136236 0 0 0 0.0567265 0.000703058 0 0.0877527 0 40652
2.50534e+10 0.0865255 0.0947784 0.00163891 0 0 0 0.0819413 0.000831863 0 0.197648 0 38532
3.97171e+10 0.104911 0.114333 0.00184632 0 0 0 0.110357 0.000956941 0 0.293878 0 35449
6.25482e+10 0.111561 0.120563 0.00200211 0 0 0 0.132002 0.00106792 0.0226435 0.3173 0.0226435 31104
9.86556e+10 0.101233 0.107006 0.00215804 0 0 0 0.160335 0.00132133 0.0589448 0.336645 0.0589448 23036
1.54254e+11 0.0833333 0.0871145 0.00254542 0 0 0 0.19279 0.00182939 0.11198 0.333474 0.11198 13488
2.40706e+11 0.0810291 0.0843542 0.00383195 0 0 0 0.246176 0.00302457 0.202102 0.313545 0.202102 5714
3.73472e+11 0.0808625 0.0815364 0.00716984 0 0 0 0.333883 0.00620684 0.341554 0.253834 0.313718 1484
5.79961e+11 0.058296 0.0627803 0.0174768 0 0 0 0.422027 0.0152625 0.460959 0.196623 0.30604 223
8.83649e+11 0 0 0 0 0 0 0.509376 0.03829 0.561091 0.154706 0.2965 29
1.30387e+12 0 0 0 0 0 0 0.665768 0.665769 0.665769 0 0 1
