#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM   Stats: 1.371180e+12 (median) + 8.464699e+11  / - 4.322090e+11
#SM   Stats: 8.432150e+10 (median) + 4.312750e+10  / - 2.124850e+10
#VMP  Stats: 2.048500e+02 (median) + 3.125000e+01  / - 2.024001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.261378e-10 (median) + 5.579369e-10  / - 3.272313e-10
sfh 0.055623 0 0 0 #avg: 0.000235079; avg_err: 0.000181332; sd: 0.032271; counts: 31673
sfh 0.060123 0 0 0 #avg: 0.00193593; avg_err: 0.000886265; sd: 0.157725; counts: 31673
sfh 0.062373 0 0 0 #avg: 0.00461307; avg_err: 0.00126384; sd: 0.224921; counts: 31673
sfh 0.064623 0 0 0 #avg: 0.0136488; avg_err: 0.00318324; sd: 0.566509; counts: 31673
sfh 0.066873 0 0 0 #avg: 0.0210332; avg_err: 0.00326606; sd: 0.581249; counts: 31673
sfh 0.069123 0 0 0 #avg: 0.0271867; avg_err: 0.00275249; sd: 0.48985; counts: 31673
sfh 0.071373 0 0 0 #avg: 0.0399271; avg_err: 0.00306989; sd: 0.546338; counts: 31673
sfh 0.073623 0 0 0 #avg: 0.0572059; avg_err: 0.0042246; sd: 0.751836; counts: 31673
sfh 0.075873 0 0 0 #avg: 0.0811652; avg_err: 0.00504274; sd: 0.897437; counts: 31673
sfh 0.078123 0 0.00642881 0 #avg: 0.107184; avg_err: 0.00554131; sd: 0.986167; counts: 31673
sfh 0.080373 0 0.0348549 0 #avg: 0.130489; avg_err: 0.0051639; sd: 0.919; counts: 31673
sfh 0.082623 0 0.0807511 0 #avg: 0.13441; avg_err: 0.00441894; sd: 0.786423; counts: 31673
