#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.7974 1.62734e-05 1.38028e-06 102505 2481.65 0 0 0 0.235111 1.49471e-05 0.235131 0.0487754 0.0471695 0.274061 1.27399e-05 0.279605 0.0339171 0.0463964 0.317853 4.79806e-06 0.321467 0.00889781 0.015921 8541566
62.4912 8.84497e-07 5.10665e-07 237491 5946.2 0 0 0 0.206311 2.44143e-05 0.200772 0.0544608 0.0393597 0.2586 2.08448e-05 0.260166 0.0401111 0.041126 0.315577 7.12998e-06 0.318053 0.0097878 0.0140506 3391757
78.5508 2.92838e-06 1.30961e-06 744524 16077.6 0 0 0 0.186183 3.17649e-05 0.181602 0.045772 0.0358293 0.252825 2.74417e-05 0.254265 0.0349956 0.036948 0.315119 9.13756e-06 0.31718 0.00894898 0.0125198 1707428
98.4712 4.51438e-05 7.42142e-06 2.38133e+06 44674.2 0 0 0 0.183501 4.48865e-05 0.180557 0.0436295 0.0375536 0.255705 3.85375e-05 0.257426 0.0341288 0.0363205 0.316246 1.23311e-05 0.318108 0.00846615 0.0115148 819604
123.978 0.000609582 4.0717e-05 7.05162e+06 122550 0 0 0 0.190712 6.71955e-05 0.188574 0.0436515 0.038739 0.26219 5.48128e-05 0.264209 0.0325339 0.0348902 0.318046 1.71416e-05 0.319774 0.00783262 0.0104646 367465
155.898 0.00319587 0.000141151 1.67633e+07 297665 0 0 0 0.200104 0.000101753 0.198467 0.0436397 0.0395486 0.270036 7.92322e-05 0.272533 0.0307648 0.0337269 0.320334 2.53849e-05 0.322316 0.00667989 0.00963446 159894
195.869 0.0136472 0.000455867 3.21772e+07 648543 0 0 0 0.213512 0.000161941 0.212766 0.0442787 0.0415492 0.28162 0.000114802 0.28517 0.0265302 0.0319872 0.323388 3.92053e-05 0.325694 0.00478619 0.00794482 64775
245.776 0.0410941 0.00131324 5.28024e+07 1.35428e+06 0 0 0 0.223473 0.000264763 0.223231 0.0427908 0.0408066 0.287088 0.000181711 0.291675 0.0226893 0.0310879 0.32322 7.75126e-05 0.326477 0.0042645 0.00890386 22850
308.385 0.112103 0.00391533 8.72579e+07 3.28342e+06 0 0 0 0.218219 0.00048333 0.218419 0.0407388 0.0399552 0.279342 0.000374418 0.284656 0.024614 0.0349601 0.318044 0.000206815 0.323532 0.00588942 0.0155225 6494
386.807 0.248814 0.0112606 1.33213e+08 8.3813e+06 0 3.60165e+08 0 0.202841 0.000951783 0.201858 0.0387949 0.0369452 0.260953 0.000843882 0.26264 0.032763 0.0338325 0.307457 0.000582374 0.315002 0.0104534 0.0265543 1475
488.445 0.496667 0.0289151 2.45789e+08 2.38465e+07 0 7.43049e+08 0 0.185779 0.00198682 0.18787 0.0303105 0.0416038 0.240325 0.00195882 0.2421 0.0325048 0.0362971 0.290124 0.00170012 0.29859 0.0193298 0.0398156 300
619.515 0.655738 0.0613386 3.34127e+08 5.65011e+07 0 7.43049e+08 0 0.172775 0.0036486 0.172918 0.0251695 0.0258017 0.221136 0.0040177 0.21952 0.0345039 0.0349411 0.273479 0.00365351 0.278818 0.022554 0.034995 61
758.885 0.875 0.125 3.70772e+08 1.81062e+08 0 1.01076e+09 0 0.144382 0.00642383 0.141728 0.0288733 0.00963922 0.196308 0.00915344 0.20421 0.014844 0.0282995 0.241373 0.00820958 0.251515 0.00296152 0.0420623 8
990.61 1 1 0 0 0 0 0 0.18751 0.18751 0.18751 0 0 0.21869 0.21869 0.21869 0 0 0.245731 0.245731 0.245731 0 0 1
