#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.75383e+07 1 0 1.43747e+09 3.0358e+06 1.05478e+09 1.74558e+09 1.05478e+09 0.318717 0.000222254 0.309992 0.0983391 0.0868609 0.621246 0.000256884 0.635489 0.0943846 0.126604 0.848 0.000211176 0.870106 0.0609053 0.103535 192487
1.57568e+08 1 0 1.59044e+09 5.22418e+06 1.16825e+09 1.87146e+09 1.16825e+09 0.321217 0.000358513 0.311759 0.0996944 0.085375 0.619438 0.000399968 0.631575 0.0943242 0.121752 0.83946 0.000358326 0.86377 0.0651034 0.114708 75217
2.49974e+08 1 0 1.70466e+09 5.72779e+06 1.30188e+09 1.97856e+09 1.30188e+09 0.32675 0.000384175 0.318036 0.0986052 0.0860279 0.619334 0.000424855 0.630698 0.0948678 0.121323 0.833406 0.000389043 0.857236 0.0695165 0.119492 65727
3.96929e+08 1 0 1.7776e+09 6.08422e+06 1.39649e+09 2.00484e+09 1.05222e+09 0.333949 0.000398359 0.326105 0.0966621 0.086067 0.623797 0.000441772 0.63603 0.0925373 0.121699 0.830071 0.000409306 0.852024 0.0728079 0.119449 59786
6.2729e+08 1 0 1.81643e+09 6.65026e+06 1.43976e+09 1.96156e+09 9.91971e+08 0.343314 0.000424067 0.335375 0.0965633 0.0850641 0.62804 0.000460956 0.640271 0.0888208 0.118168 0.8274 0.00044176 0.849635 0.0735591 0.121905 52138
9.94575e+08 1 0 1.89145e+09 7.37922e+06 1.51125e+09 2.01127e+09 1.0173e+09 0.35233 0.000453702 0.345637 0.0942926 0.0866411 0.630043 0.000479319 0.642642 0.0843774 0.115082 0.820802 0.000480254 0.843527 0.0749502 0.126151 45355
1.57436e+09 1 0 1.98176e+09 8.30674e+06 1.62642e+09 2.13943e+09 1.13248e+09 0.361735 0.000486419 0.354554 0.0949969 0.0842725 0.628824 0.000495539 0.640868 0.0794309 0.108189 0.811728 0.000526789 0.834623 0.0764349 0.129038 39025
2.50187e+09 1 0 2.07476e+09 9.27753e+06 1.62642e+09 2.26154e+09 1.13248e+09 0.370597 0.000510087 0.364563 0.0930345 0.0850747 0.623903 0.000501088 0.635268 0.0727569 0.101087 0.799953 0.000572962 0.822719 0.0790454 0.13231 34145
3.96358e+09 1 0 2.22224e+09 1.04727e+07 1.74201e+09 2.39102e+09 1.24807e+09 0.377726 0.000530749 0.373342 0.0915778 0.0862994 0.610517 0.000503569 0.622531 0.0673137 0.096884 0.781459 0.000626234 0.804662 0.0823655 0.138017 30772
6.27961e+09 1 0 2.40096e+09 1.19796e+07 1.85802e+09 2.64455e+09 1.28426e+09 0.381512 0.000552096 0.378093 0.0909612 0.0872024 0.591643 0.000514433 0.603572 0.0633245 0.0927615 0.758409 0.000688173 0.782399 0.0846364 0.145138 27513
9.97385e+09 1 0 2.64257e+09 1.39533e+07 2.09125e+09 2.7829e+09 1.48602e+09 0.380914 0.000562701 0.380554 0.0832202 0.0858466 0.565975 0.000538461 0.578643 0.0604172 0.0905503 0.726752 0.000760599 0.749685 0.0902361 0.148481 24700
1.58153e+10 1 0 2.94275e+09 1.60364e+07 2.32608e+09 3.06702e+09 1.60912e+09 0.375573 0.00057344 0.377029 0.0813057 0.087456 0.536914 0.000569556 0.549736 0.0608195 0.0910093 0.68847 0.000814139 0.709385 0.0952975 0.147317 22939
2.505e+10 1 0 3.30316e+09 1.83988e+07 2.56247e+09 3.58088e+09 1.84551e+09 0.365452 0.000580543 0.367805 0.077111 0.0868342 0.50651 0.000607155 0.518664 0.064031 0.0949299 0.646198 0.000868371 0.663609 0.0997496 0.147278 21770
3.96522e+10 1 0 3.75862e+09 2.08212e+07 2.95558e+09 4.18803e+09 2.12645e+09 0.351209 0.000588325 0.354013 0.0769558 0.0876702 0.477139 0.000671584 0.484921 0.0690969 0.0959374 0.604388 0.000930994 0.614142 0.102716 0.142817 20375
6.26233e+10 1 0 4.12851e+09 2.40543e+07 3.28045e+09 4.77138e+09 2.33871e+09 0.335273 0.000606619 0.335541 0.0735835 0.0800544 0.452677 0.000775418 0.452114 0.0756428 0.0911465 0.577169 0.0010648 0.575738 0.111027 0.135523 17545
9.9019e+10 1 0 4.55744e+09 2.98131e+07 3.64403e+09 5.4567e+09 2.8149e+09 0.321957 0.000670692 0.321013 0.0734377 0.0770137 0.440966 0.00102602 0.428945 0.0884007 0.0895696 0.571809 0.00135707 0.555434 0.171926 0.13802 14002
1.55996e+11 1 0 4.93109e+09 3.8538e+07 4.01036e+09 5.79211e+09 3.2934e+09 0.310656 0.000813269 0.308041 0.072174 0.0751086 0.44067 0.00143547 0.413599 0.120941 0.0907706 0.58674 0.00179809 0.554267 0.247868 0.145512 10255
2.44916e+11 1 0 5.73773e+09 5.14483e+07 5.72623e+09 4.67767e+09 4.78449e+09 0.293584 0.00105448 0.286234 0.0740698 0.0680193 0.452594 0.00218536 0.403709 0.231754 0.0976543 0.632439 0.00258852 0.604484 0.280981 0.194706 6339
3.83791e+11 1 0 7.50537e+09 7.56764e+07 9.41556e+09 1.7023e+09 7.55755e+09 0.272262 0.00171695 0.261098 0.0780127 0.0653735 0.485116 0.00381088 0.431469 0.283854 0.140299 0.709341 0.00402939 0.74301 0.195702 0.292875 2740
6.04331e+11 1 0 9.26192e+09 1.05135e+08 1.05503e+10 1.10285e+09 5.07396e+09 0.264103 0.00347474 0.239094 0.0864081 0.0546878 0.541577 0.00673587 0.53896 0.221499 0.233789 0.782055 0.00599997 0.818339 0.152325 0.226909 942
9.59135e+11 1 0 1.02141e+10 1.49852e+08 1.09788e+10 9.28231e+08 2.68201e+09 0.260184 0.00630501 0.233015 0.122082 0.0551472 0.594179 0.0116471 0.597629 0.19324 0.22017 0.822353 0.00936135 0.84976 0.126173 0.177644 271
1.47577e+12 1 0 1.12325e+10 2.20518e+08 1.15882e+10 4.42102e+08 8.93224e+08 0.271954 0.0185392 0.231816 0.195149 0.0650012 0.675218 0.0233897 0.695735 0.142489 0.193223 0.858182 0.0208154 0.910715 0.0755456 0.164567 46
