#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.1469e+09 1 0 1.60858e+09 1.67629e+06 1.28215e+09 1.75756e+09 1.28215e+09 0.452103 0.000157578 0.444987 0.134504 0.123233 0.660013 0.000146792 0.674355 0.104445 0.13918 0.8439 0.00012241 0.869146 0.0680103 0.119761 702821
1.5715e+10 1 0 1.39824e+09 2.30945e+06 1.05478e+09 1.62645e+09 1.05478e+09 0.367852 0.000206158 0.35819 0.114616 0.104669 0.630148 0.000217905 0.642929 0.107987 0.137781 0.851914 0.000167868 0.875049 0.0603662 0.104131 315772
2.48406e+10 1 0 1.42716e+09 2.67644e+06 1.05478e+09 1.62645e+09 1.05478e+09 0.335528 0.00021951 0.325576 0.107198 0.09722 0.622778 0.000243961 0.636092 0.104423 0.135725 0.850021 0.000190928 0.872586 0.0611904 0.10406 242272
3.92953e+10 1 0 1.5059e+09 3.16482e+06 1.16825e+09 1.75161e+09 1.16825e+09 0.325776 0.000239802 0.315875 0.101929 0.0897333 0.624199 0.000265049 0.63724 0.0968192 0.126638 0.845726 0.000220395 0.868321 0.0633206 0.107594 184976
6.24209e+10 1 0 1.66778e+09 3.84126e+06 1.28215e+09 1.87775e+09 1.28215e+09 0.329596 0.000265253 0.320511 0.0978693 0.0858777 0.623744 0.000293155 0.636582 0.0932418 0.123396 0.836231 0.000264141 0.859532 0.0686411 0.116038 141415
9.89947e+10 1 0 1.84075e+09 4.60071e+06 1.51125e+09 2.01127e+09 1.06345e+09 0.343349 0.000294098 0.33562 0.094958 0.0855253 0.624751 0.000323884 0.637299 0.0898352 0.121752 0.824311 0.000311748 0.847118 0.075768 0.125827 110314
1.56753e+11 1 0 2.00307e+09 5.56204e+06 1.62642e+09 2.13943e+09 1.13248e+09 0.362577 0.000333322 0.35606 0.092926 0.085854 0.625257 0.000351936 0.635583 0.0849948 0.111304 0.809616 0.000364396 0.830512 0.0824363 0.130975 84112
2.48435e+11 1 0 2.18978e+09 6.93412e+06 1.74201e+09 2.39102e+09 1.24807e+09 0.380495 0.000378244 0.375383 0.0905322 0.0857159 0.614686 0.000384924 0.619896 0.0837399 0.0980731 0.78487 0.000436746 0.803352 0.0904218 0.135433 62601
3.93398e+11 1 0 2.44812e+09 8.79567e+06 1.97444e+09 2.65178e+09 1.3692e+09 0.391186 0.000422308 0.386968 0.0902186 0.0841169 0.587538 0.000426535 0.588511 0.0831518 0.0892477 0.743976 0.000529924 0.757581 0.10304 0.13833 46705
6.22924e+11 1 0 2.74756e+09 1.13365e+07 2.20847e+09 2.89363e+09 1.49151e+09 0.391369 0.00047155 0.388516 0.0852378 0.0814944 0.552008 0.000486834 0.547817 0.0860021 0.0795939 0.693838 0.000644789 0.694307 0.123911 0.124696 34410
