#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
6.50813e+07 1 0 1.38847e+09 9.38725e+08 2.3272e+09 0 1.87745e+09 0.170879 0.0184426 0.189322 0 0.0368852 0.179123 0.0181128 0.197236 0 0.0362257 0.233316 0.0308971 0.264214 0 0.0617943 2
1.68945e+08 1 0 1.86076e+09 9.20145e+08 6.92559e+08 4.34258e+09 6.92559e+08 0.229345 0.0530615 0.189855 0.257187 0.086362 0.271833 0.0563916 0.273215 0.179452 0.148839 0.310845 0.0628979 0.443521 0.0149498 0.312161 6
2.40192e+08 1 0 2.19952e+09 2.19952e+09 4.39903e+09 0 4.39903e+09 0.182454 0.00137383 0.183828 0 0.00274765 0.3329 0.00306025 0.33596 0 0.0061205 0.373691 0.0410125 0.414704 0 0.082025 2
4.15025e+08 1 0 1.84684e+09 7.75856e+08 5.30876e+08 3.57103e+09 5.30876e+08 0.253969 0.0336025 0.268281 0.0258839 0.115435 0.341786 0.0352059 0.344748 0.0955021 0.0810452 0.368896 0.037501 0.41218 0.0480236 0.120152 7
6.23231e+08 1 0 1.75309e+09 3.50896e+08 1.33034e+09 2.83221e+09 1.33034e+09 0.203661 0.0117145 0.198847 0.0798487 0.0616095 0.29856 0.0172825 0.307685 0.0783746 0.118598 0.358745 0.0198669 0.369123 0.0953821 0.15265 24
1.00634e+09 1 0 1.50695e+09 2.47935e+08 8.53413e+08 2.54088e+09 8.53413e+08 0.215001 0.0111341 0.21141 0.0851017 0.0828072 0.31031 0.0142253 0.316312 0.096615 0.119333 0.380617 0.0140894 0.412836 0.0524071 0.130945 44
1.62685e+09 1 0 1.86005e+09 1.37845e+08 1.64291e+09 2.2732e+09 1.64291e+09 0.214147 0.00628573 0.205072 0.0895286 0.0631387 0.309795 0.00701101 0.324629 0.0688921 0.121852 0.377312 0.00757829 0.402354 0.0608365 0.123983 136
2.57226e+09 1 0 1.78404e+09 9.13618e+07 1.56521e+09 2.02905e+09 1.56521e+09 0.221872 0.00401011 0.217107 0.0688526 0.0593108 0.318623 0.00493366 0.32419 0.0715862 0.0901522 0.388798 0.00488644 0.403112 0.0598312 0.0958582 257
4.08578e+09 1 0 1.86392e+09 6.77689e+07 1.56521e+09 2.02905e+09 1.56521e+09 0.226834 0.00315929 0.221641 0.0774404 0.0638237 0.326699 0.00374812 0.339386 0.0712721 0.102106 0.389094 0.00359612 0.413316 0.0501214 0.106444 492
6.39136e+09 1 0 1.7273e+09 4.44643e+07 1.40892e+09 1.98537e+09 1.09876e+09 0.239602 0.00225584 0.234981 0.0801515 0.0676756 0.33627 0.00244461 0.35157 0.0608897 0.101912 0.396712 0.00234817 0.417457 0.0475321 0.0976445 954
1.02458e+10 1 0 1.69648e+09 3.1014e+07 1.40892e+09 1.84937e+09 9.59173e+08 0.243692 0.00160133 0.238445 0.0768971 0.0639318 0.336874 0.00172082 0.34811 0.062672 0.0952841 0.395816 0.0016558 0.412008 0.0507433 0.0916514 1772
1.61975e+10 1 0 1.65163e+09 2.29701e+07 1.40892e+09 1.7113e+09 9.59173e+08 0.249895 0.00123605 0.24597 0.0766438 0.0658831 0.339786 0.00129058 0.349363 0.0635369 0.0890173 0.394673 0.00126749 0.412159 0.0494586 0.0906222 3006
2.54737e+10 0.999786 0.00021427 1.58955e+09 1.73552e+07 1.33034e+09 1.5791e+09 8.80596e+08 0.255485 0.000978045 0.251627 0.0748779 0.0662282 0.340761 0.000978782 0.349239 0.0610821 0.0795318 0.394856 0.00095884 0.408946 0.0493793 0.0830517 4667
4.02221e+10 0.999704 0.000209312 1.53521e+09 1.351e+07 1.33034e+09 1.43624e+09 8.80596e+08 0.259691 0.000772716 0.257338 0.0689769 0.0641448 0.340909 0.000758361 0.347736 0.0554124 0.0718121 0.393953 0.000761148 0.40593 0.0493926 0.0784148 6756
6.3252e+10 0.999746 0.000179344 1.55614e+09 1.21884e+07 1.40892e+09 1.35766e+09 9.06738e+08 0.258404 0.000680217 0.256632 0.0650136 0.0609292 0.335859 0.000686687 0.341667 0.0547107 0.0699486 0.391004 0.000695713 0.400736 0.0523182 0.073879 7885
9.94231e+10 1 0 1.65033e+09 1.26387e+07 1.56521e+09 1.27302e+09 1.03434e+09 0.25251 0.000662237 0.250817 0.0599154 0.0559155 0.326828 0.000688753 0.329659 0.0533894 0.0626222 0.385922 0.000723614 0.392293 0.0565638 0.0712805 7342
1.55638e+11 0.999808 0.000192049 1.77623e+09 1.50877e+07 1.7203e+09 1.25988e+09 1.10849e+09 0.243734 0.000764556 0.243053 0.0559346 0.055754 0.315051 0.000850889 0.315907 0.0552121 0.0614344 0.380174 0.000888764 0.38386 0.063219 0.0706678 5207
2.41875e+11 1 0 2.05161e+09 2.17304e+07 2.10229e+09 1.08722e+09 1.3292e+09 0.228764 0.00103164 0.224943 0.0564807 0.0490427 0.302894 0.00130487 0.298535 0.0642066 0.057764 0.376426 0.00137634 0.377772 0.0770527 0.0774694 2595
3.74074e+11 1 0 2.35964e+09 3.85176e+07 2.47555e+09 1.11871e+09 1.46218e+09 0.212934 0.00166636 0.207302 0.0549914 0.0447805 0.293702 0.00249369 0.282694 0.0800648 0.0601479 0.377396 0.00258408 0.37661 0.0927453 0.0852931 888
5.83561e+11 1 0 2.77981e+09 8.48047e+07 2.83824e+09 9.50916e+08 9.64119e+08 0.191681 0.00356578 0.182676 0.0489236 0.0292443 0.292779 0.00668345 0.270018 0.111935 0.0533609 0.394187 0.00645099 0.410549 0.0667612 0.119728 152
8.85361e+11 1 0 3.17358e+09 1.44223e+08 3.18951e+09 9.12397e+08 8.62314e+08 0.186969 0.008651 0.179688 0.0564747 0.0369234 0.309058 0.0192926 0.279271 0.14888 0.0730892 0.403776 0.0162239 0.427237 0.0555536 0.146021 25
