#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.78333 - 2.95
#HM   Stats: 1.003680e+14 (median) + 6.933800e+13  / - 1.819150e+13
#SM   Stats: 4.309290e+11 (median) + 2.859150e+11  / - 2.175360e+11
#VMP  Stats: 6.733700e+02 (median) + 9.308002e+01  / - 5.192999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.651819e-11 (median) + 9.958596e-12  / - 4.674937e-12
sfh 0.055623 0 0 0 #avg: 0.0763861; avg_err: 0.0454446; sd: 0.393561; counts: 76
sfh 0.060123 0 0 0 #avg: 0.418069; avg_err: 0.287788; sd: 2.49231; counts: 76
sfh 0.062373 0 0.101268 0 #avg: 0.83918; avg_err: 0.430879; sd: 3.73152; counts: 76
sfh 0.064623 0 0.508342 0 #avg: 0.749084; avg_err: 0.325649; sd: 2.82021; counts: 76
sfh 0.066873 0 1.21614 0 #avg: 1.65114; avg_err: 0.640565; sd: 5.54746; counts: 76
sfh 0.069123 0.0381492 3.04347 0.0381492 #avg: 2.41142; avg_err: 0.754679; sd: 6.53571; counts: 76
sfh 0.071373 0.244027 5.10164 0.244027 #avg: 3.2177; avg_err: 0.775388; sd: 6.71506; counts: 76
sfh 0.073623 0.428999 4.97532 0.428999 #avg: 3.54808; avg_err: 0.894036; sd: 7.74258; counts: 76
sfh 0.075873 0.787506 5.25082 0.761387 #avg: 5.93667; avg_err: 2.66802; sd: 23.1058; counts: 76
sfh 0.078123 1.29904 6.36754 1.20113 #avg: 4.96123; avg_err: 1.1078; sd: 9.59382; counts: 76
sfh 0.080373 1.82729 7.37231 1.62774 #avg: 4.85774; avg_err: 0.8743; sd: 7.57166; counts: 76
sfh 0.082623 2.11497 5.7814 1.85557 #avg: 5.44245; avg_err: 1.0385; sd: 8.99371; counts: 76
sfh 0.085998 3.11521 10.2552 2.7041 #avg: 8.0984; avg_err: 1.48923; sd: 12.8971; counts: 76
sfh 0.089373 4.96622 10.9263 4.19388 #avg: 11.66; avg_err: 2.58628; sd: 22.3978; counts: 76
sfh 0.092748 5.501 12.7927 4.54013 #avg: 13.0507; avg_err: 2.62595; sd: 22.7414; counts: 76
sfh 0.096123 7.46487 16.0232 6.06097 #avg: 14.9103; avg_err: 3.01974; sd: 26.1517; counts: 76
sfh 0.099498 8.06309 14.4643 5.95513 #avg: 19.3663; avg_err: 4.431; sd: 38.3736; counts: 76
sfh 0.102873 10.5751 18.4301 8.57974 #avg: 24.1396; avg_err: 6.13193; sd: 53.104; counts: 76
sfh 0.106248 11.5314 29.8146 9.55174 #avg: 32.5809; avg_err: 12.0016; sd: 103.937; counts: 76
sfh 0.109623 12.6741 36.5557 8.99455 #avg: 44.2871; avg_err: 19.6141; sd: 169.863; counts: 76
sfh 0.112998 17.219 38.5829 13.2309 #avg: 48.2042; avg_err: 20.7689; sd: 179.864; counts: 76
sfh 0.116373 20.232 48.7595 15.3659 #avg: 54.8371; avg_err: 20.0749; sd: 173.853; counts: 76
sfh 0.119748 24.4596 39.2861 18.5043 #avg: 53.3425; avg_err: 15.6955; sd: 135.927; counts: 76
sfh 0.123123 29.2029 64.4928 23.6598 #avg: 62.5609; avg_err: 15.7522; sd: 136.418; counts: 76
sfh 0.126498 30.0465 73.8185 25.204 #avg: 70.8031; avg_err: 16.9594; sd: 146.873; counts: 76
sfh 0.129873 30.8357 103.52 24.4642 #avg: 75.2425; avg_err: 14.5858; sd: 126.317; counts: 76
sfh 0.133248 33.2879 88.5901 25.3616 #avg: 75.1996; avg_err: 14.3211; sd: 124.024; counts: 76
sfh 0.136623 37.8728 94.9482 29.8494 #avg: 72.7943; avg_err: 11.2097; sd: 97.0788; counts: 76
sfh 0.141685 43.1075 94.3515 31.6424 #avg: 80.8215; avg_err: 12.7147; sd: 110.113; counts: 76
sfh 0.146748 54.8588 94.1692 38.6022 #avg: 93.2803; avg_err: 14.9895; sd: 129.813; counts: 76
sfh 0.15181 72.7049 135.901 55.8782 #avg: 119.525; avg_err: 18.1257; sd: 156.974; counts: 76
sfh 0.156873 85.3486 111.745 67.072 #avg: 174.822; avg_err: 51.7557; sd: 448.218; counts: 76
sfh 0.161935 97.6525 145.835 79.9427 #avg: 193.128; avg_err: 58.6318; sd: 507.766; counts: 76
sfh 0.166998 89.0792 205.098 68.928 #avg: 163.955; avg_err: 24.08; sd: 208.539; counts: 76
sfh 0.17206 86.6699 221.661 64.6631 #avg: 173.887; avg_err: 25.9294; sd: 224.555; counts: 76
sfh 0.177123 105.916 286.873 82.1359 #avg: 187.658; avg_err: 25.9841; sd: 225.029; counts: 76
sfh 0.182185 126.054 324.737 96.7041 #avg: 215.288; avg_err: 27.8599; sd: 241.274; counts: 76
sfh 0.187248 163.076 354.388 126.077 #avg: 253.297; avg_err: 32.2104; sd: 278.95; counts: 76
sfh 0.19231 157.608 361.169 115.92 #avg: 297.617; avg_err: 40.7348; sd: 352.774; counts: 76
sfh 0.197373 192.559 367.536 147.838 #avg: 314.413; avg_err: 41.9599; sd: 363.383; counts: 76
sfh 0.202435 179.096 293.794 144.954 #avg: 314.19; avg_err: 43.8855; sd: 380.059; counts: 76
sfh 0.207498 200.903 292.095 152.757 #avg: 297.373; avg_err: 38.9126; sd: 336.993; counts: 76
sfh 0.21256 211.873 344.419 150.775 #avg: 283.836; avg_err: 33.4501; sd: 289.687; counts: 76
sfh 0.217623 217.047 282.539 153.711 #avg: 275.371; avg_err: 26.9678; sd: 233.548; counts: 76
sfh 0.222685 224.515 294.902 176.141 #avg: 273.782; avg_err: 24.5413; sd: 212.534; counts: 76
sfh 0.227748 265.899 237.553 207.685 #avg: 288.12; avg_err: 25.6919; sd: 222.498; counts: 76
sfh 0.23281 251.494 223.026 187.318 #avg: 294.317; avg_err: 29.0462; sd: 251.547; counts: 76
sfh 0.237873 270.938 181.614 192.634 #avg: 298.045; avg_err: 28.9121; sd: 250.386; counts: 76
sfh 0.242935 232.249 252.458 148.909 #avg: 297.446; avg_err: 29.8697; sd: 258.679; counts: 76
sfh 0.247998 204.944 284.625 142.741 #avg: 267.482; avg_err: 25.9776; sd: 224.973; counts: 76
sfh 0.25306 225.669 223.782 173.367 #avg: 270.677; avg_err: 27.4548; sd: 237.766; counts: 76
sfh 0.258123 195.351 257.806 133.838 #avg: 266.186; avg_err: 26.415; sd: 228.761; counts: 76
sfh 0.263185 196.237 223.375 132.204 #avg: 263.838; avg_err: 27.5705; sd: 238.768; counts: 76
sfh 0.268248 228.345 232.928 151.557 #avg: 268.88; avg_err: 25.4279; sd: 220.212; counts: 76
sfh 0.27331 218.41 259.855 150.542 #avg: 264.107; avg_err: 24.8963; sd: 215.608; counts: 76
sfh 0.278373 219.277 237.71 148.316 #avg: 269.604; avg_err: 24.6656; sd: 213.611; counts: 76
sfh 0.283435 220.665 192.802 150.891 #avg: 256.904; avg_err: 24.118; sd: 208.868; counts: 76
sfh 0.288498 210.081 164.246 124.071 #avg: 242.476; avg_err: 20.6847; sd: 179.134; counts: 76
sfh 0.29356 195.51 210.127 112.859 #avg: 234.753; avg_err: 20.0518; sd: 173.654; counts: 76
sfh 0.298623 180.721 244.24 95.7924 #avg: 230.212; avg_err: 19.4456; sd: 168.404; counts: 76
sfh 0.303685 178.025 212.591 98.5299 #avg: 223.135; avg_err: 19.5371; sd: 169.196; counts: 76
sfh 0.308748 159.71 198.306 103.65 #avg: 211.861; avg_err: 19.9196; sd: 172.509; counts: 76
sfh 0.31381 184.02 132.572 137.138 #avg: 201.151; avg_err: 18.663; sd: 161.627; counts: 76
sfh 0.318873 171.906 151.72 137.15 #avg: 185.299; avg_err: 17.0254; sd: 147.444; counts: 76
sfh 0.323935 140.375 165.386 115.404 #avg: 173.664; avg_err: 17.4903; sd: 151.47; counts: 76
sfh 0.328997 143.285 136.801 114.262 #avg: 172.394; avg_err: 17.8272; sd: 154.388; counts: 76
sfh 0.33406 123.623 140.955 100.302 #avg: 154.234; avg_err: 15.1277; sd: 131.01; counts: 76
sfh 0.339122 131.772 116.533 109.71 #avg: 140.829; avg_err: 14.832; sd: 128.449; counts: 76
sfh 0.344185 123.414 88.784 95.3098 #avg: 138.084; avg_err: 14.5033; sd: 125.602; counts: 76
sfh 0.349247 101.415 118.742 80.1699 #avg: 131.621; avg_err: 13.5727; sd: 117.543; counts: 76
sfh 0.35431 93.0177 114.177 73.3432 #avg: 121.029; avg_err: 12.288; sd: 106.417; counts: 76
sfh 0.359372 72.6604 149.907 55.8462 #avg: 113.739; avg_err: 11.704; sd: 101.359; counts: 76
sfh 0.364435 86.7691 121.241 73.6049 #avg: 105.32; avg_err: 10.8777; sd: 94.2032; counts: 76
sfh 0.369497 75.4803 130.845 61.5361 #avg: 106.424; avg_err: 10.8116; sd: 93.6311; counts: 76
sfh 0.37456 88.6528 117.766 73.1902 #avg: 104.218; avg_err: 10.7327; sd: 92.9483; counts: 76
sfh 0.379622 80.8245 92.8125 63.4501 #avg: 99.461; avg_err: 10.6474; sd: 92.2088; counts: 76
sfh 0.384685 62.0037 103.581 46.8962 #avg: 94.2971; avg_err: 9.99832; sd: 86.588; counts: 76
sfh 0.389747 59.9449 83.2121 48.7198 #avg: 85.5354; avg_err: 9.65806; sd: 83.6412; counts: 76
sfh 0.39481 58.7853 72.1607 46.9324 #avg: 76.8576; avg_err: 8.30382; sd: 71.9132; counts: 76
sfh 0.399872 48.8101 74.3359 37.1454 #avg: 71.279; avg_err: 7.84379; sd: 67.9292; counts: 76
