#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.89688e+09 0.000525779 0.000525779 2.26831e-05 0 0 0 0.000462344 6.74288e-06 0 0 0 1021342
1.58071e+10 0.00150369 0.00150814 5.80469e-05 0 0 0 0.00114173 1.73794e-05 0 0 0 449560
2.49764e+10 0.00279133 0.0027963 8.33641e-05 0 0 0 0.00206592 2.51406e-05 0 0 0 402675
3.92439e+10 0.0041274 0.0041577 0.000112831 0 0 0 0.00294014 3.45341e-05 0 0 0 329990
6.17329e+10 0.00639477 0.00646084 0.000175835 0 0 0 0.00453707 6.01182e-05 0 0 0 211892
9.78815e+10 0.0110003 0.011107 0.000303182 0 0 0 0.00783924 0.000111569 0 0 0 121815
1.55015e+11 0.0182894 0.0185371 0.000521884 0 0 0 0.0146418 0.000222706 0 0 0 68619
2.45278e+11 0.0260054 0.02635 0.000835701 0 0 0 0.0262653 0.000418548 0 0.0249717 0 37723
3.89352e+11 0.031491 0.0320314 0.00125555 0 0 0 0.0455346 0.000754858 0 0.0878453 0 20355
6.16858e+11 0.0401149 0.0402944 0.00187161 0 0 0 0.0721807 0.00122051 0 0.180766 0 11143
9.75025e+11 0.0433078 0.0441603 0.00273659 0 0 0 0.103928 0.00191264 0.0240589 0.23219 0.0240589 5865
1.5437e+12 0.0531952 0.053886 0.0042537 0 0 0 0.135978 0.00289902 0.0776049 0.22721 0.0776049 2895
2.42913e+12 0.0531228 0.0531228 0.00601129 0 0 0 0.174588 0.00454201 0.136345 0.221115 0.136345 1393
3.87048e+12 0.0508982 0.0523952 0.00888406 0 0 0 0.214354 0.006562 0.204083 0.187185 0.191495 668
6.03882e+12 0.0740741 0.0740741 0.0159678 0 0 0 0.242461 0.0103337 0.227321 0.205567 0.166455 270
9.69339e+12 0.0357143 0.0357143 0.0176142 0 0 0 0.252129 0.0140581 0.250384 0.135137 0.16323 112
1.4592e+13 0.0588235 0.0588235 0.0409594 0 0 0 0.287762 0.0245272 0.303971 0.135013 0.171311 34
2.54924e+13 0 0 0 0 0 0 0.340828 0.0513354 0.290361 0.190515 0.109686 11
3.49914e+13 0 0 0 0 0 0 0.381459 0.0788576 0.460317 0 0.157715 2
