#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.34446e+09 5.46156e+08 1.0905e+08 6.27305e+08 2.26108e+08 3.184e+08 9.52579e+08 1.7074e+08 1.093e+09 4.72215e+08 7.74038e+08 6
1.04989e+11 1.20332e+09 1.75846e+08 1.34763e+09 6.12893e+07 4.94216e+08 8.91433e+08 2.6238e+08 8.6689e+08 4.90773e+08 4.17144e+08 3
1.43984e+11 6.18204e+08 1.5489e+08 7.73094e+08 0 3.0978e+08 1.52066e+09 3.34451e+07 1.5541e+09 0 6.68901e+07 2
2.71189e+11 8.3885e+08 1.50286e+08 7.11799e+08 6.97119e+08 3.58161e+08 1.79877e+09 3.50834e+08 1.64153e+09 1.12505e+09 1.01199e+09 12
4.04952e+11 8.30306e+08 1.00084e+08 7.35943e+08 4.15014e+08 3.37724e+08 1.86984e+09 2.71304e+08 1.69553e+09 1.63102e+09 1.16466e+09 23
6.60962e+11 7.70413e+08 6.96873e+07 6.33798e+08 6.327e+08 2.34519e+08 1.7383e+09 2.08014e+08 1.40892e+09 1.98537e+09 9.3199e+08 35
1.0144e+12 7.2405e+08 6.35571e+07 6.13385e+08 4.79613e+08 2.09717e+08 1.64192e+09 2.17932e+08 1.17237e+09 1.94785e+09 6.08744e+08 33
1.52682e+12 8.78766e+08 9.53807e+07 7.73094e+08 4.78397e+08 2.94697e+08 1.38145e+09 1.69314e+08 1.00112e+09 1.62081e+09 4.51202e+08 29
2.47709e+12 9.8023e+08 1.16134e+08 7.73094e+08 9.47209e+08 3.00878e+08 1.45098e+09 1.60737e+08 1.18281e+09 1.10482e+09 5.70992e+08 30
4.03131e+12 1.01277e+09 1.27447e+08 8.39984e+08 5.11041e+08 1.47425e+08 1.00463e+09 1.78656e+08 9.3351e+08 5.53702e+08 4.51012e+08 9
6.25887e+12 1.47598e+09 2.71493e+08 1.32422e+09 7.02363e+08 7.74309e+08 1.4066e+09 2.69398e+08 8.63865e+08 1.51637e+09 9.07715e+07 13
1.08564e+13 1.35426e+09 8.2338e+08 2.17764e+09 0 1.64676e+09 6.07152e+08 1.24654e+08 7.31806e+08 0 2.49309e+08 2
1.5482e+13 1.4815e+09 6.06612e+08 8.96622e+08 1.79785e+09 4.32086e+07 1.7028e+09 1.17341e+09 7.11799e+08 3.32881e+09 3.55822e+08 3
2.07794e+13 7.92119e+08 7.92119e+08 7.92119e+08 0 0 7.73094e+08 7.73094e+08 7.73094e+08 0 0 1
