#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68313e+07 0.0751465 0.0880272 0.000378158 0 0 0 0.0193954 5.87579e-05 0 0.0310331 0 763003
1.57067e+08 0.0768529 0.089658 0.000642668 0 0 0 0.0200448 0.000102006 0 0.0337616 0 267550
2.48669e+08 0.0817549 0.0953155 0.000745165 0 0 0 0.021438 0.000119998 0 0.0368031 0 209284
3.94285e+08 0.0886842 0.104221 0.000882424 0 0 0 0.0234426 0.000143245 0 0.0432597 0 164381
6.25541e+08 0.0968317 0.113441 0.00102811 0 0 0 0.0259465 0.000171059 0 0.0510827 0 129627
9.91636e+08 0.108981 0.128043 0.00121301 0 0 0 0.0294814 0.000204301 0 0.0622887 0 104660
1.5729e+09 0.124259 0.146851 0.00143163 0 0 0 0.0336502 0.000245325 0 0.0733056 0 85515
2.49427e+09 0.139876 0.165952 0.00166558 0 0 0 0.0387427 0.000292088 0 0.089239 0 70870
3.95541e+09 0.161339 0.192992 0.00193709 0 1 0 0.0460579 0.000353594 0 0.10853 0 60246
6.27935e+09 0.187658 0.227599 0.00228557 0 1 0 0.0551556 0.00043212 0 0.13294 0 50901
9.94379e+09 0.222542 0.275708 0.00271867 0 1 0 0.0672152 0.000536935 0.00505899 0.156923 0.00505899 43430
1.57866e+10 0.266128 0.339319 0.00323153 0 1 0 0.0856534 0.000669883 0.0170235 0.189551 0.0170235 38147
2.49923e+10 0.320087 0.421707 0.00380648 0 1 0 0.108103 0.000816363 0.0354243 0.220063 0.0354243 33694
3.96241e+10 0.368489 0.498306 0.00432277 0 1 0 0.134512 0.00096903 0.0621425 0.248299 0.0621425 30104
6.26089e+10 0.425685 0.580613 0.00495586 0 1 0 0.161828 0.00113716 0.0977524 0.26321 0.0977524 25089
9.86079e+10 0.460768 0.628597 0.00576094 0 1 0 0.191347 0.00137708 0.136879 0.271683 0.136879 19079
1.54664e+11 0.47385 0.635611 0.00723904 0 1 0 0.235228 0.00178781 0.199408 0.257717 0.170387 11721
2.43705e+11 0.467078 0.620713 0.0100621 0 1 0 0.304243 0.00238238 0.295003 0.208455 0.195862 5832
3.83163e+11 0.385 0.470833 0.0136703 0 1 0 0.377342 0.00316567 0.379337 0.158568 0.175902 2400
6.04994e+11 0.293567 0.34269 0.0195331 0 1 0 0.408093 0.00433814 0.410481 0.122189 0.131153 855
9.58561e+11 0.199219 0.21875 0.0286945 0 1 0 0.416314 0.00759096 0.408183 0.133847 0.11933 256
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.405149 0.0137864 0.403707 0.0934913 0.0808562 46
