#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 1.209410e+12 (median) + 1.305300e+12  / - 4.772040e+11
#SM   Stats: 3.261050e+10 (median) + 1.454340e+10  / - 1.068200e+10
#VMP  Stats: 2.157000e+02 (median) + 5.324001e+01  / - 2.534999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.586181e-12 (median) + 2.483600e-12  / - 9.666369e-13
sfh 0.055623 0 0 0 #avg: 7.73035e-05; avg_err: 6.6642e-05; sd: 0.00655806; counts: 9685
sfh 0.060123 0 0 0 #avg: 0.00614707; avg_err: 0.0042506; sd: 0.41829; counts: 9685
sfh 0.062373 0 0 0 #avg: 0.0184245; avg_err: 0.00913052; sd: 0.89851; counts: 9685
sfh 0.064623 0 0 0 #avg: 0.0242215; avg_err: 0.00574768; sd: 0.565614; counts: 9685
sfh 0.066873 0 0 0 #avg: 0.0266423; avg_err: 0.00460829; sd: 0.453489; counts: 9685
sfh 0.069123 0 0 0 #avg: 0.035475; avg_err: 0.00476034; sd: 0.468452; counts: 9685
sfh 0.071373 0 0 0 #avg: 0.0587292; avg_err: 0.00651995; sd: 0.641611; counts: 9685
sfh 0.073623 0 0 0 #avg: 0.10903; avg_err: 0.0140221; sd: 1.37987; counts: 9685
sfh 0.075873 0 0.00535611 0 #avg: 0.139956; avg_err: 0.0124936; sd: 1.22947; counts: 9685
sfh 0.078123 0 0.0408187 0 #avg: 0.204396; avg_err: 0.0235509; sd: 2.31758; counts: 9685
sfh 0.080373 0 0.0980233 0 #avg: 0.207131; avg_err: 0.020011; sd: 1.96923; counts: 9685
sfh 0.082623 0 0.1658 0 #avg: 0.207219; avg_err: 0.0125392; sd: 1.23395; counts: 9685
sfh 0.085998 0 0.30271 0 #avg: 0.315884; avg_err: 0.0214522; sd: 2.11105; counts: 9685
sfh 0.089373 0.0068815 0.429553 0.0068815 #avg: 0.413822; avg_err: 0.027201; sd: 2.67678; counts: 9685
sfh 0.092748 0.0283261 0.522838 0.0283261 #avg: 0.498987; avg_err: 0.0271583; sd: 2.67258; counts: 9685
sfh 0.096123 0.0583336 0.634257 0.0583336 #avg: 0.587534; avg_err: 0.0300319; sd: 2.95536; counts: 9685
sfh 0.099498 0.088024 0.676582 0.088024 #avg: 0.653309; avg_err: 0.0298521; sd: 2.93766; counts: 9685
sfh 0.102873 0.120483 0.838879 0.120483 #avg: 0.784111; avg_err: 0.0360625; sd: 3.54882; counts: 9685
sfh 0.106248 0.153056 0.938624 0.148655 #avg: 0.911296; avg_err: 0.0392685; sd: 3.86431; counts: 9685
sfh 0.109623 0.188564 1.08896 0.177382 #avg: 1.05865; avg_err: 0.051838; sd: 5.10124; counts: 9685
sfh 0.112998 0.217536 1.20792 0.198479 #avg: 1.17422; avg_err: 0.0484913; sd: 4.7719; counts: 9685
sfh 0.116373 0.255462 1.35389 0.229324 #avg: 1.32605; avg_err: 0.053258; sd: 5.24098; counts: 9685
sfh 0.119748 0.295237 1.52267 0.262398 #avg: 1.51822; avg_err: 0.0782524; sd: 7.70061; counts: 9685
