#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.75 - 14.25
#HM   Stats: 5.727940e+13 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 2.322630e+11 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 9.906100e+02 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.390836e-11 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.071373 0.0603803 0 0 #avg: 0.0603803; avg_err: 0.0603803; sd: 0; counts: 1
sfh 0.073623 0.0731427 0 0 #avg: 0.0731427; avg_err: 0.0731427; sd: 0; counts: 1
sfh 0.075873 0.434899 0 0 #avg: 0.434899; avg_err: 0.434899; sd: 0; counts: 1
sfh 0.078123 0.797081 0 0 #avg: 0.797081; avg_err: 0.797081; sd: 0; counts: 1
sfh 0.080373 1.78202 0 0 #avg: 1.78202; avg_err: 1.78202; sd: 0; counts: 1
sfh 0.082623 1.00508 0 0 #avg: 1.00508; avg_err: 1.00508; sd: 0; counts: 1
sfh 0.085998 0.928741 0 0 #avg: 0.928741; avg_err: 0.928741; sd: 0; counts: 1
sfh 0.089373 1.48119 0 0 #avg: 1.48119; avg_err: 1.48119; sd: 0; counts: 1
sfh 0.092748 2.04631 0 0 #avg: 2.04631; avg_err: 2.04631; sd: 0; counts: 1
sfh 0.096123 2.45189 0 0 #avg: 2.45189; avg_err: 2.45189; sd: 0; counts: 1
sfh 0.099498 4.79189 0 0 #avg: 4.79189; avg_err: 4.79189; sd: 0; counts: 1
sfh 0.102873 4.78883 0 0 #avg: 4.78883; avg_err: 4.78883; sd: 0; counts: 1
sfh 0.106248 4.24086 0 0 #avg: 4.24086; avg_err: 4.24086; sd: 0; counts: 1
