#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.58824e+07 0.0909091 0.0909091 0.0909091 0 0 0 0.218231 0.0868887 0.126483 0.325403 0.101802 11
1.64013e+08 0.0625 0.0625 0.0625 0 0 0 0.344844 0.0894807 0.206947 0.645579 0.180936 16
2.5905e+08 0.16129 0.16129 0.0671505 0 1 0 0.274553 0.050571 0.161589 0.450589 0.123122 31
4.0628e+08 0.0666667 0.0833333 0.0431242 0 0 0 0.292796 0.0381904 0.146905 0.545319 0.108637 60
6.53586e+08 0.173653 0.185629 0.0324801 0 1 0 0.257705 0.0190659 0.170304 0.384706 0.145377 167
1.01673e+09 0.132911 0.142405 0.0211655 0 0 0 0.238928 0.0133794 0.14616 0.385537 0.123058 316
1.6115e+09 0.172876 0.18927 0.0166722 0 1 0 0.288426 0.00959239 0.220099 0.376601 0.182571 671
2.56853e+09 0.179372 0.192825 0.0128638 0 1 0 0.280622 0.00693878 0.217567 0.330112 0.16559 1115
4.08091e+09 0.168614 0.181413 0.00987714 0 1 0 0.289919 0.00553523 0.229026 0.335789 0.17577 1797
6.38842e+09 0.176555 0.195497 0.00838371 0 1 0 0.305318 0.00434818 0.250656 0.332736 0.186698 2798
1.01524e+10 0.192262 0.207928 0.00684674 0 1 0 0.307051 0.00342591 0.264525 0.306103 0.195416 4213
1.61038e+10 0.1917 0.20998 0.00579813 0 1 0 0.309587 0.0027787 0.276233 0.281417 0.194935 6072
2.53489e+10 0.197345 0.216191 0.00497508 0 1 0 0.309726 0.00225897 0.281472 0.260104 0.196645 8437
4.01038e+10 0.188178 0.203806 0.00422207 0 1 0 0.306993 0.00190997 0.282327 0.242521 0.188776 10878
6.3117e+10 0.166453 0.17833 0.00381657 0 1 0 0.306983 0.00179024 0.285786 0.237399 0.18792 11703
9.92846e+10 0.131328 0.137692 0.00356309 0 0 0 0.316925 0.00188834 0.300938 0.22391 0.191564 10371
1.5514e+11 0.0955296 0.0990888 0.00371562 0 0 0 0.33392 0.00229165 0.323843 0.217283 0.198745 7024
2.41296e+11 0.0845196 0.0868921 0.00499441 0 0 0 0.374167 0.0033624 0.371405 0.211034 0.217972 3372
3.7401e+11 0.0704091 0.0713606 0.0080576 0 0 0 0.425342 0.00618151 0.439083 0.194302 0.239861 1051
5.80685e+11 0.0350877 0.0409357 0.017313 0 0 0 0.493801 0.0139447 0.501286 0.178219 0.20487 171
8.8276e+11 0 0 0 0 0 0 0.557974 0.0290951 0.575088 0.140709 0.154175 26
