#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.81773e+07 1 0 1.70389e+09 4.59024e+06 1.39649e+09 1.76342e+09 1.04972e+09 0.320099 0.000303063 0.312599 0.0920186 0.0828448 0.625165 0.000344594 0.638423 0.0917123 0.122848 0.850953 0.00028019 0.87175 0.0595376 0.10238 96520
1.57784e+08 1 0 1.88633e+09 7.50142e+06 1.51125e+09 2.01127e+09 1.0173e+09 0.321105 0.000460842 0.313229 0.0910693 0.0806902 0.621769 0.000514269 0.634199 0.0899895 0.120199 0.841082 0.000456244 0.863557 0.0645763 0.115506 41337
2.50562e+08 1 0 2.02069e+09 7.91118e+06 1.74201e+09 2.02384e+09 1.24807e+09 0.3255 0.000477495 0.318356 0.0885627 0.0802932 0.620726 0.000529564 0.631434 0.0916343 0.11792 0.833958 0.000479246 0.853763 0.0717561 0.115925 37905
3.97248e+08 1 0 2.06262e+09 8.0012e+06 1.74201e+09 2.02384e+09 1.16406e+09 0.3326 0.000477698 0.326364 0.0870977 0.0800529 0.626624 0.000533065 0.639391 0.0875081 0.119204 0.832777 0.00048346 0.850946 0.0727419 0.112842 36665
6.27237e+08 1 0 2.07081e+09 8.68802e+06 1.74201e+09 2.02384e+09 1.24807e+09 0.340627 0.000498686 0.334201 0.0852362 0.0788089 0.630899 0.00054834 0.643805 0.0839821 0.114844 0.831681 0.000520031 0.851566 0.0720819 0.117278 32552
9.93288e+08 1 0 2.16275e+09 9.75989e+06 1.85802e+09 2.02994e+09 1.25278e+09 0.347903 0.000535997 0.342072 0.085023 0.0795227 0.631443 0.000577234 0.644539 0.0807884 0.112512 0.824587 0.000578913 0.845311 0.073776 0.12233 27926
1.57223e+09 1 0 2.27688e+09 1.11068e+07 1.97444e+09 2.15859e+09 1.3692e+09 0.355924 0.000585438 0.350734 0.0839058 0.0786417 0.62926 0.000608313 0.641831 0.0770952 0.106641 0.815535 0.000646595 0.836383 0.0768758 0.123081 23452
2.49809e+09 1 0 2.39582e+09 1.25703e+07 2.09125e+09 2.2879e+09 1.48602e+09 0.36374 0.000625292 0.359348 0.0832572 0.0799378 0.623849 0.000633199 0.637289 0.0705671 0.103658 0.804359 0.000722782 0.826163 0.0783674 0.129908 19914
3.95935e+09 1 0 2.56576e+09 1.43928e+07 2.20847e+09 2.41775e+09 1.49151e+09 0.369396 0.000654747 0.365738 0.0810865 0.0789344 0.610467 0.000649898 0.623606 0.0667003 0.0990525 0.787414 0.000809709 0.810486 0.0820982 0.138026 17403
6.27352e+09 1 0 2.76475e+09 1.6625e+07 2.44409e+09 2.55431e+09 1.72713e+09 0.374144 0.000705777 0.371993 0.0813681 0.081999 0.592289 0.000683696 0.605581 0.0638389 0.0948748 0.76613 0.000912628 0.790397 0.0861058 0.143495 15071
9.96759e+09 1 0 2.99914e+09 1.91575e+07 2.56247e+09 2.76817e+09 1.73334e+09 0.373956 0.000720956 0.374999 0.0752181 0.0809774 0.566912 0.000715627 0.581972 0.0598558 0.0927269 0.738831 0.00102651 0.764709 0.090103 0.152791 13260
1.57657e+10 1 0 3.28482e+09 2.18192e+07 2.91986e+09 2.88975e+09 2.09073e+09 0.369036 0.000753565 0.371796 0.0735393 0.0850437 0.538555 0.000761966 0.554037 0.059765 0.0941271 0.705268 0.00112152 0.729336 0.0954732 0.153892 11751
2.50387e+10 1 0 3.62628e+09 2.4608e+07 3.1599e+09 3.23384e+09 2.21817e+09 0.360488 0.000774333 0.363733 0.071981 0.0845899 0.507608 0.000793951 0.522358 0.0633019 0.0957743 0.664683 0.00119591 0.685759 0.104109 0.152312 10788
3.95466e+10 1 0 3.99153e+09 2.75077e+07 3.64403e+09 3.33327e+09 2.58925e+09 0.347138 0.000804778 0.351071 0.0723206 0.0847459 0.473985 0.000850205 0.488603 0.0646326 0.0991233 0.619907 0.00124952 0.638044 0.108293 0.150581 9640
6.24145e+10 1 0 4.2416e+09 3.17089e+07 4.01036e+09 3.38219e+09 2.84211e+09 0.330116 0.000824552 0.332599 0.0680093 0.0772169 0.443951 0.000894759 0.454451 0.0670794 0.0910259 0.578944 0.00131216 0.592105 0.109776 0.137241 7702
9.84516e+10 1 0 4.45958e+09 3.92856e+07 4.13302e+09 3.75474e+09 2.96477e+09 0.314649 0.000937571 0.317208 0.0666129 0.0747253 0.415569 0.00102561 0.422426 0.0702292 0.0856584 0.540252 0.00145374 0.550815 0.107783 0.131141 5482
1.54354e+11 1 0 4.52205e+09 5.36304e+07 4.25596e+09 3.95933e+09 3.20118e+09 0.294025 0.00116643 0.295599 0.0646932 0.072904 0.385589 0.00129053 0.388801 0.0726659 0.0791447 0.50448 0.00179839 0.509175 0.111938 0.11769 3306
2.42377e+11 1 0 4.93048e+09 7.72792e+07 4.9984e+09 3.46083e+09 3.71624e+09 0.268708 0.00156434 0.26617 0.0684565 0.0622675 0.353606 0.00172347 0.351203 0.0757801 0.0661997 0.46883 0.00239009 0.46392 0.110836 0.09581 1564
3.8175e+11 1 0 5.40964e+09 1.25138e+08 5.72623e+09 2.65187e+09 3.51776e+09 0.23922 0.00249338 0.229916 0.0701676 0.0449928 0.31854 0.00273062 0.311819 0.0682379 0.052835 0.432343 0.00358912 0.432275 0.0864893 0.0827168 484
5.97117e+11 1 0 6.446e+09 2.05112e+08 6.56062e+09 1.81748e+09 2.30466e+09 0.202649 0.00428547 0.195667 0.0503719 0.0350541 0.279562 0.00523723 0.271039 0.0656949 0.04715 0.398003 0.00624028 0.401161 0.0499677 0.0644245 92
9.68979e+11 1 0 6.38086e+09 4.35582e+08 6.47719e+09 1.8196e+09 1.85097e+09 0.191682 0.00752641 0.186227 0.0369398 0.0231307 0.261997 0.0089743 0.267257 0.0316986 0.0476133 0.378632 0.0140487 0.396053 0.0211871 0.0769238 15
