#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM   Stats: 7.504410e+12 (median) + 3.977990e+12  / - 1.430880e+12
#SM   Stats: 1.792590e+11 (median) + 1.108020e+11  / - 9.471040e+10
#VMP  Stats: 3.560000e+02 (median) + 5.000000e+01  / - 3.445999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.662063e-11 (median) + 1.379095e-10  / - 9.528097e-12
sfh 0.055623 0 0 0 #avg: 0.0137253; avg_err: 0.0137253; sd: 0.276898; counts: 408
sfh 0.060123 0 0 0 #avg: 0.041944; avg_err: 0.0323416; sd: 0.652468; counts: 408
sfh 0.062373 0 0 0 #avg: 0.104054; avg_err: 0.0789563; sd: 1.59288; counts: 408
sfh 0.064623 0 0 0 #avg: 0.164527; avg_err: 0.0999847; sd: 2.01712; counts: 408
sfh 0.066873 0 0 0 #avg: 0.447227; avg_err: 0.327801; sd: 6.61313; counts: 408
sfh 0.069123 0 0 0 #avg: 0.425373; avg_err: 0.27001; sd: 5.44725; counts: 408
sfh 0.071373 0 0.0294491 0 #avg: 0.275733; avg_err: 0.107715; sd: 2.17308; counts: 408
sfh 0.073623 0 0.10251 0 #avg: 0.289947; avg_err: 0.0788873; sd: 1.59149; counts: 408
sfh 0.075873 0 0.218746 0 #avg: 0.362211; avg_err: 0.0863552; sd: 1.74215; counts: 408
sfh 0.078123 0 0.461876 0 #avg: 0.568075; avg_err: 0.139893; sd: 2.82223; counts: 408
sfh 0.080373 0 0.730118 0 #avg: 0.702275; avg_err: 0.163302; sd: 3.2945; counts: 408
sfh 0.082623 0.0178195 0.869253 0.0178195 #avg: 0.811981; avg_err: 0.198239; sd: 3.99931; counts: 408
