#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 8.75 - 9.25
#HM   Stats: 4.627940e+11 (median) + 4.716180e+11  / - 1.573530e+11
#SM   Stats: 1.127020e+09 (median) + 4.498300e+08  / - 3.803091e+08
#VMP  Stats: 1.668500e+02 (median) + 3.997000e+01  / - 1.805000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.926400e-12 (median) + 3.396901e-12  / - 1.660056e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 732
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 732
sfh 0.062373 0 0 0 #avg: 1.53825e-12; avg_err: 1.53825e-12; sd: 4.15896e-11; counts: 732
sfh 0.064623 0 0 0 #avg: 1.45056e-11; avg_err: 1.36454e-11; sd: 3.68932e-10; counts: 732
sfh 0.066873 0 0 0 #avg: 9.26568e-12; avg_err: 5.92255e-12; sd: 1.60128e-10; counts: 732
sfh 0.069123 0 0 0 #avg: 3.2132e-11; avg_err: 2.16807e-11; sd: 5.86182e-10; counts: 732
sfh 0.071373 0 0 0 #avg: 2.46598e-11; avg_err: 1.54937e-11; sd: 4.18904e-10; counts: 732
sfh 0.073623 0 0 0 #avg: 2.05906e-11; avg_err: 8.30028e-12; sd: 2.24415e-10; counts: 732
sfh 0.075873 0 0 0 #avg: 3.34637e-11; avg_err: 1.16786e-11; sd: 3.15755e-10; counts: 732
sfh 0.078123 0 0 0 #avg: 4.29095e-11; avg_err: 1.09031e-11; sd: 2.94787e-10; counts: 732
sfh 0.080373 0 0 0 #avg: 5.11043e-11; avg_err: 1.1254e-11; sd: 3.04274e-10; counts: 732
sfh 0.082623 0 8.08149e-12 0 #avg: 6.09371e-11; avg_err: 1.33445e-11; sd: 3.60796e-10; counts: 732
sfh 0.085998 0 3.23238e-11 0 #avg: 7.71254e-11; avg_err: 1.90275e-11; sd: 5.14446e-10; counts: 732
sfh 0.089373 0 6.37513e-11 0 #avg: 8.4824e-11; avg_err: 1.6821e-11; sd: 4.54791e-10; counts: 732
sfh 0.092748 0 8.67508e-11 0 #avg: 7.92715e-11; avg_err: 9.59523e-12; sd: 2.59426e-10; counts: 732
sfh 0.096123 1.46527e-12 1.39746e-10 1.46527e-12 #avg: 1.11615e-10; avg_err: 1.41959e-11; sd: 3.83814e-10; counts: 732
sfh 0.099498 1.23833e-11 1.66218e-10 1.23833e-11 #avg: 1.35916e-10; avg_err: 1.54135e-11; sd: 4.16735e-10; counts: 732
sfh 0.102873 2.29111e-11 1.94562e-10 2.29111e-11 #avg: 1.61146e-10; avg_err: 1.77543e-11; sd: 4.80022e-10; counts: 732
sfh 0.106248 3.64813e-11 2.48635e-10 3.64813e-11 #avg: 1.9464e-10; avg_err: 2.23122e-11; sd: 6.03255e-10; counts: 732
sfh 0.109623 4.71019e-11 2.65434e-10 4.71019e-11 #avg: 2.1889e-10; avg_err: 2.15443e-11; sd: 5.82494e-10; counts: 732
sfh 0.112998 5.5782e-11 2.81786e-10 5.57223e-11 #avg: 2.38579e-10; avg_err: 2.45485e-11; sd: 6.63718e-10; counts: 732
sfh 0.116373 6.40884e-11 2.87517e-10 6.2826e-11 #avg: 2.68178e-10; avg_err: 3.02373e-11; sd: 8.17526e-10; counts: 732
sfh 0.119748 7.02748e-11 3.22191e-10 6.74588e-11 #avg: 2.6983e-10; avg_err: 2.59656e-11; sd: 7.02031e-10; counts: 732
sfh 0.123123 7.90325e-11 3.5184e-10 7.29563e-11 #avg: 2.89841e-10; avg_err: 2.63406e-11; sd: 7.12172e-10; counts: 732
sfh 0.126498 8.70689e-11 3.71024e-10 7.82948e-11 #avg: 2.94253e-10; avg_err: 2.23244e-11; sd: 6.03586e-10; counts: 732
sfh 0.129873 9.88038e-11 4.01006e-10 8.57494e-11 #avg: 3.0811e-10; avg_err: 2.41488e-11; sd: 6.52911e-10; counts: 732
sfh 0.133248 1.09948e-10 4.25242e-10 9.44897e-11 #avg: 3.37945e-10; avg_err: 2.54106e-11; sd: 6.87027e-10; counts: 732
sfh 0.136623 1.23385e-10 4.63079e-10 1.03482e-10 #avg: 3.7634e-10; avg_err: 2.7737e-11; sd: 7.49925e-10; counts: 732
sfh 0.141685 1.3711e-10 5.41402e-10 1.15216e-10 #avg: 4.22311e-10; avg_err: 3.39198e-11; sd: 9.1709e-10; counts: 732
sfh 0.146748 1.74231e-10 5.77585e-10 1.48731e-10 #avg: 4.42226e-10; avg_err: 2.90368e-11; sd: 7.85068e-10; counts: 732
sfh 0.15181 1.97451e-10 5.92198e-10 1.66939e-10 #avg: 4.93429e-10; avg_err: 3.73851e-11; sd: 1.01078e-09; counts: 732
sfh 0.156873 2.06334e-10 6.07761e-10 1.76759e-10 #avg: 4.64679e-10; avg_err: 2.70543e-11; sd: 7.31468e-10; counts: 732
sfh 0.161935 2.29472e-10 6.74805e-10 1.91307e-10 #avg: 4.77101e-10; avg_err: 2.53318e-11; sd: 6.84896e-10; counts: 732
sfh 0.166998 2.4413e-10 7.79788e-10 2.06653e-10 #avg: 5.32185e-10; avg_err: 3.10586e-11; sd: 8.39732e-10; counts: 732
sfh 0.17206 2.65848e-10 7.02946e-10 2.29548e-10 #avg: 5.49202e-10; avg_err: 3.29151e-11; sd: 8.89926e-10; counts: 732
sfh 0.177123 2.65242e-10 7.23085e-10 2.22916e-10 #avg: 5.87974e-10; avg_err: 3.56267e-11; sd: 9.63239e-10; counts: 732
sfh 0.182185 3.03883e-10 7.25911e-10 2.52921e-10 #avg: 6.14481e-10; avg_err: 3.59229e-11; sd: 9.71248e-10; counts: 732
sfh 0.187248 2.9461e-10 8.15851e-10 2.47509e-10 #avg: 6.11669e-10; avg_err: 3.3675e-11; sd: 9.1047e-10; counts: 732
sfh 0.19231 2.92133e-10 9.13246e-10 2.40194e-10 #avg: 6.31985e-10; avg_err: 3.55829e-11; sd: 9.62055e-10; counts: 732
sfh 0.197373 2.92029e-10 8.66877e-10 2.33058e-10 #avg: 6.3485e-10; avg_err: 3.48727e-11; sd: 9.42854e-10; counts: 732
sfh 0.202435 3.14294e-10 8.58144e-10 2.64839e-10 #avg: 6.43178e-10; avg_err: 3.52094e-11; sd: 9.51957e-10; counts: 732
sfh 0.207498 3.16762e-10 7.88331e-10 2.75314e-10 #avg: 6.18239e-10; avg_err: 3.25438e-11; sd: 8.79888e-10; counts: 732
sfh 0.21256 3.41963e-10 7.82584e-10 3.0173e-10 #avg: 6.14307e-10; avg_err: 3.25145e-11; sd: 8.79094e-10; counts: 732
sfh 0.217623 3.56123e-10 7.9793e-10 3.1078e-10 #avg: 6.13829e-10; avg_err: 2.89036e-11; sd: 7.81466e-10; counts: 732
sfh 0.222685 3.47857e-10 8.16936e-10 3.09697e-10 #avg: 6.37105e-10; avg_err: 3.17888e-11; sd: 8.59474e-10; counts: 732
sfh 0.227748 3.3385e-10 8.81951e-10 3.03174e-10 #avg: 6.56315e-10; avg_err: 3.35672e-11; sd: 9.07556e-10; counts: 732
sfh 0.23281 3.37366e-10 9.23386e-10 3.10868e-10 #avg: 6.12995e-10; avg_err: 2.71888e-11; sd: 7.35104e-10; counts: 732
sfh 0.237873 3.89706e-10 9.63795e-10 3.64172e-10 #avg: 6.51315e-10; avg_err: 2.75603e-11; sd: 7.45148e-10; counts: 732
sfh 0.242935 3.98356e-10 8.91715e-10 3.82227e-10 #avg: 6.84262e-10; avg_err: 3.4728e-11; sd: 9.38941e-10; counts: 732
