#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 9.75 - 10.25
#HM   Stats: 9.572060e+09 (median) + 4.785339e+09  / - 2.963240e+09
#SM   Stats: 1.790370e+06 (median) + 4.850250e+06  / - 1.404235e+06
#VMP  Stats: 4.433000e+01 (median) + 8.089996e+00  / - 7.490002e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 6.496058e-10 (median) + 1.018943e-09  / - 3.603908e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 7477468
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 7477468
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 7477468
sfh 0.064623 0 0 0 #avg: 1.39917e-16; avg_err: 1.39917e-16; sd: 3.82603e-13; counts: 7477468
sfh 0.066873 0 0 0 #avg: 5.66921e-21; avg_err: 5.66921e-21; sd: 1.55024e-17; counts: 7477468
sfh 0.069123 0 0 0 #avg: 7.45363e-17; avg_err: 6.14253e-17; sd: 1.67967e-13; counts: 7477468
sfh 0.071373 0 0 0 #avg: 3.01815e-16; avg_err: 1.40983e-16; sd: 3.85517e-13; counts: 7477468
sfh 0.073623 0 0 0 #avg: 6.88755e-16; avg_err: 2.94411e-16; sd: 8.05065e-13; counts: 7477468
sfh 0.075873 0 0 0 #avg: 2.92826e-15; avg_err: 1.06385e-15; sd: 2.9091e-12; counts: 7477468
sfh 0.078123 0 0 0 #avg: 8.47149e-15; avg_err: 2.69021e-15; sd: 7.35636e-12; counts: 7477468
sfh 0.080373 0 0 0 #avg: 1.50953e-14; avg_err: 4.02847e-15; sd: 1.10158e-11; counts: 7477468
sfh 0.082623 0 0 0 #avg: 2.21843e-14; avg_err: 4.16107e-15; sd: 1.13784e-11; counts: 7477468
sfh 0.085998 0 0 0 #avg: 4.14103e-14; avg_err: 4.91558e-15; sd: 1.34416e-11; counts: 7477468
sfh 0.089373 0 0 0 #avg: 6.49274e-14; avg_err: 5.24136e-15; sd: 1.43325e-11; counts: 7477468
sfh 0.092748 0 0 0 #avg: 1.03627e-13; avg_err: 6.31376e-15; sd: 1.7265e-11; counts: 7477468
sfh 0.096123 0 0 0 #avg: 1.63629e-13; avg_err: 7.44956e-15; sd: 2.03708e-11; counts: 7477468
sfh 0.099498 0 0 0 #avg: 2.77867e-13; avg_err: 9.49558e-15; sd: 2.59656e-11; counts: 7477468
sfh 0.102873 0 0 0 #avg: 4.66414e-13; avg_err: 1.25532e-14; sd: 3.43266e-11; counts: 7477468
