#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 3.185290e+12 (median) + 1.486770e+12  / - 6.955800e+11
#SM   Stats: 1.120700e+11 (median) + 9.644401e+10  / - 5.842230e+10
#VMP  Stats: 3.113700e+02 (median) + 4.370001e+01  / - 2.201999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.659853e-09 (median) + 2.770856e-09  / - 1.512803e-09
sfh 0.055623 0 0 0 #avg: 0.0025618; avg_err: 0.00128848; sd: 0.107563; counts: 6970
sfh 0.060123 0 0 0 #avg: 0.0262499; avg_err: 0.00794337; sd: 0.663117; counts: 6970
sfh 0.062373 0 0 0 #avg: 0.0491519; avg_err: 0.012226; sd: 1.02063; counts: 6970
sfh 0.064623 0 0 0 #avg: 0.0873117; avg_err: 0.0169801; sd: 1.4175; counts: 6970
sfh 0.066873 0 0 0 #avg: 0.159693; avg_err: 0.0298786; sd: 2.49428; counts: 6970
sfh 0.069123 0 0 0 #avg: 0.238575; avg_err: 0.0346282; sd: 2.89078; counts: 6970
sfh 0.071373 0 0.0401035 0 #avg: 0.291893; avg_err: 0.0316283; sd: 2.64035; counts: 6970
sfh 0.073623 0 0.129593 0 #avg: 0.382275; avg_err: 0.0420426; sd: 3.50974; counts: 6970
sfh 0.075873 0 0.293612 0 #avg: 0.454542; avg_err: 0.033227; sd: 2.77381; counts: 6970
sfh 0.078123 0 0.508383 0 #avg: 0.524865; avg_err: 0.0296676; sd: 2.47667; counts: 6970
sfh 0.080373 0.00512025 0.716761 0.00512025 #avg: 0.632837; avg_err: 0.0337775; sd: 2.81977; counts: 6970
sfh 0.082623 0.0278896 0.802186 0.0278896 #avg: 0.660448; avg_err: 0.0337653; sd: 2.81875; counts: 6970
sfh 0.085998 0.0861311 1.1156 0.0861311 #avg: 1.06786; avg_err: 0.0979561; sd: 8.17743; counts: 6970
sfh 0.089373 0.170776 1.40932 0.170776 #avg: 1.25671; avg_err: 0.0612624; sd: 5.11422; counts: 6970
sfh 0.092748 0.256915 1.65921 0.256915 #avg: 1.53849; avg_err: 0.0708129; sd: 5.9115; counts: 6970
sfh 0.096123 0.358889 2.01138 0.349629 #avg: 1.82523; avg_err: 0.0741415; sd: 6.18937; counts: 6970
sfh 0.099498 0.447984 2.3796 0.421607 #avg: 2.24252; avg_err: 0.0933592; sd: 7.79368; counts: 6970
sfh 0.102873 0.551816 2.9469 0.504197 #avg: 2.70409; avg_err: 0.113238; sd: 9.45316; counts: 6970
sfh 0.106248 0.650831 3.65326 0.582039 #avg: 3.27946; avg_err: 0.139115; sd: 11.6134; counts: 6970
sfh 0.109623 0.806563 4.30508 0.708896 #avg: 3.87836; avg_err: 0.160384; sd: 13.3889; counts: 6970
sfh 0.112998 0.937985 4.87369 0.815711 #avg: 4.37918; avg_err: 0.169153; sd: 14.121; counts: 6970
sfh 0.116373 1.12987 5.72901 0.979357 #avg: 5.02281; avg_err: 0.201033; sd: 16.7824; counts: 6970
sfh 0.119748 1.34084 6.25599 1.1557 #avg: 5.88175; avg_err: 0.245551; sd: 20.4987; counts: 6970
sfh 0.123123 1.54994 6.94858 1.33403 #avg: 6.55807; avg_err: 0.241191; sd: 20.1348; counts: 6970
sfh 0.126498 1.77005 8.34915 1.51103 #avg: 7.58995; avg_err: 0.283006; sd: 23.6255; counts: 6970
sfh 0.129873 2.08546 9.42794 1.78191 #avg: 8.71316; avg_err: 0.335837; sd: 28.0359; counts: 6970
sfh 0.133248 2.35681 10.8067 1.99834 #avg: 9.55234; avg_err: 0.35275; sd: 29.4478; counts: 6970
sfh 0.136623 2.65495 12.2215 2.25346 #avg: 10.547; avg_err: 0.370539; sd: 30.9328; counts: 6970
sfh 0.141685 3.26873 14.7306 2.78397 #avg: 12.0257; avg_err: 0.379128; sd: 31.6498; counts: 6970
sfh 0.146748 3.87468 16.785 3.25764 #avg: 13.8544; avg_err: 0.433022; sd: 36.1489; counts: 6970
sfh 0.15181 4.58615 19.239 3.86243 #avg: 15.8263; avg_err: 0.469453; sd: 39.1901; counts: 6970
sfh 0.156873 5.44428 22.163 4.55684 #avg: 18.0149; avg_err: 0.518788; sd: 43.3087; counts: 6970
sfh 0.161935 6.28028 24.8859 5.26719 #avg: 20.7808; avg_err: 0.617359; sd: 51.5375; counts: 6970
sfh 0.166998 7.2707 28.7698 6.10176 #avg: 23.3011; avg_err: 0.650611; sd: 54.3133; counts: 6970
sfh 0.17206 8.40611 32.6756 7.08143 #avg: 26.3425; avg_err: 0.722476; sd: 60.3127; counts: 6970
sfh 0.177123 9.47561 36.4806 7.99272 #avg: 29.3028; avg_err: 0.768877; sd: 64.1863; counts: 6970
sfh 0.182185 10.6674 39.9875 8.99426 #avg: 31.6984; avg_err: 0.820578; sd: 68.5023; counts: 6970
sfh 0.187248 12.4468 46.2543 10.566 #avg: 34.6594; avg_err: 0.821507; sd: 68.5798; counts: 6970
sfh 0.19231 14.0449 50.6571 11.918 #avg: 38.5063; avg_err: 0.899907; sd: 75.1247; counts: 6970
sfh 0.197373 15.696 55.2958 13.2422 #avg: 43.113; avg_err: 1.01196; sd: 84.4788; counts: 6970
sfh 0.202435 17.4082 62.9518 14.6091 #avg: 46.8348; avg_err: 1.03927; sd: 86.7587; counts: 6970
sfh 0.207498 19.5035 67.9692 16.3917 #avg: 50.9514; avg_err: 1.1283; sd: 94.1909; counts: 6970
sfh 0.21256 21.7386 74.7767 18.173 #avg: 55.1586; avg_err: 1.16337; sd: 97.1188; counts: 6970
sfh 0.217623 24.5102 80.5098 20.6301 #avg: 59.3428; avg_err: 1.21602; sd: 101.514; counts: 6970
sfh 0.222685 26.8242 86.4608 22.6384 #avg: 62.8072; avg_err: 1.25198; sd: 104.516; counts: 6970
sfh 0.227748 30.1296 92.7004 25.7012 #avg: 67.6944; avg_err: 1.31896; sd: 110.108; counts: 6970
sfh 0.23281 32.8241 101.42 27.9012 #avg: 72.7108; avg_err: 1.38269; sd: 115.427; counts: 6970
sfh 0.237873 36.9998 107.756 31.5823 #avg: 76.8686; avg_err: 1.38969; sd: 116.012; counts: 6970
sfh 0.242935 39.6936 110.701 33.8631 #avg: 81.2514; avg_err: 1.41383; sd: 118.027; counts: 6970
sfh 0.247998 44.2447 118.042 37.6722 #avg: 86.3301; avg_err: 1.44229; sd: 120.403; counts: 6970
sfh 0.25306 48.92 117.406 41.2469 #avg: 90.3377; avg_err: 1.45153; sd: 121.175; counts: 6970
sfh 0.258123 53.4181 123.038 45.754 #avg: 94.1739; avg_err: 1.4703; sd: 122.742; counts: 6970
sfh 0.263185 57.7926 124.801 49.4392 #avg: 97.2928; avg_err: 1.46014; sd: 121.894; counts: 6970
sfh 0.268248 62.9419 122.615 54.058 #avg: 100.465; avg_err: 1.46317; sd: 122.146; counts: 6970
sfh 0.27331 67.8244 125.983 57.9917 #avg: 104.125; avg_err: 1.44257; sd: 120.427; counts: 6970
sfh 0.278373 71.7601 122.564 60.9258 #avg: 106.373; avg_err: 1.42971; sd: 119.353; counts: 6970
sfh 0.283435 75.7174 121.954 64.027 #avg: 109.179; avg_err: 1.4319; sd: 119.536; counts: 6970
sfh 0.288498 80.1564 120.323 69.0773 #avg: 112.743; avg_err: 1.47401; sd: 123.051; counts: 6970
sfh 0.29356 85.3285 123.177 72.0065 #avg: 116.825; avg_err: 1.4806; sd: 123.601; counts: 6970
sfh 0.298623 89.4568 125.523 73.2681 #avg: 121.217; avg_err: 1.47522; sd: 123.152; counts: 6970
sfh 0.303685 97.9764 125.357 78.6189 #avg: 125.768; avg_err: 1.44842; sd: 120.915; counts: 6970
sfh 0.308748 102.989 117.889 76.6538 #avg: 128.997; avg_err: 1.41343; sd: 117.994; counts: 6970
sfh 0.31381 108.621 115.266 76.6422 #avg: 131.788; avg_err: 1.39247; sd: 116.244; counts: 6970
sfh 0.318873 109.303 111.613 72.4734 #avg: 131.253; avg_err: 1.33283; sd: 111.265; counts: 6970
sfh 0.323935 105.402 106.932 71.8999 #avg: 126.478; avg_err: 1.29512; sd: 108.117; counts: 6970
sfh 0.328997 99.0187 106.184 67.6978 #avg: 121.556; avg_err: 1.28431; sd: 107.215; counts: 6970
sfh 0.33406 88.8874 104.403 75.4136 #avg: 111.126; avg_err: 1.23959; sd: 103.482; counts: 6970
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6970
iclh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6970
iclh 0.062373 0 0 0 #avg: 0.000119156; avg_err: 0.000115619; sd: 0.00965194; counts: 6970
iclh 0.064623 0 0 0 #avg: 0.000423655; avg_err: 0.000401501; sd: 0.0335175; counts: 6970
iclh 0.066873 0 0 0 #avg: 0.000703091; avg_err: 0.000661289; sd: 0.0552047; counts: 6970
iclh 0.069123 0 0 0 #avg: 0.00144604; avg_err: 0.00130971; sd: 0.109335; counts: 6970
iclh 0.071373 0 0 0 #avg: 0.00224219; avg_err: 0.00167478; sd: 0.139811; counts: 6970
iclh 0.073623 0 0 0 #avg: 0.00189155; avg_err: 0.00150325; sd: 0.125492; counts: 6970
iclh 0.075873 0 0 0 #avg: 0.00194336; avg_err: 0.00100332; sd: 0.0837573; counts: 6970
iclh 0.078123 0 0 0 #avg: 0.00231588; avg_err: 0.000738993; sd: 0.0616915; counts: 6970
iclh 0.080373 0 0 0 #avg: 0.00542618; avg_err: 0.00308641; sd: 0.257655; counts: 6970
iclh 0.082623 0 0 0 #avg: 0.00562345; avg_err: 0.00268779; sd: 0.224378; counts: 6970
iclh 0.085998 0 0 0 #avg: 0.00557082; avg_err: 0.00138299; sd: 0.115453; counts: 6970
iclh 0.089373 0 0 0 #avg: 0.00769614; avg_err: 0.00189003; sd: 0.157781; counts: 6970
iclh 0.092748 0 0 0 #avg: 0.0107274; avg_err: 0.00203289; sd: 0.169707; counts: 6970
iclh 0.096123 0 0 0 #avg: 0.0142693; avg_err: 0.00303877; sd: 0.253679; counts: 6970
iclh 0.099498 0 0 0 #avg: 0.0165079; avg_err: 0.00384454; sd: 0.320944; counts: 6970
iclh 0.102873 0 0 0 #avg: 0.0167907; avg_err: 0.00431401; sd: 0.360136; counts: 6970
iclh 0.106248 0 0 0 #avg: 0.0183393; avg_err: 0.00472478; sd: 0.394427; counts: 6970
iclh 0.109623 0 0 0 #avg: 0.0152108; avg_err: 0.002867; sd: 0.239339; counts: 6970
iclh 0.112998 0 0 0 #avg: 0.0183999; avg_err: 0.00453382; sd: 0.378486; counts: 6970
iclh 0.116373 0 0 0 #avg: 0.0169043; avg_err: 0.00346747; sd: 0.289466; counts: 6970
iclh 0.119748 0 0 0 #avg: 0.0212675; avg_err: 0.00625038; sd: 0.521785; counts: 6970
iclh 0.123123 0 0 0 #avg: 0.0272855; avg_err: 0.011168; sd: 0.932307; counts: 6970
iclh 0.126498 0 0 0 #avg: 0.0249995; avg_err: 0.00747831; sd: 0.624293; counts: 6970
iclh 0.129873 0 0 0 #avg: 0.024837; avg_err: 0.00627206; sd: 0.523595; counts: 6970
iclh 0.133248 0 0 0 #avg: 0.0247218; avg_err: 0.00526544; sd: 0.439562; counts: 6970
iclh 0.136623 0 0 0 #avg: 0.0272054; avg_err: 0.00577545; sd: 0.482138; counts: 6970
iclh 0.141685 0 0 0 #avg: 0.0283915; avg_err: 0.00561015; sd: 0.468339; counts: 6970
iclh 0.146748 0 0 0 #avg: 0.0311397; avg_err: 0.00713802; sd: 0.595886; counts: 6970
iclh 0.15181 0 0 0 #avg: 0.0303544; avg_err: 0.00618171; sd: 0.516052; counts: 6970
iclh 0.156873 0 0 0 #avg: 0.0284892; avg_err: 0.00587892; sd: 0.490775; counts: 6970
iclh 0.161935 0 0 0 #avg: 0.024504; avg_err: 0.00416631; sd: 0.347806; counts: 6970
iclh 0.166998 0 0 0 #avg: 0.0214733; avg_err: 0.00322033; sd: 0.268835; counts: 6970
iclh 0.17206 0 0 0 #avg: 0.0200447; avg_err: 0.00283923; sd: 0.237021; counts: 6970
