#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM   Stats: 8.757350e+11 (median) + 4.683850e+11  / - 2.389700e+11
#SM   Stats: 3.139230e+10 (median) + 3.687010e+10  / - 1.800790e+10
#VMP  Stats: 1.674900e+02 (median) + 2.618999e+01  / - 2.116000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.433749e-12 (median) + 2.585009e-12  / - 9.212553e-13
sfh 0.055623 0 0 0 #avg: 8.745e-05; avg_err: 4.87761e-05; sd: 0.00815627; counts: 27963
sfh 0.060123 0 0 0 #avg: 0.000862159; avg_err: 0.000453446; sd: 0.0758245; counts: 27963
sfh 0.062373 0 0 0 #avg: 0.00259627; avg_err: 0.00093141; sd: 0.155749; counts: 27963
sfh 0.064623 0 0 0 #avg: 0.00335343; avg_err: 0.000726879; sd: 0.121548; counts: 27963
sfh 0.066873 0 0 0 #avg: 0.00553211; avg_err: 0.000987761; sd: 0.165172; counts: 27963
sfh 0.069123 0 0 0 #avg: 0.00982426; avg_err: 0.00159234; sd: 0.266268; counts: 27963
sfh 0.071373 0 0 0 #avg: 0.014905; avg_err: 0.00177151; sd: 0.296229; counts: 27963
sfh 0.073623 0 0 0 #avg: 0.0212119; avg_err: 0.00187316; sd: 0.313227; counts: 27963
sfh 0.075873 0 0 0 #avg: 0.0312024; avg_err: 0.00247578; sd: 0.413996; counts: 27963
sfh 0.078123 0 0 0 #avg: 0.0404079; avg_err: 0.00251264; sd: 0.42016; counts: 27963
sfh 0.080373 0 0 0 #avg: 0.0488285; avg_err: 0.00251197; sd: 0.420047; counts: 27963
sfh 0.082623 0 0.00101708 0 #avg: 0.0529776; avg_err: 0.00233164; sd: 0.389894; counts: 27963
sfh 0.085998 0 0.0279955 0 #avg: 0.0748759; avg_err: 0.00262017; sd: 0.438141; counts: 27963
sfh 0.089373 0 0.0706653 0 #avg: 0.0991601; avg_err: 0.00327063; sd: 0.546909; counts: 27963
sfh 0.092748 0 0.118019 0 #avg: 0.12617; avg_err: 0.00402943; sd: 0.673795; counts: 27963
sfh 0.096123 0 0.171366 0 #avg: 0.154207; avg_err: 0.0044941; sd: 0.751497; counts: 27963
sfh 0.099498 0.0062487 0.210604 0.0062487 #avg: 0.182512; avg_err: 0.00538757; sd: 0.9009; counts: 27963
sfh 0.102873 0.0170807 0.238213 0.0170807 #avg: 0.210803; avg_err: 0.00547944; sd: 0.916264; counts: 27963
sfh 0.106248 0.0286517 0.268728 0.0286517 #avg: 0.245513; avg_err: 0.00685809; sd: 1.1468; counts: 27963
sfh 0.109623 0.0414467 0.302205 0.0414467 #avg: 0.275691; avg_err: 0.0071104; sd: 1.18899; counts: 27963
sfh 0.112998 0.0536744 0.327306 0.0536744 #avg: 0.305877; avg_err: 0.00706464; sd: 1.18134; counts: 27963
sfh 0.116373 0.0638306 0.363609 0.0631021 #avg: 0.337514; avg_err: 0.00735101; sd: 1.22922; counts: 27963
sfh 0.119748 0.0746233 0.402759 0.07162 #avg: 0.373562; avg_err: 0.00824047; sd: 1.37796; counts: 27963
sfh 0.123123 0.0852673 0.448924 0.0798376 #avg: 0.407684; avg_err: 0.00913358; sd: 1.5273; counts: 27963
sfh 0.126498 0.0971258 0.493174 0.0892259 #avg: 0.443777; avg_err: 0.00987582; sd: 1.65142; counts: 27963
sfh 0.129873 0.111434 0.542199 0.100451 #avg: 0.492451; avg_err: 0.0119514; sd: 1.9985; counts: 27963
sfh 0.133248 0.125657 0.587568 0.111641 #avg: 0.547212; avg_err: 0.0157918; sd: 2.64067; counts: 27963
sfh 0.136623 0.141747 0.655659 0.124172 #avg: 0.614535; avg_err: 0.0277086; sd: 4.63339; counts: 27963
sfh 0.141685 0.166214 0.736614 0.14354 #avg: 0.663698; avg_err: 0.0144651; sd: 2.41883; counts: 27963
sfh 0.146748 0.19466 0.83391 0.166088 #avg: 0.752333; avg_err: 0.0169821; sd: 2.83972; counts: 27963
sfh 0.15181 0.222039 0.925341 0.186734 #avg: 0.849789; avg_err: 0.0242977; sd: 4.06303; counts: 27963
sfh 0.156873 0.25193 1.01038 0.210618 #avg: 0.956246; avg_err: 0.0299023; sd: 5.00022; counts: 27963
sfh 0.161935 0.282211 1.13539 0.234678 #avg: 1.04519; avg_err: 0.028377; sd: 4.74515; counts: 27963
sfh 0.166998 0.312325 1.25178 0.257908 #avg: 1.12663; avg_err: 0.0259055; sd: 4.33188; counts: 27963
sfh 0.17206 0.342358 1.36733 0.281565 #avg: 1.21851; avg_err: 0.0264417; sd: 4.42155; counts: 27963
sfh 0.177123 0.374888 1.48609 0.307635 #avg: 1.34239; avg_err: 0.0304859; sd: 5.0978; counts: 27963
sfh 0.182185 0.412458 1.5803 0.336125 #avg: 1.45669; avg_err: 0.0390412; sd: 6.52841; counts: 27963
sfh 0.187248 0.445099 1.7197 0.361624 #avg: 1.57401; avg_err: 0.0432082; sd: 7.22521; counts: 27963
sfh 0.19231 0.482584 1.80976 0.391037 #avg: 1.67687; avg_err: 0.0379836; sd: 6.35156; counts: 27963
sfh 0.197373 0.519571 1.90532 0.420269 #avg: 1.77361; avg_err: 0.0370871; sd: 6.20164; counts: 27963
sfh 0.202435 0.563205 2.03841 0.455083 #avg: 1.90418; avg_err: 0.0445595; sd: 7.45117; counts: 27963
sfh 0.207498 0.607909 2.16328 0.490525 #avg: 2.06708; avg_err: 0.061911; sd: 10.3527; counts: 27963
sfh 0.21256 0.655525 2.29418 0.531513 #avg: 2.18789; avg_err: 0.0728351; sd: 12.1794; counts: 27963
sfh 0.217623 0.705269 2.48283 0.57139 #avg: 2.33667; avg_err: 0.0882245; sd: 14.7528; counts: 27963
sfh 0.222685 0.747772 2.60068 0.605872 #avg: 2.46767; avg_err: 0.0793785; sd: 13.2735; counts: 27963
sfh 0.227748 0.799627 2.72643 0.646809 #avg: 2.55421; avg_err: 0.0549245; sd: 9.18438; counts: 27963
sfh 0.23281 0.843958 2.90229 0.680489 #avg: 2.64918; avg_err: 0.049564; sd: 8.28802; counts: 27963
sfh 0.237873 0.895558 3.13943 0.720189 #avg: 2.77331; avg_err: 0.0486969; sd: 8.14302; counts: 27963
sfh 0.242935 0.948657 3.33135 0.762304 #avg: 2.96681; avg_err: 0.0541966; sd: 9.06267; counts: 27963
sfh 0.247998 1.00646 3.47446 0.809074 #avg: 3.16369; avg_err: 0.0634826; sd: 10.6155; counts: 27963
sfh 0.25306 1.06421 3.62821 0.850403 #avg: 3.37771; avg_err: 0.0707486; sd: 11.8305; counts: 27963
sfh 0.258123 1.11743 3.7599 0.891142 #avg: 3.56467; avg_err: 0.0721827; sd: 12.0703; counts: 27963
sfh 0.263185 1.18322 3.98151 0.944212 #avg: 3.7334; avg_err: 0.0756066; sd: 12.6428; counts: 27963
sfh 0.268248 1.24726 4.27121 0.994508 #avg: 3.96896; avg_err: 0.0806258; sd: 13.4821; counts: 27963
sfh 0.27331 1.30492 4.51609 1.03687 #avg: 4.1521; avg_err: 0.0824803; sd: 13.7922; counts: 27963
sfh 0.278373 1.37861 4.79767 1.09396 #avg: 4.41213; avg_err: 0.0887914; sd: 14.8476; counts: 27963
sfh 0.283435 1.42847 5.05968 1.13252 #avg: 4.63609; avg_err: 0.0902637; sd: 15.0937; counts: 27963
sfh 0.288498 1.50552 5.29291 1.19156 #avg: 4.87559; avg_err: 0.0917994; sd: 15.3506; counts: 27963
sfh 0.29356 1.57549 5.66031 1.2418 #avg: 5.08921; avg_err: 0.0911411; sd: 15.2405; counts: 27963
sfh 0.298623 1.65533 5.97625 1.30823 #avg: 5.34696; avg_err: 0.0933392; sd: 15.608; counts: 27963
sfh 0.303685 1.74521 6.29461 1.38299 #avg: 5.58408; avg_err: 0.0910728; sd: 15.2291; counts: 27963
sfh 0.308748 1.82589 6.78959 1.44453 #avg: 5.82149; avg_err: 0.0904833; sd: 15.1305; counts: 27963
sfh 0.31381 1.91841 7.28213 1.51751 #avg: 6.09745; avg_err: 0.0900514; sd: 15.0582; counts: 27963
sfh 0.318873 2.00562 7.72553 1.58937 #avg: 6.40198; avg_err: 0.0925084; sd: 15.4691; counts: 27963
sfh 0.323935 2.09327 8.19983 1.66114 #avg: 6.82513; avg_err: 0.101268; sd: 16.9338; counts: 27963
sfh 0.328997 2.20425 8.71835 1.75675 #avg: 7.15838; avg_err: 0.10535; sd: 17.6164; counts: 27963
sfh 0.33406 2.35743 9.38557 1.8888 #avg: 7.5548; avg_err: 0.110273; sd: 18.4397; counts: 27963
sfh 0.339122 2.50128 9.90912 2.01191 #avg: 7.95122; avg_err: 0.111404; sd: 18.6288; counts: 27963
sfh 0.344185 2.66992 10.732 2.16009 #avg: 8.40652; avg_err: 0.1146; sd: 19.1632; counts: 27963
sfh 0.349247 2.80802 11.5541 2.28386 #avg: 8.86277; avg_err: 0.117411; sd: 19.6333; counts: 27963
sfh 0.35431 2.97903 12.3008 2.42908 #avg: 9.29793; avg_err: 0.117917; sd: 19.7179; counts: 27963
sfh 0.359372 3.1672 13.0054 2.59209 #avg: 9.77208; avg_err: 0.119773; sd: 20.0282; counts: 27963
sfh 0.364435 3.38073 13.7868 2.77839 #avg: 10.2395; avg_err: 0.12482; sd: 20.8722; counts: 27963
sfh 0.369497 3.60595 14.7301 2.9747 #avg: 10.7279; avg_err: 0.126879; sd: 21.2165; counts: 27963
sfh 0.37456 3.80493 15.2973 3.14631 #avg: 11.1657; avg_err: 0.130524; sd: 21.8261; counts: 27963
sfh 0.379622 4.06221 16.1422 3.38896 #avg: 11.6459; avg_err: 0.134538; sd: 22.4971; counts: 27963
sfh 0.384685 4.34091 16.6294 3.63714 #avg: 12.0567; avg_err: 0.134737; sd: 22.5305; counts: 27963
sfh 0.389747 4.63259 17.4019 3.90266 #avg: 12.4962; avg_err: 0.136785; sd: 22.8729; counts: 27963
sfh 0.39481 4.94245 18.0179 4.17792 #avg: 12.8653; avg_err: 0.138188; sd: 23.1076; counts: 27963
sfh 0.399872 5.27831 18.6984 4.49019 #avg: 13.3023; avg_err: 0.140466; sd: 23.4885; counts: 27963
sfh 0.404935 5.60131 18.9806 4.77564 #avg: 13.6706; avg_err: 0.139646; sd: 23.3515; counts: 27963
sfh 0.409997 5.84659 19.2834 4.99896 #avg: 14.0147; avg_err: 0.140458; sd: 23.4871; counts: 27963
sfh 0.41506 6.20296 19.6756 5.32114 #avg: 14.2547; avg_err: 0.138852; sd: 23.2186; counts: 27963
sfh 0.420122 6.50694 20.2118 5.60093 #avg: 14.5022; avg_err: 0.138919; sd: 23.2298; counts: 27963
sfh 0.425185 6.84699 20.2929 5.91654 #avg: 14.767; avg_err: 0.138892; sd: 23.2254; counts: 27963
sfh 0.430247 7.12032 20.7601 6.14069 #avg: 14.9926; avg_err: 0.136898; sd: 22.8919; counts: 27963
sfh 0.43531 7.38957 20.8652 6.37939 #avg: 15.16; avg_err: 0.135433; sd: 22.647; counts: 27963
sfh 0.440372 7.60703 20.9148 6.57177 #avg: 15.2618; avg_err: 0.132919; sd: 22.2264; counts: 27963
sfh 0.445435 7.96475 20.4434 6.88542 #avg: 15.3068; avg_err: 0.130604; sd: 21.8393; counts: 27963
sfh 0.450497 8.13256 20.3565 7.03389 #avg: 15.3157; avg_err: 0.127416; sd: 21.3062; counts: 27963
sfh 0.45556 8.33529 20.1226 7.23048 #avg: 15.3175; avg_err: 0.124865; sd: 20.8797; counts: 27963
sfh 0.460622 8.55031 19.8768 7.4376 #avg: 15.262; avg_err: 0.121895; sd: 20.3831; counts: 27963
sfh 0.465685 8.58745 19.7435 7.47957 #avg: 15.1457; avg_err: 0.119263; sd: 19.943; counts: 27963
sfh 0.470747 8.74666 19.239 7.63717 #avg: 15.0714; avg_err: 0.117017; sd: 19.5674; counts: 27963
sfh 0.47581 8.80226 18.857 7.69801 #avg: 14.9456; avg_err: 0.115361; sd: 19.2904; counts: 27963
sfh 0.480872 8.9062 18.5023 7.84783 #avg: 14.8035; avg_err: 0.112521; sd: 18.8155; counts: 27963
sfh 0.485935 8.96403 18.0209 7.93247 #avg: 14.6463; avg_err: 0.110471; sd: 18.4728; counts: 27963
sfh 0.490997 8.96275 17.5789 7.95769 #avg: 14.4679; avg_err: 0.108173; sd: 18.0885; counts: 27963
sfh 0.49606 8.94719 17.0975 7.98715 #avg: 14.2286; avg_err: 0.105886; sd: 17.7061; counts: 27963
sfh 0.501122 8.90276 16.6856 8.02609 #avg: 14.0026; avg_err: 0.103911; sd: 17.3758; counts: 27963
sfh 0.506185 8.84151 16.3458 8.0044 #avg: 13.7637; avg_err: 0.100712; sd: 16.8408; counts: 27963
sfh 0.511247 8.71755 16.0275 7.93429 #avg: 13.5373; avg_err: 0.0984707; sd: 16.4661; counts: 27963
sfh 0.51631 8.67526 15.4356 7.96798 #avg: 13.2115; avg_err: 0.0951043; sd: 15.9032; counts: 27963
