#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.8804e+07 0.00172124 0.00173163 7.78376e-05 0 0 0 0.000817703 1.24906e-05 0 0 0 288745
1.57403e+08 0.00230239 0.00233448 0.000138561 0 0 0 0.00105125 2.41729e-05 0 0 0 124653
2.48874e+08 0.00304483 0.00307449 0.000175747 0 0 0 0.00125012 3.24011e-05 0 0 0 101155
3.94261e+08 0.00378967 0.00384071 0.000224605 0 0 0 0.00168095 5.1259e-05 0 0 0 78371
6.24613e+08 0.00624385 0.00632579 0.000325114 0 0 0 0.00252014 8.27844e-05 0 0 0 61020
9.89183e+08 0.00782193 0.0081236 0.000432007 0 0 0 0.00377421 0.00013205 0 0 0 46408
1.5667e+09 0.0129596 0.0136905 0.000648619 0 0 0 0.00748839 0.000253129 0 0 0 35572
2.4901e+09 0.0211337 0.0224409 0.00094562 0 0 0 0.0126778 0.000376166 0 0 0 27539
3.9457e+09 0.0308642 0.0333518 0.00131582 0 0 0 0.0220186 0.000580715 0 0.0103508 0 21708
6.27085e+09 0.0426009 0.045852 0.00167838 0 0 0 0.0373411 0.000849769 0 0.0332386 0 17840
9.94513e+09 0.0601204 0.0645838 0.00216764 0 0 0 0.0554729 0.00111798 0 0.0934458 0 14787
1.58016e+10 0.0791507 0.0860979 0.0027019 0 0 0 0.0782707 0.00137296 0 0.186383 0 12811
2.49601e+10 0.0973907 0.104372 0.00306964 0 0 0 0.106835 0.00163342 0.00530788 0.274795 0.00530788 11459
3.95999e+10 0.109271 0.117296 0.00351401 0 0 0 0.13738 0.00192216 0.0309209 0.320801 0.0309209 9719
6.2336e+10 0.107375 0.113621 0.00388796 0 0 0 0.160923 0.00223224 0.0706334 0.309892 0.0706334 7525
9.84941e+10 0.098005 0.103235 0.00446772 0 0 0 0.190287 0.00279487 0.125211 0.297152 0.125211 5163
1.53435e+11 0.083511 0.0859986 0.00545081 0 0 0 0.219796 0.00387234 0.180137 0.278215 0.180137 2814
2.38856e+11 0.0707804 0.0716878 0.00787986 0 0 0 0.253304 0.00619039 0.235283 0.252115 0.22065 1102
3.7253e+11 0.0700935 0.0700935 0.0174932 0 0 0 0.295105 0.0139725 0.286209 0.238447 0.237908 214
5.58621e+11 0.0952381 0.0952381 0.0656383 0 0 0 0.374442 0.0367133 0.31468 0.236278 0.0618345 21
8.2016e+11 0 0 0 0 0 0 0.24477 0.24477 0.24477 0 0 1
