#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 13.25 - 13.75
#HM   Stats: 2.416180e+13 (median) + 1.047060e+13  / - 4.911801e+12
#SM   Stats: 1.716960e+11 (median) + 1.776540e+11  / - 8.591310e+10
#VMP  Stats: 6.179500e+02 (median) + 8.177997e+01  / - 5.653003e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.233003e-12 (median) + 6.967571e-12  / - 2.157182e-12
sfh 0.055623 0 0 0 #avg: 6.29747e-14; avg_err: 3.84612e-14; sd: 8.1134e-13; counts: 446
sfh 0.060123 0 0 0 #avg: 3.78587e-12; avg_err: 1.77571e-12; sd: 3.74586e-11; counts: 446
sfh 0.062373 0 1.17655e-12 0 #avg: 8.37666e-12; avg_err: 5.11842e-12; sd: 1.07973e-10; counts: 446
sfh 0.064623 0 4.24916e-12 0 #avg: 1.55495e-11; avg_err: 9.59901e-12; sd: 2.02491e-10; counts: 446
sfh 0.066873 0 1.1415e-11 0 #avg: 1.72665e-11; avg_err: 7.73919e-12; sd: 1.63258e-10; counts: 446
sfh 0.069123 2.20852e-13 1.97066e-11 2.20852e-13 #avg: 3.00228e-11; avg_err: 1.08935e-11; sd: 2.29799e-10; counts: 446
sfh 0.071373 1.47373e-12 2.51476e-11 1.47373e-12 #avg: 2.45107e-11; avg_err: 4.61099e-12; sd: 9.72689e-11; counts: 446
sfh 0.073623 2.75895e-12 3.80906e-11 2.75895e-12 #avg: 3.13027e-11; avg_err: 4.83199e-12; sd: 1.01931e-10; counts: 446
sfh 0.075873 4.88052e-12 5.18813e-11 4.88052e-12 #avg: 4.38514e-11; avg_err: 6.71494e-12; sd: 1.41652e-10; counts: 446
sfh 0.078123 6.60994e-12 5.55761e-11 6.56335e-12 #avg: 5.42034e-11; avg_err: 7.88513e-12; sd: 1.66337e-10; counts: 446
sfh 0.080373 9.28853e-12 7.46728e-11 8.99397e-12 #avg: 5.62062e-11; avg_err: 7.38892e-12; sd: 1.55869e-10; counts: 446
sfh 0.082623 1.06255e-11 5.74116e-11 9.92908e-12 #avg: 5.37572e-11; avg_err: 7.26981e-12; sd: 1.53357e-10; counts: 446
sfh 0.085998 1.60168e-11 8.20463e-11 1.41967e-11 #avg: 8.38697e-11; avg_err: 1.22632e-11; sd: 2.58693e-10; counts: 446
sfh 0.089373 2.01781e-11 9.10602e-11 1.69508e-11 #avg: 1.16515e-10; avg_err: 2.24832e-11; sd: 4.74283e-10; counts: 446
sfh 0.092748 2.73977e-11 1.44761e-10 2.35285e-11 #avg: 1.36178e-10; avg_err: 2.18242e-11; sd: 4.60381e-10; counts: 446
sfh 0.096123 3.36136e-11 1.79514e-10 2.79223e-11 #avg: 1.68223e-10; avg_err: 2.77709e-11; sd: 5.85827e-10; counts: 446
sfh 0.099498 4.61127e-11 2.25112e-10 3.95728e-11 #avg: 2.2097e-10; avg_err: 3.44388e-11; sd: 7.26488e-10; counts: 446
sfh 0.102873 5.457e-11 2.57275e-10 4.58072e-11 #avg: 2.87843e-10; avg_err: 5.17799e-11; sd: 1.0923e-09; counts: 446
