#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.25 - 8.75
#HM   Stats: 7.475000e+10 (median) + 4.079400e+10  / - 2.666180e+10
#SM   Stats: 3.047560e+08 (median) + 1.538360e+08  / - 9.561200e+07
#VMP  Stats: 7.933000e+01 (median) + 7.290001e+00  / - 6.459999e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.685702e-12 (median) + 2.574673e-12  / - 1.055860e-12
sfh 0.055623 0 0 0 #avg: 4.1304e-09; avg_err: 4.1304e-09; sd: 1.6084e-06; counts: 151637
sfh 0.060123 0 0 0 #avg: 3.64386e-08; avg_err: 3.64386e-08; sd: 1.41894e-05; counts: 151637
sfh 0.062373 0 0 0 #avg: 5.35304e-08; avg_err: 5.35304e-08; sd: 2.0845e-05; counts: 151637
sfh 0.064623 0 0 0 #avg: 4.80413e-07; avg_err: 4.36423e-07; sd: 0.000169945; counts: 151637
sfh 0.066873 0 0 0 #avg: 2.97237e-07; avg_err: 2.56978e-07; sd: 0.000100069; counts: 151637
sfh 0.069123 0 0 0 #avg: 1.2551e-06; avg_err: 9.36561e-07; sd: 0.000364701; counts: 151637
sfh 0.071373 0 0 0 #avg: 4.94089e-06; avg_err: 2.50791e-06; sd: 0.000976591; counts: 151637
sfh 0.073623 0 0 0 #avg: 7.57952e-06; avg_err: 2.92519e-06; sd: 0.00113908; counts: 151637
sfh 0.075873 0 0 0 #avg: 2.07612e-05; avg_err: 7.86851e-06; sd: 0.00306403; counts: 151637
sfh 0.078123 0 0 0 #avg: 3.65304e-05; avg_err: 1.12411e-05; sd: 0.00437735; counts: 151637
sfh 0.080373 0 0 0 #avg: 6.11018e-05; avg_err: 1.33834e-05; sd: 0.00521155; counts: 151637
sfh 0.082623 0 0 0 #avg: 0.00010687; avg_err: 1.35215e-05; sd: 0.00526535; counts: 151637
sfh 0.085998 0 0 0 #avg: 0.000219035; avg_err: 1.8625e-05; sd: 0.00725266; counts: 151637
