#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.28333 - 2.45
#HM   Stats: 2.767650e+12 (median) + 1.720590e+12  / - 8.647100e+11
#SM   Stats: 8.103900e+10 (median) + 5.662001e+10  / - 3.845570e+10
#VMP  Stats: 2.166900e+02 (median) + 3.461000e+01  / - 1.841000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.777711e-11 (median) + 4.091107e-11  / - 1.378858e-11
sfh 0.055623 0 0 0 #avg: 9.66988e-06; avg_err: 7.43754e-06; sd: 0.00105527; counts: 20132
sfh 0.060123 0 0 0 #avg: 0.000506462; avg_err: 0.000175845; sd: 0.0249495; counts: 20132
sfh 0.062373 0 0 0 #avg: 0.00312257; avg_err: 0.000854007; sd: 0.12117; counts: 20132
sfh 0.064623 0 0 0 #avg: 0.00744646; avg_err: 0.00150579; sd: 0.213647; counts: 20132
sfh 0.066873 0 0 0 #avg: 0.0170494; avg_err: 0.00424457; sd: 0.602236; counts: 20132
sfh 0.069123 0 0 0 #avg: 0.0261268; avg_err: 0.00527196; sd: 0.748006; counts: 20132
sfh 0.071373 0 0 0 #avg: 0.0344866; avg_err: 0.00354338; sd: 0.502748; counts: 20132
sfh 0.073623 0 0 0 #avg: 0.0505151; avg_err: 0.00586034; sd: 0.831487; counts: 20132
sfh 0.075873 0 0 0 #avg: 0.0702546; avg_err: 0.00611327; sd: 0.867373; counts: 20132
sfh 0.078123 0 0.0121623 0 #avg: 0.0983397; avg_err: 0.00868302; sd: 1.23198; counts: 20132
sfh 0.080373 0 0.0448425 0 #avg: 0.121074; avg_err: 0.0119829; sd: 1.70019; counts: 20132
sfh 0.082623 0 0.0956716 0 #avg: 0.127611; avg_err: 0.00460181; sd: 0.652922; counts: 20132
sfh 0.085998 0 0.196768 0 #avg: 0.193758; avg_err: 0.00721551; sd: 1.02376; counts: 20132
sfh 0.089373 0.00624461 0.299819 0.00624461 #avg: 0.251023; avg_err: 0.00893394; sd: 1.26758; counts: 20132
sfh 0.092748 0.0272642 0.382977 0.0272642 #avg: 0.304816; avg_err: 0.0101979; sd: 1.44691; counts: 20132
sfh 0.096123 0.0562931 0.459685 0.0562931 #avg: 0.367162; avg_err: 0.0116251; sd: 1.64941; counts: 20132
sfh 0.099498 0.0938576 0.505506 0.0938576 #avg: 0.424454; avg_err: 0.0116262; sd: 1.64956; counts: 20132
sfh 0.102873 0.128872 0.57348 0.125915 #avg: 0.497751; avg_err: 0.0113551; sd: 1.61111; counts: 20132
sfh 0.106248 0.162344 0.649702 0.151564 #avg: 0.574461; avg_err: 0.0117817; sd: 1.67163; counts: 20132
sfh 0.109623 0.19742 0.733936 0.175862 #avg: 0.670925; avg_err: 0.0147617; sd: 2.09444; counts: 20132
