#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.75 - 14.25
#HM   Stats: 8.355880e+13 (median) + 4.798520e+13  / - 2.097060e+13
#SM   Stats: 4.400290e+11 (median) + 2.615280e+11  / - 1.999920e+11
#VMP  Stats: 6.318000e+02 (median) + 9.991998e+01  / - 6.144000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.855460e-12 (median) + 3.062806e-12  / - 1.245816e-12
sfh 0.055623 0 0 0 #avg: 0.0204142; avg_err: 0.00894107; sd: 0.327907; counts: 1346
sfh 0.060123 0 0 0 #avg: 0.183287; avg_err: 0.0491794; sd: 1.80362; counts: 1346
sfh 0.062373 0 0.0261333 0 #avg: 0.435902; avg_err: 0.09435; sd: 3.46021; counts: 1346
sfh 0.064623 0 0.455403 0 #avg: 0.856432; avg_err: 0.135189; sd: 4.95795; counts: 1346
sfh 0.066873 0 0.989076 0 #avg: 1.23977; avg_err: 0.166804; sd: 6.11741; counts: 1346
sfh 0.069123 0.051938 1.94413 0.051938 #avg: 1.61531; avg_err: 0.183138; sd: 6.71645; counts: 1346
sfh 0.071373 0.177185 2.77442 0.177185 #avg: 2.27978; avg_err: 0.323883; sd: 11.8782; counts: 1346
sfh 0.073623 0.451029 3.83785 0.451029 #avg: 2.86995; avg_err: 0.334895; sd: 12.282; counts: 1346
sfh 0.075873 0.779587 4.91895 0.747341 #avg: 3.5671; avg_err: 0.310322; sd: 11.3808; counts: 1346
sfh 0.078123 1.30701 5.71708 1.20049 #avg: 4.72599; avg_err: 0.345821; sd: 12.6827; counts: 1346
sfh 0.080373 1.78039 6.98753 1.54404 #avg: 6.02945; avg_err: 0.447156; sd: 16.3991; counts: 1346
sfh 0.082623 2.07601 6.73977 1.69285 #avg: 5.89663; avg_err: 0.364537; sd: 13.3691; counts: 1346
sfh 0.085998 3.29496 9.65174 2.60903 #avg: 8.94536; avg_err: 0.59728; sd: 21.9048; counts: 1346
sfh 0.089373 3.99987 11.2218 3.04974 #avg: 11.0046; avg_err: 0.750882; sd: 27.538; counts: 1346
sfh 0.092748 4.98865 13.8066 3.69481 #avg: 12.9883; avg_err: 0.796403; sd: 29.2075; counts: 1346
sfh 0.096123 6.30823 16.3215 4.62763 #avg: 15.8562; avg_err: 0.906377; sd: 33.2407; counts: 1346
sfh 0.099498 7.67346 22.389 5.63928 #avg: 18.8781; avg_err: 0.999141; sd: 36.6427; counts: 1346
sfh 0.102873 9.53158 25.6966 6.88458 #avg: 23.3507; avg_err: 1.35337; sd: 49.6337; counts: 1346
sfh 0.106248 11.463 30.6456 8.21248 #avg: 27.8862; avg_err: 1.5621; sd: 57.2888; counts: 1346
sfh 0.109623 13.0767 37.6123 9.39616 #avg: 32.9954; avg_err: 1.87405; sd: 68.7292; counts: 1346
sfh 0.112998 15.3692 42.2824 10.8638 #avg: 37.9923; avg_err: 2.10638; sd: 77.2498; counts: 1346
sfh 0.116373 17.7759 46.6879 12.5172 #avg: 43.0352; avg_err: 2.57114; sd: 94.2945; counts: 1346
sfh 0.119748 20.4933 49.5394 14.3013 #avg: 47.7692; avg_err: 2.74079; sd: 100.516; counts: 1346
sfh 0.123123 23.7648 60.4715 16.9345 #avg: 54.1731; avg_err: 2.82586; sd: 103.636; counts: 1346
sfh 0.126498 27.191 66.0564 19.1448 #avg: 61.6512; avg_err: 3.11916; sd: 114.393; counts: 1346
sfh 0.129873 30.8611 72.9659 21.7296 #avg: 70.1856; avg_err: 3.4886; sd: 127.942; counts: 1346
sfh 0.133248 35.2514 88.3956 24.6733 #avg: 78.4294; avg_err: 3.77139; sd: 138.313; counts: 1346
sfh 0.136623 39.1373 106.8 27.8833 #avg: 86.6447; avg_err: 3.83335; sd: 140.585; counts: 1346
sfh 0.141685 45.4254 127.61 32.3805 #avg: 104.074; avg_err: 4.65389; sd: 170.678; counts: 1346
sfh 0.146748 54.6603 147.875 39.1575 #avg: 118.365; avg_err: 5.20292; sd: 190.813; counts: 1346
sfh 0.15181 63.0685 164.101 44.239 #avg: 130.908; avg_err: 5.38493; sd: 197.488; counts: 1346
sfh 0.156873 72.6964 178.477 50.7741 #avg: 143.912; avg_err: 5.67833; sd: 208.248; counts: 1346
sfh 0.161935 83.135 198.207 59.0801 #avg: 155.087; avg_err: 5.51299; sd: 202.185; counts: 1346
sfh 0.166998 93.8058 215.377 66.0039 #avg: 168.603; avg_err: 5.79699; sd: 212.6; counts: 1346
sfh 0.17206 106.954 247.211 79.0854 #avg: 189.196; avg_err: 6.44706; sd: 236.441; counts: 1346
sfh 0.177123 116.183 263.518 85.5153 #avg: 203.584; avg_err: 6.62506; sd: 242.969; counts: 1346
sfh 0.182185 130.095 285.048 94.4829 #avg: 217.508; avg_err: 6.83184; sd: 250.553; counts: 1346
sfh 0.187248 143.037 260.738 103.013 #avg: 228.236; avg_err: 7.09021; sd: 260.028; counts: 1346
sfh 0.19231 155.456 267.378 113.008 #avg: 237.451; avg_err: 6.98907; sd: 256.319; counts: 1346
sfh 0.197373 174.74 269.735 130.217 #avg: 249.847; avg_err: 7.17446; sd: 263.118; counts: 1346
sfh 0.202435 178.779 271.077 130.256 #avg: 260.407; avg_err: 7.24608; sd: 265.744; counts: 1346
sfh 0.207498 200.822 280.33 149.413 #avg: 271.782; avg_err: 7.17669; sd: 263.2; counts: 1346
sfh 0.21256 206.068 282.447 147.39 #avg: 282.341; avg_err: 7.30543; sd: 267.921; counts: 1346
sfh 0.217623 217.543 296.244 156.738 #avg: 291.938; avg_err: 7.43199; sd: 272.563; counts: 1346
sfh 0.222685 224.66 309.941 161.864 #avg: 296.625; avg_err: 7.39183; sd: 271.09; counts: 1346
sfh 0.227748 223.631 311.419 158.018 #avg: 301.477; avg_err: 7.52268; sd: 275.888; counts: 1346
sfh 0.23281 238.317 318.492 171.472 #avg: 307.064; avg_err: 7.53255; sd: 276.251; counts: 1346
sfh 0.237873 236.087 305.328 170.813 #avg: 311.615; avg_err: 7.65062; sd: 280.581; counts: 1346
sfh 0.242935 235.815 309.372 166.413 #avg: 311.043; avg_err: 7.47827; sd: 274.26; counts: 1346
sfh 0.247998 235.823 304.292 165.046 #avg: 310.529; avg_err: 7.35837; sd: 269.862; counts: 1346
sfh 0.25306 243.02 305.332 168.849 #avg: 308.374; avg_err: 7.19484; sd: 263.865; counts: 1346
