#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.28433e+09 1 0 3.31723e+08 1.88349e+07 0 7.73094e+08 0 0.239509 0.00362849 0.20554 0.152056 0.0472347 0.278759 0.00369762 0.258741 0.152166 0.0735349 0.365908 0.00332105 0.384712 0.064299 0.11927 653
1.52931e+10 1 0 4.06613e+08 7.32824e+07 4.49746e+08 4.03668e+08 4.49746e+08 0.258318 0.0176972 0.210237 0.225533 0.056213 0.278223 0.017348 0.244295 0.202057 0.0773479 0.324166 0.0169104 0.331741 0.128214 0.147821 44
2.42586e+10 1 0 3.92018e+08 3.92018e+08 0 0 0 0.354025 0.0531155 0.465929 0.030601 0.29772 0.364371 0.0493981 0.46803 0.0305413 0.272518 0.400703 0.0374298 0.47013 0.0304816 0.213334 9
4.2748e+10 1 0 1.1064e+09 5.02822e+08 6.11817e+08 2.98245e+09 6.11817e+08 0.407194 0.0304849 0.440838 0.0404178 0.18735 0.41897 0.0318823 0.452852 0.0353179 0.197577 0.421023 0.0319516 0.454837 0.0355368 0.197776 9
6.63239e+10 1 0 7.25446e+08 1.67967e+08 4.49746e+08 1.42437e+09 4.49746e+08 0.323548 0.0254272 0.349688 0.126608 0.216538 0.354897 0.019434 0.369976 0.108327 0.141958 0.41014 0.012161 0.424511 0.0557986 0.0872178 29
1.06299e+11 1 0 5.23005e+08 7.97178e+07 0 1.34763e+09 0 0.251727 0.0137042 0.20172 0.228816 0.0645434 0.321367 0.0103449 0.307231 0.130536 0.0801702 0.416142 0.00689976 0.426722 0.0442299 0.0609736 83
1.65261e+11 1 0 5.34418e+08 3.59963e+07 4.49746e+08 6.43252e+08 4.49746e+08 0.202094 0.00352923 0.188361 0.0550804 0.0404226 0.301604 0.003229 0.296772 0.0689422 0.0600629 0.417554 0.00267513 0.430778 0.0318554 0.0535565 397
2.62827e+11 1 0 6.42831e+08 2.33554e+07 4.49746e+08 8.01745e+08 4.49746e+08 0.210048 0.00153148 0.207203 0.0475793 0.0482954 0.315161 0.00175415 0.31942 0.0578127 0.068366 0.420249 0.00158581 0.436539 0.0284002 0.0618218 1231
4.11294e+11 1 0 7.52778e+08 1.4888e+07 5.30876e+08 9.56335e+08 5.30876e+08 0.22997 0.000994475 0.225535 0.0564704 0.0499232 0.335919 0.00102241 0.344364 0.0481895 0.0709047 0.42054 0.00094186 0.436109 0.0297385 0.0630751 3222
6.46736e+11 1 0 8.9007e+08 1.12317e+07 6.92559e+08 1.02774e+09 6.92559e+08 0.2495 0.000739176 0.247273 0.0590076 0.0554267 0.348371 0.000708966 0.356717 0.0447024 0.0632516 0.415023 0.000681996 0.429694 0.0331015 0.0656056 6258
