#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.9594 0.997043 0.000108771 1.59181e+09 2.75828e+06 1.28215e+09 1.63771e+09 9.4697e+08 0.365971 0.000232033 0.356431 0.111807 0.103535 0.616863 0.000250154 0.627355 0.114342 0.13915 0.838056 0.000203327 0.862369 0.0670558 0.114585 249218
62.6889 0.99728 0.000128472 1.75389e+09 3.45071e+06 1.49151e+09 1.6684e+09 9.97565e+08 0.31355 0.000247039 0.303722 0.0963386 0.0852443 0.606061 0.00029477 0.619555 0.104188 0.136712 0.828823 0.000246685 0.84962 0.0722313 0.110688 164345
79.4518 0.997462 0.000143257 2.05749e+09 4.23413e+06 1.85802e+09 1.78601e+09 1.25278e+09 0.317704 0.000287255 0.307816 0.0960373 0.0841917 0.602648 0.000326158 0.615536 0.0998482 0.131955 0.809797 0.000297803 0.828661 0.0830958 0.120586 123341
98.9049 0.997612 0.0001666 2.45363e+09 5.53246e+06 2.20847e+09 2.04749e+09 1.49151e+09 0.339646 0.000349222 0.33142 0.0952197 0.0878377 0.597848 0.00036845 0.613356 0.0865456 0.128262 0.779381 0.000363418 0.795398 0.0915353 0.126323 85839
124.467 0.994521 0.000340818 2.95279e+09 8.51205e+06 2.80036e+09 2.19803e+09 1.85863e+09 0.36023 0.000455133 0.355019 0.0878457 0.0875014 0.563 0.00039912 0.567594 0.0716633 0.08451 0.716448 0.000474059 0.7218 0.101293 0.115652 46909
156.567 0.977935 0.000922075 3.65124e+09 1.40327e+07 3.64403e+09 2.49933e+09 2.58925e+09 0.356695 0.000544679 0.354013 0.0753266 0.0778346 0.499079 0.000471245 0.496485 0.0643846 0.0629513 0.618366 0.000615743 0.610929 0.102454 0.0885542 25380
196.978 0.969178 0.00152101 4.69502e+09 2.46907e+07 4.75009e+09 3.05543e+09 3.3536e+09 0.325233 0.000693597 0.322271 0.0696098 0.0697335 0.434162 0.000716121 0.428782 0.0668932 0.0625364 0.530623 0.000956985 0.51756 0.106943 0.0843231 12913
247.732 0.975456 0.00196634 6.12762e+09 4.24405e+07 6.86378e+09 2.70748e+09 5.12177e+09 0.290043 0.00103115 0.28492 0.0704648 0.0672124 0.387602 0.00133889 0.371625 0.0849867 0.0675778 0.484165 0.00184336 0.446101 0.18593 0.086025 6193
311.329 0.987898 0.00203361 7.78881e+09 6.29662e+07 9.17984e+09 1.44298e+09 6.25998e+09 0.262241 0.00135338 0.25714 0.0645027 0.0612363 0.367212 0.00245038 0.337088 0.115156 0.0693503 0.475574 0.00327193 0.417451 0.254388 0.0992851 2892
392.066 0.988701 0.003004 8.93324e+09 9.26708e+07 1.0181e+10 1.14168e+09 5.09491e+09 0.241497 0.00216798 0.231193 0.068779 0.05463 0.365734 0.00440661 0.317383 0.205431 0.0774357 0.499506 0.00560276 0.463445 0.263747 0.164227 1239
490.848 0.995927 0.00287733 9.82345e+09 1.22843e+08 1.06949e+10 8.93224e+08 2.07402e+09 0.235245 0.00369377 0.220225 0.0634199 0.0474602 0.387316 0.00752831 0.323276 0.245757 0.0840588 0.56398 0.00947931 0.571317 0.225924 0.257996 491
620.51 1 0 1.00852e+10 1.89887e+08 1.09788e+10 8.6567e+08 2.68201e+09 0.229833 0.00604507 0.211559 0.0740093 0.0562647 0.413852 0.0133097 0.372056 0.240837 0.141562 0.581545 0.0147366 0.595345 0.20993 0.28088 203
769.282 1 0 1.04196e+10 3.12351e+08 1.11866e+10 9.04263e+08 2.24491e+09 0.215902 0.0109637 0.202408 0.0547129 0.0555998 0.416465 0.0227886 0.386866 0.232264 0.154016 0.571629 0.0262861 0.600093 0.217043 0.261607 61
961.47 1 0 1.13302e+10 1.8768e+08 1.13226e+10 7.68259e+08 6.99822e+08 0.214648 0.0302539 0.186759 0.0536444 0.0508855 0.41258 0.0546698 0.353285 0.341539 0.112678 0.616563 0.0577902 0.610159 0.251785 0.165378 11
1234.8 1 1 1.22688e+10 1.22688e+10 1.22688e+10 0 0 0.163428 0.163428 0.163428 0 0 0.434678 0.434678 0.434678 0 0 0.826887 0.826887 0.826887 0 0 1
