#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.80896e+09 0.996752 0.000146036 1.68849e+09 3.66942e+06 1.28215e+09 1.87775e+09 8.29125e+08 0.411572 0.000318936 0.401723 0.119033 0.108641 0.653134 0.00030095 0.66598 0.10032 0.132904 0.856977 0.000230886 0.879642 0.0594258 0.107516 151795
1.58515e+10 0.997185 0.00015689 1.65523e+09 4.10451e+06 1.28215e+09 1.75756e+09 8.17318e+08 0.349688 0.000318068 0.341323 0.10091 0.0950665 0.627826 0.000338847 0.639742 0.101409 0.129554 0.854816 0.000255277 0.875265 0.0582885 0.0997171 114037
2.49723e+10 0.997227 0.000162075 1.70705e+09 4.30775e+06 1.39649e+09 1.76342e+09 9.02545e+08 0.329148 0.000318836 0.319338 0.0992344 0.0889716 0.624162 0.000345358 0.635896 0.0982955 0.126944 0.851456 0.000266678 0.871467 0.0598345 0.0997379 105287
3.946e+10 0.997193 0.000175894 1.81598e+09 4.78447e+06 1.51125e+09 1.7692e+09 1.0173e+09 0.325714 0.000330265 0.316251 0.0947258 0.0838017 0.626481 0.000357219 0.638825 0.0918264 0.122038 0.846036 0.000293239 0.865483 0.0638395 0.104708 90481
6.26014e+10 0.997675 0.000175058 2.01705e+09 5.51856e+06 1.74201e+09 1.90202e+09 1.24807e+09 0.330697 0.000345042 0.323211 0.088533 0.0809722 0.624506 0.00038295 0.636977 0.0899067 0.121095 0.834606 0.000337443 0.854095 0.0704091 0.112978 75696
9.90753e+10 0.997355 0.000205668 2.21978e+09 6.34561e+06 1.97444e+09 2.03592e+09 1.3692e+09 0.342956 0.000368109 0.336902 0.0852582 0.0804211 0.622958 0.000406908 0.636104 0.0855504 0.119597 0.821201 0.000385413 0.83941 0.0775625 0.119221 62374
1.56491e+11 0.996529 0.000272239 2.44254e+09 7.75131e+06 2.20847e+09 2.04749e+09 1.49151e+09 0.358485 0.000423046 0.353198 0.0838044 0.0801834 0.617504 0.000439128 0.629325 0.0779392 0.109101 0.803222 0.0004578 0.819897 0.0837771 0.122883 46672
2.47745e+11 0.996365 0.000334037 2.72488e+09 1.01679e+07 2.44409e+09 2.306e+09 1.6498e+09 0.371023 0.000488483 0.367687 0.0805665 0.0797879 0.599597 0.000486386 0.606189 0.0758615 0.0934136 0.775106 0.000572693 0.79058 0.0901971 0.128502 32461
3.92551e+11 0.992691 0.000568688 3.06899e+09 1.35912e+07 2.80036e+09 2.53027e+09 1.97124e+09 0.379274 0.000561415 0.37746 0.0775779 0.0803341 0.568369 0.000551874 0.570909 0.0753594 0.0827657 0.733861 0.000720171 0.746941 0.0981202 0.132759 22437
6.20891e+11 0.98148 0.0010719 3.40065e+09 1.79169e+07 3.1599e+09 2.73311e+09 2.21817e+09 0.379354 0.000650945 0.37771 0.0750537 0.0764985 0.532956 0.000639586 0.533252 0.0717864 0.0752302 0.68734 0.000872501 0.694275 0.105542 0.12277 15821
9.84291e+11 0.972109 0.00156956 3.89068e+09 2.43708e+07 3.76585e+09 2.96155e+09 2.71107e+09 0.362698 0.000765441 0.359783 0.0734926 0.0731734 0.492178 0.000778016 0.49156 0.0740338 0.0743595 0.632667 0.00107334 0.63609 0.109966 0.1179 11007
1.55616e+12 0.96534 0.00215389 4.33807e+09 3.29378e+07 4.13302e+09 3.42503e+09 2.96477e+09 0.338641 0.00092895 0.337309 0.06908 0.0720879 0.455394 0.000974394 0.453052 0.075529 0.0748079 0.587119 0.00136422 0.587856 0.115814 0.121551 7213
2.46689e+12 0.972523 0.00235873 4.90545e+09 4.33099e+07 4.87415e+09 3.50395e+09 3.47766e+09 0.31097 0.00110383 0.308386 0.0708138 0.0686117 0.416433 0.00120423 0.413314 0.0771523 0.0734101 0.53994 0.00175251 0.532144 0.131552 0.114844 4804
3.92289e+12 0.974728 0.0028076 5.4258e+09 5.58757e+07 5.55958e+09 3.38215e+09 3.93316e+09 0.286629 0.00136474 0.282828 0.0685019 0.0680461 0.383163 0.00151157 0.375887 0.0783781 0.0679898 0.503275 0.00225902 0.483436 0.149395 0.100769 3126
6.20347e+12 0.98152 0.00305227 5.8384e+09 7.01729e+07 6.22682e+09 2.95303e+09 4.3688e+09 0.266389 0.0015566 0.261911 0.0611051 0.0589447 0.35684 0.00177332 0.349365 0.0781524 0.0631107 0.471773 0.00283222 0.449822 0.140882 0.0914479 1948
9.80687e+12 0.988401 0.00308321 6.2836e+09 8.61704e+07 6.7274e+09 2.68816e+09 4.28331e+09 0.241096 0.00158808 0.239195 0.0571717 0.0544617 0.325573 0.00199551 0.324904 0.0608188 0.0635132 0.436824 0.00321489 0.418439 0.118718 0.0868764 1207
1.55234e+13 0.982644 0.00477505 6.34856e+09 1.1029e+08 6.89404e+09 2.67722e+09 4.44996e+09 0.230896 0.00205031 0.226592 0.0557836 0.0466858 0.312854 0.00249895 0.310175 0.0569225 0.0600804 0.424087 0.00387544 0.411339 0.107073 0.0834638 749
2.48024e+13 0.995146 0.00342838 6.56718e+09 1.34465e+08 6.97729e+09 2.35998e+09 3.45478e+09 0.216459 0.00248733 0.215656 0.042312 0.0448053 0.29805 0.00292763 0.296358 0.0527927 0.0525619 0.409231 0.00440067 0.402 0.0958974 0.0743269 412
3.85938e+13 0.995851 0.00414938 6.59796e+09 1.65856e+08 6.89404e+09 2.36465e+09 3.1282e+09 0.204626 0.00282199 0.202654 0.0436575 0.040389 0.289055 0.00415869 0.28239 0.0583094 0.050199 0.40277 0.0058572 0.395044 0.0961253 0.0799379 241
6.1455e+13 1 0 6.77836e+09 1.92421e+08 6.89404e+09 2.67722e+09 2.51489e+09 0.199372 0.00431969 0.193362 0.0359911 0.0325727 0.27668 0.00471914 0.268775 0.05334 0.0439488 0.389162 0.00704721 0.380311 0.0902669 0.0736522 150
9.87579e+13 1 0 5.96526e+09 2.70679e+08 6.22682e+09 2.15128e+09 2.46097e+09 0.201958 0.00578598 0.193246 0.040962 0.0297439 0.278119 0.0071171 0.271908 0.0526612 0.0492605 0.40469 0.0107507 0.403608 0.0685861 0.0800342 76
1.53276e+14 1 0 6.13782e+09 3.53615e+08 6.22682e+09 1.49633e+09 2.09379e+09 0.177487 0.00544518 0.174157 0.0412933 0.0281429 0.265388 0.00840227 0.27005 0.0606656 0.0504068 0.405843 0.0112339 0.418964 0.0397239 0.0847082 36
2.46626e+14 1 0 5.95311e+09 6.51929e+08 6.22682e+09 1.24853e+09 2.7043e+09 0.178433 0.00908293 0.183576 0.0269499 0.0442467 0.248789 0.0106818 0.258318 0.0296068 0.0398508 0.372199 0.0126884 0.368505 0.0275486 0.0318226 13
3.34412e+14 1 1 7.14361e+09 7.14361e+09 7.14361e+09 0 0 0.141235 0.141235 0.141235 0 0 0.206268 0.206268 0.206268 0 0 0.370042 0.370042 0.370042 0 0 1
7.53676e+14 1 1 2.32608e+09 2.32608e+09 2.32608e+09 0 0 0.16482 0.16482 0.16482 0 0 0.246346 0.246346 0.246346 0 0 0.459568 0.459568 0.459568 0 0 1
