#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.25 - 8.75
#HM   Stats: 6.745590e+10 (median) + 3.601510e+10  / - 2.347060e+10
#SM   Stats: 3.111950e+08 (median) + 1.517940e+08  / - 9.984101e+07
#VMP  Stats: 8.057000e+01 (median) + 7.400002e+00  / - 6.820000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.551171e-12 (median) + 2.713576e-12  / - 9.817603e-13
sfh 0.055623 0 0 0 #avg: 6.72921e-09; avg_err: 6.72921e-09; sd: 2.05295e-06; counts: 93075
sfh 0.060123 0 0 0 #avg: 5.93655e-08; avg_err: 5.93655e-08; sd: 1.81112e-05; counts: 93075
sfh 0.062373 0 0 0 #avg: 8.72113e-08; avg_err: 8.72113e-08; sd: 2.66064e-05; counts: 93075
sfh 0.064623 0 0 0 #avg: 7.82685e-07; avg_err: 7.11017e-07; sd: 0.000216917; counts: 93075
sfh 0.066873 0 0 0 #avg: 4.84256e-07; avg_err: 4.18666e-07; sd: 0.000127727; counts: 93075
sfh 0.069123 0 0 0 #avg: 2.0448e-06; avg_err: 1.52583e-06; sd: 0.000465502; counts: 93075
sfh 0.071373 0 0 0 #avg: 8.01645e-06; avg_err: 4.08571e-06; sd: 0.00124647; counts: 93075
sfh 0.073623 0 0 0 #avg: 1.22919e-05; avg_err: 4.76531e-06; sd: 0.0014538; counts: 93075
sfh 0.075873 0 0 0 #avg: 3.13927e-05; avg_err: 1.26876e-05; sd: 0.00387073; counts: 93075
sfh 0.078123 0 0 0 #avg: 5.23099e-05; avg_err: 1.74821e-05; sd: 0.00533343; counts: 93075
sfh 0.080373 0 0 0 #avg: 9.00435e-05; avg_err: 2.10973e-05; sd: 0.00643639; counts: 93075
sfh 0.082623 0 0 0 #avg: 0.000156698; avg_err: 2.15766e-05; sd: 0.00658259; counts: 93075
sfh 0.085998 0 0 0 #avg: 0.000291839; avg_err: 2.64651e-05; sd: 0.00807397; counts: 93075
sfh 0.089373 0 0 0 #avg: 0.000551438; avg_err: 4.14226e-05; sd: 0.0126372; counts: 93075
sfh 0.092748 0 0 0 #avg: 0.000893809; avg_err: 4.48652e-05; sd: 0.0136875; counts: 93075
sfh 0.096123 0 0 0 #avg: 0.0014988; avg_err: 6.40711e-05; sd: 0.0195468; counts: 93075
sfh 0.099498 0 0 0 #avg: 0.00217379; avg_err: 7.89224e-05; sd: 0.0240777; counts: 93075
sfh 0.102873 0 0 0 #avg: 0.00299727; avg_err: 8.32028e-05; sd: 0.0253836; counts: 93075
sfh 0.106248 0 0 0 #avg: 0.00386988; avg_err: 8.8824e-05; sd: 0.0270984; counts: 93075
sfh 0.109623 0 0 0 #avg: 0.00479678; avg_err: 9.44684e-05; sd: 0.0288204; counts: 93075
sfh 0.112998 0 0.00188861 0 #avg: 0.00570606; avg_err: 0.000100921; sd: 0.0307889; counts: 93075
sfh 0.116373 0 0.00467425 0 #avg: 0.00648981; avg_err: 0.000106918; sd: 0.0326186; counts: 93075
sfh 0.119748 0 0.00726613 0 #avg: 0.00721389; avg_err: 0.000111321; sd: 0.0339619; counts: 93075
