#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.7278e+07 9.65778e+08 1.68904e+07 7.1696e+08 8.8035e+08 2.69168e+08 1.17825e+09 2.39814e+07 8.29125e+08 1.02889e+09 3.35182e+08 1794
1.57725e+08 9.53577e+08 2.76101e+07 7.1696e+08 7.94287e+08 3.64124e+08 1.13371e+09 3.02767e+07 9.0946e+08 7.60129e+08 4.15517e+08 672
2.52197e+08 1.04443e+09 3.28017e+07 7.88209e+08 9.538e+08 3.38663e+08 1.09624e+09 3.72676e+07 8.29125e+08 7.97294e+08 3.35182e+08 569
3.95104e+08 1.08435e+09 3.56481e+07 7.17979e+08 1.02403e+09 2.61512e+08 1.07995e+09 3.22683e+07 8.29125e+08 7.97294e+08 3.35182e+08 551
6.2678e+08 1.02567e+09 3.01543e+07 8.29125e+08 7.91609e+08 3.67593e+08 1.20591e+09 4.78841e+07 9.23002e+08 9.35017e+08 4.29059e+08 489
9.89696e+08 1.16219e+09 4.19911e+07 9.06013e+08 9.52006e+08 4.23201e+08 1.19856e+09 4.4378e+07 9.41735e+08 1.0327e+09 4.47792e+08 444
1.5797e+09 1.06606e+09 4.36479e+07 7.91253e+08 1.03009e+09 3.39962e+08 1.2258e+09 5.2098e+07 9.16284e+08 9.42342e+08 3.53267e+08 353
2.52802e+09 1.20901e+09 4.58493e+07 9.41735e+08 9.23345e+08 4.4952e+08 1.1666e+09 4.92507e+07 9.41735e+08 8.90406e+08 4.47792e+08 425
3.97462e+09 1.21951e+09 4.87869e+07 9.29596e+08 1.05533e+09 4.41758e+08 1.37193e+09 6.84585e+07 1.02889e+09 1.15839e+09 5.34951e+08 365
6.26803e+09 1.34062e+09 5.79085e+07 9.41735e+08 1.28393e+09 4.75277e+08 1.27597e+09 4.75331e+07 9.41735e+08 1.26673e+09 4.47792e+08 367
1.00644e+10 1.39226e+09 6.30664e+07 9.41735e+08 1.50235e+09 4.47792e+08 1.42699e+09 5.95796e+07 1.16825e+09 1.15783e+09 6.03059e+08 352
1.56671e+10 1.5674e+09 8.01e+07 1.16825e+09 1.51297e+09 6.74308e+08 1.52806e+09 7.37871e+07 1.05478e+09 1.50769e+09 4.93599e+08 326
2.50184e+10 1.64048e+09 7.04459e+07 1.16825e+09 1.90999e+09 6.74308e+08 1.63907e+09 6.84706e+07 1.25748e+09 1.47758e+09 7.57012e+08 384
3.97738e+10 1.88893e+09 8.18506e+07 1.19643e+09 2.20489e+09 5.95471e+08 1.70052e+09 7.33587e+07 1.25278e+09 1.68394e+09 7.58842e+08 409
6.35e+10 1.88658e+09 8.40573e+07 1.28032e+09 2.28718e+09 6.88423e+08 1.5336e+09 6.52469e+07 1.13677e+09 1.30731e+09 5.54727e+08 392
9.92776e+10 2.02884e+09 8.05612e+07 1.51125e+09 2.13278e+09 9.06013e+08 1.92928e+09 7.84835e+07 1.49696e+09 2.02556e+09 8.91724e+08 372
1.60834e+11 1.93633e+09 8.16734e+07 1.16825e+09 2.5976e+09 6.74308e+08 2.30851e+09 8.24749e+07 1.74201e+09 2.30302e+09 1.02505e+09 466
2.43379e+11 2.03385e+09 8.79123e+07 1.39649e+09 2.3553e+09 7.91253e+08 2.01647e+09 7.08615e+07 1.62642e+09 1.8961e+09 9.39191e+08 425
3.75529e+11 2.63204e+09 1.52304e+08 2.19293e+09 2.18728e+09 1.35163e+09 1.57682e+09 1.03636e+08 1.18169e+09 1.55485e+09 7.0445e+08 148
5.98824e+11 2.93118e+09 2.91469e+08 2.68123e+09 1.82135e+09 1.16998e+09 1.43779e+09 2.54001e+08 9.628e+08 1.73949e+09 6.09964e+08 30
8.31772e+11 4.9984e+09 4.9984e+09 4.9984e+09 0 0 9.78049e+08 9.78049e+08 9.78049e+08 0 0 1
