#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.63185e+09 1.99294e-05 1.78969e-06 101545 2979.27 0 0 0 0.235943 1.72882e-05 0.23657 0.0474869 0.0476572 0.272922 1.57259e-05 0.279638 0.0345638 0.0507053 0.315341 7.57518e-06 0.321163 0.00935873 0.0208166 6221970
1.56281e+10 6.99181e-06 1.93917e-06 177076 6750.85 0 0 0 0.210221 3.13365e-05 0.206427 0.0502905 0.0398709 0.258221 2.90914e-05 0.261834 0.0385535 0.0456508 0.312321 1.30152e-05 0.316684 0.0109602 0.0192311 1859319
2.46747e+10 3.29299e-06 1.64649e-06 236569 9633.82 0 0 0 0.19655 3.86237e-05 0.191569 0.0501202 0.0371039 0.253265 3.51788e-05 0.255852 0.0377849 0.0422144 0.312774 1.43235e-05 0.316276 0.0102387 0.0167583 1214703
3.90625e+10 1.02125e-05 3.61065e-06 315211 14154.3 0 0 0 0.188165 4.74503e-05 0.182924 0.0481862 0.035708 0.253904 4.18852e-05 0.256054 0.0360071 0.0389968 0.314008 1.57153e-05 0.31686 0.00960082 0.014865 783354
6.19324e+10 2.79405e-05 7.46733e-06 584277 24475.4 0 0 0 0.185889 5.85228e-05 0.181939 0.0462472 0.0372169 0.258286 4.97634e-05 0.260255 0.034654 0.0368645 0.315855 1.74486e-05 0.31834 0.00886521 0.013515 501064
9.82553e+10 0.000123486 1.97724e-05 1.09653e+06 44344.3 0 0 0 0.18875 7.38414e-05 0.186138 0.0453328 0.0392589 0.263502 5.94683e-05 0.265578 0.0331308 0.0353557 0.317452 2.01545e-05 0.319718 0.00829169 0.0124776 315826
1.5571e+11 0.000383393 4.39699e-05 2.33411e+06 85663.8 0 0 0 0.193885 9.31236e-05 0.192216 0.0445629 0.0402467 0.267895 7.1705e-05 0.270102 0.031463 0.0339809 0.31868 2.39138e-05 0.320854 0.00774398 0.0118021 198230
2.46588e+11 0.00207763 0.000128964 5.71814e+06 176541 0 0 0 0.199305 0.000116676 0.198169 0.043948 0.0406179 0.271816 8.65094e-05 0.274159 0.0297223 0.0325932 0.31973 2.91998e-05 0.321971 0.00711536 0.0111839 124661
3.90623e+11 0.00839945 0.000328069 1.39343e+07 374654 0 0 0 0.205594 0.0001473 0.204589 0.0437469 0.0408158 0.276347 0.00010631 0.279061 0.0279945 0.0318996 0.32099 3.79672e-05 0.323511 0.00617942 0.010656 77386
6.18581e+11 0.0304652 0.000788871 3.46748e+07 785060 0 0 0 0.212962 0.00018896 0.212751 0.0433201 0.0422756 0.281863 0.000131755 0.285346 0.0257438 0.031144 0.322213 5.56037e-05 0.325397 0.00504443 0.00986701 47464
9.80624e+11 0.0877305 0.00168811 7.48064e+07 1.50094e+06 0 0 0 0.220462 0.000248846 0.220955 0.0436163 0.0434504 0.286045 0.000172987 0.290984 0.0233284 0.0316787 0.321407 9.61209e-05 0.326378 0.00448036 0.011607 28086
1.55219e+12 0.193314 0.00307037 1.49802e+08 2.80151e+06 0 3.98219e+08 0 0.222201 0.000324201 0.223569 0.0423942 0.0448311 0.283305 0.000245932 0.289747 0.0233291 0.0356094 0.316924 0.000172691 0.325297 0.00521046 0.0220673 16543
2.45439e+12 0.362689 0.00498274 2.74616e+08 4.97218e+06 0 7.43049e+08 0 0.214539 0.000428349 0.2155 0.0422547 0.0442289 0.272841 0.000372918 0.280291 0.0269134 0.0424224 0.307765 0.000303985 0.320084 0.009051 0.0363065 9311
3.89435e+12 0.553858 0.00687033 4.2903e+08 7.7327e+06 0 1.01076e+09 0 0.20209 0.000563105 0.202418 0.0424828 0.0425378 0.257802 0.000523124 0.263124 0.0327295 0.0432553 0.294897 0.000473178 0.305695 0.0199086 0.0442744 5236
6.16909e+12 0.735553 0.00862958 6.13968e+08 1.21443e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.187454 0.000727346 0.186713 0.0383358 0.0366801 0.239989 0.000750534 0.242486 0.0376069 0.0418639 0.279909 0.000740615 0.287427 0.0305656 0.0477384 2613
9.74911e+12 0.844444 0.0100367 7.67933e+08 1.7411e+07 6.74785e+08 7.82323e+08 6.74785e+08 0.178618 0.000960678 0.177638 0.0360152 0.0345713 0.227634 0.00103796 0.229607 0.0350652 0.0400937 0.269155 0.00107662 0.276294 0.032112 0.0483394 1305
1.53158e+13 0.921348 0.0107937 9.91934e+08 2.57907e+07 1.01076e+09 6.87579e+08 6.66531e+08 0.165764 0.00126462 0.163577 0.036442 0.0288827 0.213768 0.00149721 0.212295 0.037338 0.0362073 0.258015 0.00162305 0.259247 0.0427236 0.0424952 623
2.4635e+13 0.950413 0.013984 1.16983e+09 3.95153e+07 1.20565e+09 5.51314e+08 6.68934e+08 0.159288 0.00186202 0.159576 0.0305578 0.0295863 0.206079 0.00273468 0.206447 0.0383849 0.0415065 0.257523 0.00312446 0.262223 0.0505769 0.0585144 242
3.82826e+13 0.988506 0.0114943 1.32781e+09 5.69541e+07 1.33261e+09 4.82918e+08 5.89564e+08 0.1458 0.00314926 0.141811 0.0322027 0.0251249 0.188252 0.00428666 0.18541 0.0378736 0.0343386 0.244808 0.00521372 0.241908 0.0651361 0.043919 87
5.80382e+13 0.954545 0.0454545 1.5456e+09 1.36394e+08 1.69834e+09 5.54076e+08 6.87579e+08 0.147375 0.00581451 0.149552 0.013132 0.0315692 0.201301 0.0104665 0.192769 0.0483314 0.026046 0.257814 0.0120528 0.280654 0.0420692 0.0953257 22
9.46856e+13 1 0 1.53884e+09 1.05838e+08 1.45711e+09 3.58422e+08 1.87674e+08 0.146128 0.00823088 0.144205 0.030147 0.0213496 0.205321 0.027719 0.193838 0.118136 0.0324626 0.279991 0.0292954 0.324626 0.00807855 0.122941 5
