#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.95784e+09 6.67731e-05 3.24651e-06 111920 3527.66 0 0 0 0.321276 3.01993e-05 0.322986 0.0811878 0.0858483 0.395466 2.50113e-05 0.403545 0.0568126 0.0699147 0.471452 1.09458e-05 0.478794 0.0148378 0.0277759 6334885
1.56668e+10 1.16929e-05 2.20973e-06 156186 6063.05 0 0 0 0.269797 4.57166e-05 0.263441 0.0795858 0.0662057 0.368218 3.97584e-05 0.374202 0.0540586 0.0658484 0.466099 1.70875e-05 0.472453 0.0152967 0.0270489 2394619
2.47404e+10 2.37615e-06 1.18807e-06 227588 8574.2 0 0 0 0.246716 5.24362e-05 0.237361 0.0779483 0.0583748 0.357618 4.6699e-05 0.362235 0.0542061 0.0642636 0.465813 1.88138e-05 0.471246 0.0149973 0.025083 1683395
3.91566e+10 4.31491e-06 1.92968e-06 327547 12671.1 0 0 0 0.234414 6.03483e-05 0.224572 0.0739348 0.0532458 0.358315 5.40897e-05 0.362217 0.052858 0.0613347 0.468194 1.99437e-05 0.472798 0.0137258 0.0223412 1158773
6.20443e+10 6.35413e-06 2.84165e-06 538343 20387.3 0 0 0 0.23329 7.05686e-05 0.225712 0.0683903 0.053441 0.365665 6.14527e-05 0.36911 0.0495204 0.0569863 0.470589 2.14931e-05 0.4745 0.012575 0.0198563 786890
9.83005e+10 1.76285e-05 5.87613e-06 1.06794e+06 37880.8 0 0 0 0.240854 8.70568e-05 0.234497 0.066794 0.054434 0.37439 7.12238e-05 0.3771 0.0469198 0.0524836 0.472695 2.43118e-05 0.476087 0.0117576 0.0181396 510536
1.55782e+11 8.6444e-05 1.63357e-05 2.08378e+06 69605.8 0 0 0 0.251949 0.000109206 0.246532 0.0665728 0.0556293 0.38397 8.36994e-05 0.386469 0.0443563 0.0490648 0.475865 2.71194e-05 0.478952 0.0104292 0.0163178 323909
2.46723e+11 0.000330707 4.00976e-05 4.32689e+06 136118 0 0 0 0.267139 0.000135735 0.262845 0.0650328 0.0565351 0.398614 9.53735e-05 0.401325 0.0396923 0.044745 0.480501 2.83149e-05 0.483197 0.00829709 0.0135548 205620
3.90905e+11 0.00108782 9.18877e-05 9.6322e+06 258875 0 0 0 0.288909 0.000172215 0.285649 0.0649707 0.0584122 0.416833 0.000103781 0.419491 0.0333944 0.0375242 0.48429 3.01276e-05 0.486459 0.00685042 0.0107596 128698
6.17401e+11 0.00397506 0.000226788 2.47566e+07 568206 0 0 0 0.312834 0.000217732 0.311338 0.0629848 0.0591538 0.426387 0.000118209 0.427876 0.0315337 0.0320274 0.484313 4.35235e-05 0.486827 0.00712329 0.0112825 76980
9.75231e+11 0.0122783 0.000529558 6.01917e+07 1.18734e+06 0 0 0 0.323826 0.000275058 0.323398 0.0587792 0.0568249 0.422644 0.000164857 0.42413 0.033932 0.0339041 0.479755 8.25907e-05 0.483908 0.00928918 0.0159826 43247
1.53306e+12 0.0366484 0.00132503 1.40818e+08 2.79244e+06 0 0 0 0.318111 0.000393033 0.318144 0.0563937 0.0551009 0.408957 0.000280053 0.41066 0.0396972 0.0399879 0.470468 0.000179699 0.477683 0.013184 0.0266205 20110
2.4036e+12 0.102596 0.00356582 2.75831e+08 6.45742e+06 0 7.09342e+08 0 0.302259 0.00064189 0.302208 0.0541644 0.0542396 0.388342 0.000525966 0.390846 0.044542 0.0470298 0.454772 0.000419551 0.46602 0.019909 0.0457976 7242
3.79709e+12 0.274715 0.00952966 4.97402e+08 1.55946e+07 0 1.17237e+09 0 0.285161 0.00118543 0.285674 0.0547363 0.0574939 0.365799 0.00104513 0.366806 0.0484857 0.050801 0.432489 0.000980039 0.443538 0.0330677 0.0592475 2195
6.13866e+12 0.546543 0.018166 9.82031e+08 3.59893e+07 7.73094e+08 1.25349e+09 7.73094e+08 0.260448 0.00199006 0.259411 0.0529703 0.0534636 0.332958 0.00200126 0.334918 0.0508879 0.0559874 0.400182 0.00203992 0.404776 0.0540603 0.0630396 752
9.78937e+12 0.628947 0.0248145 1.47446e+09 5.67674e+07 1.40892e+09 1.213e+09 1.40892e+09 0.242753 0.0027954 0.242253 0.0507104 0.0540345 0.312786 0.00293232 0.313362 0.0497709 0.0521744 0.376429 0.00302772 0.378113 0.0580296 0.0604785 380
1.53762e+13 0.692308 0.0343059 2.03405e+09 8.41619e+07 2.10229e+09 1.22426e+09 1.3292e+09 0.223555 0.00360675 0.22116 0.0533653 0.0436313 0.293237 0.0044915 0.290477 0.0590949 0.0559228 0.365359 0.00507514 0.357779 0.090388 0.062698 182
2.45232e+13 0.653465 0.0475866 2.19855e+09 1.12051e+08 2.40139e+09 8.56898e+08 1.38818e+09 0.209658 0.00578228 0.201333 0.0545734 0.0411273 0.281801 0.00706129 0.276423 0.0574757 0.0609046 0.355872 0.00857968 0.345292 0.114504 0.0684049 101
3.83945e+13 0.59375 0.0618769 2.63397e+09 1.50324e+08 2.69447e+09 1.22165e+09 1.5213e+09 0.205899 0.00701129 0.198726 0.0571109 0.0396968 0.290168 0.0108763 0.269006 0.122983 0.0644891 0.376321 0.0118476 0.396767 0.0862059 0.125263 64
5.9613e+13 0.823529 0.095305 2.55854e+09 2.52704e+08 2.54895e+09 1.17583e+09 9.77529e+08 0.196874 0.0125333 0.188288 0.0545916 0.0403393 0.301157 0.0204826 0.292384 0.11343 0.0736523 0.419177 0.016074 0.435573 0.0436449 0.0885251 17
