#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.5133e+07 0.0935484 0.0935484 0.0165658 0 0 0 0.270768 0.0111207 0.236278 0.252407 0.168806 310
1.64154e+08 0.0827338 0.0827338 0.016552 0 0 0 0.267214 0.0108934 0.241256 0.21524 0.167595 278
2.52896e+08 0.0702179 0.0702179 0.0125883 0 0 0 0.262287 0.00957177 0.216835 0.263204 0.153253 413
4.02107e+08 0.0694444 0.0694444 0.0106012 0 0 0 0.261578 0.00815373 0.233392 0.249121 0.183794 576
6.39163e+08 0.0738786 0.0765172 0.0100158 0 0 0 0.247936 0.0067848 0.213584 0.235527 0.168168 758
1.00924e+09 0.0689655 0.0724138 0.00923212 0 0 0 0.239752 0.00587701 0.206628 0.219674 0.143614 870
1.60132e+09 0.05 0.0508772 0.00662842 0 0 0 0.239443 0.00524416 0.206955 0.224062 0.143373 1140
2.49212e+09 0.0599002 0.0599002 0.00684746 0 0 0 0.243889 0.00483678 0.218202 0.197494 0.152783 1202
3.99749e+09 0.0519878 0.0519878 0.00614073 0 0 0 0.234921 0.0047394 0.204217 0.225724 0.141844 1308
6.30284e+09 0.0450886 0.0458937 0.00604827 0 0 0 0.23439 0.00458376 0.209495 0.198057 0.146283 1242
9.98206e+09 0.0497925 0.0506224 0.00642614 0 0 0 0.22873 0.0045473 0.201411 0.198579 0.137829 1205
1.58771e+10 0.054126 0.0550133 0.00690981 0 0 0 0.228206 0.00464468 0.203013 0.195372 0.139155 1127
2.52394e+10 0.0473684 0.0473684 0.00629427 0 0 0 0.219183 0.00443474 0.203667 0.178396 0.141813 1140
3.96914e+10 0.0550661 0.0550661 0.00757424 0 0 0 0.224452 0.00496831 0.204083 0.181324 0.140501 908
6.24449e+10 0.0493506 0.0493506 0.00781076 0 0 0 0.20992 0.00524053 0.181647 0.183278 0.119598 770
9.95549e+10 0.0322581 0.0322581 0.00770382 0 0 0 0.19695 0.00595049 0.180675 0.160155 0.135259 527
1.54468e+11 0.0147929 0.0147929 0.00657621 0 0 0 0.205863 0.00740494 0.181483 0.175926 0.120297 338
2.39648e+11 0.00689655 0.00689655 0.00689655 0 0 0 0.18583 0.0104781 0.158129 0.162082 0.117948 145
3.80866e+11 0 0 0 0 0 0 0.164232 0.0249524 0.13266 0.164909 0.0948905 28
5.62165e+11 0 0 0 0 0 0 0.158122 0.0225526 0.180675 0 0.0451053 2
