#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 8.25 - 8.75
#HM   Stats: 7.314710e+10 (median) + 3.327890e+10  / - 2.392650e+10
#SM   Stats: 2.909640e+08 (median) + 1.547060e+08  / - 8.583800e+07
#VMP  Stats: 7.327000e+01 (median) + 5.480003e+00  / - 4.789993e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.171473e-10 (median) + 2.575260e-10  / - 1.195229e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 543467
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 543467
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 543467
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 543467
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 543467
sfh 0.069123 0 0 0 #avg: 1.00309e-15; avg_err: 6.95161e-16; sd: 5.12474e-13; counts: 543467
sfh 0.071373 0 0 0 #avg: 1.93098e-15; avg_err: 8.89175e-16; sd: 6.55501e-13; counts: 543467
sfh 0.073623 0 0 0 #avg: 3.04436e-15; avg_err: 1.39836e-15; sd: 1.03087e-12; counts: 543467
sfh 0.075873 0 0 0 #avg: 4.03365e-15; avg_err: 1.20221e-15; sd: 8.86268e-13; counts: 543467
sfh 0.078123 0 0 0 #avg: 1.23743e-14; avg_err: 3.09623e-15; sd: 2.28255e-12; counts: 543467
sfh 0.080373 0 0 0 #avg: 2.24951e-14; avg_err: 3.89037e-15; sd: 2.86799e-12; counts: 543467
sfh 0.082623 0 0 0 #avg: 4.57e-14; avg_err: 5.40136e-15; sd: 3.98189e-12; counts: 543467
sfh 0.085998 0 0 0 #avg: 1.35818e-13; avg_err: 1.25152e-14; sd: 9.22621e-12; counts: 543467
sfh 0.089373 0 0 0 #avg: 2.79609e-13; avg_err: 1.71366e-14; sd: 1.26332e-11; counts: 543467
sfh 0.092748 0 0 0 #avg: 5.60325e-13; avg_err: 2.41062e-14; sd: 1.77711e-11; counts: 543467
sfh 0.096123 0 0 0 #avg: 9.3353e-13; avg_err: 2.95359e-14; sd: 2.17739e-11; counts: 543467
sfh 0.099498 0 0 0 #avg: 1.5022e-12; avg_err: 3.30505e-14; sd: 2.43648e-11; counts: 543467
sfh 0.102873 0 0 0 #avg: 2.35289e-12; avg_err: 4.53225e-14; sd: 3.34118e-11; counts: 543467
sfh 0.106248 0 0 0 #avg: 3.50645e-12; avg_err: 5.1646e-14; sd: 3.80735e-11; counts: 543467
sfh 0.109623 0 0 0 #avg: 4.89514e-12; avg_err: 6.63348e-14; sd: 4.89021e-11; counts: 543467
sfh 0.112998 0 0 0 #avg: 6.21219e-12; avg_err: 6.73214e-14; sd: 4.96294e-11; counts: 543467
sfh 0.116373 0 0 0 #avg: 7.40878e-12; avg_err: 6.82805e-14; sd: 5.03365e-11; counts: 543467
sfh 0.119748 0 1.61288e-12 0 #avg: 8.57585e-12; avg_err: 6.85321e-14; sd: 5.0522e-11; counts: 543467
sfh 0.123123 0 5.48345e-12 0 #avg: 9.85601e-12; avg_err: 7.04897e-14; sd: 5.19651e-11; counts: 543467
sfh 0.126498 0 9.57891e-12 0 #avg: 1.15407e-11; avg_err: 7.94908e-14; sd: 5.86007e-11; counts: 543467
sfh 0.129873 0 1.39978e-11 0 #avg: 1.34045e-11; avg_err: 8.47211e-14; sd: 6.24565e-11; counts: 543467
sfh 0.133248 0 1.85802e-11 0 #avg: 1.55642e-11; avg_err: 9.02982e-14; sd: 6.65679e-11; counts: 543467
sfh 0.136623 0 2.3369e-11 0 #avg: 1.77303e-11; avg_err: 9.73163e-14; sd: 7.17417e-11; counts: 543467
sfh 0.141685 0 3.06522e-11 0 #avg: 2.1342e-11; avg_err: 1.08946e-13; sd: 8.0315e-11; counts: 543467
sfh 0.146748 9.81492e-13 3.72394e-11 9.81492e-13 #avg: 2.50414e-11; avg_err: 1.17879e-13; sd: 8.69002e-11; counts: 543467
sfh 0.15181 2.75094e-12 4.26524e-11 2.75094e-12 #avg: 2.88074e-11; avg_err: 1.31147e-13; sd: 9.66815e-11; counts: 543467
sfh 0.156873 4.94053e-12 4.71739e-11 4.94053e-12 #avg: 3.24564e-11; avg_err: 1.37688e-13; sd: 1.01504e-10; counts: 543467
sfh 0.161935 7.48629e-12 4.9801e-11 7.48629e-12 #avg: 3.52346e-11; avg_err: 1.36871e-13; sd: 1.00901e-10; counts: 543467
sfh 0.166998 1.01469e-11 5.26941e-11 1.01469e-11 #avg: 3.79985e-11; avg_err: 1.34456e-13; sd: 9.91209e-11; counts: 543467
sfh 0.17206 1.25637e-11 5.31323e-11 1.25637e-11 #avg: 3.97938e-11; avg_err: 1.33772e-13; sd: 9.86171e-11; counts: 543467
sfh 0.177123 1.43773e-11 5.31973e-11 1.43773e-11 #avg: 4.09208e-11; avg_err: 1.3062e-13; sd: 9.62934e-11; counts: 543467
sfh 0.182185 1.61011e-11 5.37208e-11 1.56837e-11 #avg: 4.22291e-11; avg_err: 1.32077e-13; sd: 9.73673e-11; counts: 543467
sfh 0.187248 1.75372e-11 5.45496e-11 1.65182e-11 #avg: 4.35925e-11; avg_err: 1.30353e-13; sd: 9.60962e-11; counts: 543467
sfh 0.19231 1.88886e-11 5.48759e-11 1.71787e-11 #avg: 4.48679e-11; avg_err: 1.29816e-13; sd: 9.57003e-11; counts: 543467
sfh 0.197373 2.03321e-11 5.49296e-11 1.79438e-11 #avg: 4.57473e-11; avg_err: 1.26861e-13; sd: 9.35219e-11; counts: 543467
sfh 0.202435 2.17113e-11 5.56515e-11 1.8654e-11 #avg: 4.69199e-11; avg_err: 1.25538e-13; sd: 9.25471e-11; counts: 543467
sfh 0.207498 2.30963e-11 5.62794e-11 1.93591e-11 #avg: 4.81038e-11; avg_err: 1.24993e-13; sd: 9.21449e-11; counts: 543467
sfh 0.21256 2.43779e-11 5.69694e-11 1.99233e-11 #avg: 4.90586e-11; avg_err: 1.21743e-13; sd: 8.97494e-11; counts: 543467
sfh 0.217623 2.57148e-11 5.71278e-11 2.04785e-11 #avg: 5.01628e-11; avg_err: 1.20553e-13; sd: 8.88721e-11; counts: 543467
sfh 0.222685 2.65443e-11 5.71729e-11 2.07655e-11 #avg: 5.05765e-11; avg_err: 1.18821e-13; sd: 8.75953e-11; counts: 543467
sfh 0.227748 2.75018e-11 5.7669e-11 2.11985e-11 #avg: 5.13074e-11; avg_err: 1.15614e-13; sd: 8.52307e-11; counts: 543467
sfh 0.23281 2.85777e-11 5.85934e-11 2.18245e-11 #avg: 5.24507e-11; avg_err: 1.16633e-13; sd: 8.59819e-11; counts: 543467
sfh 0.237873 2.97776e-11 5.85038e-11 2.24137e-11 #avg: 5.30788e-11; avg_err: 1.13543e-13; sd: 8.37042e-11; counts: 543467
sfh 0.242935 3.09948e-11 5.87424e-11 2.29722e-11 #avg: 5.39755e-11; avg_err: 1.13735e-13; sd: 8.38456e-11; counts: 543467
sfh 0.247998 3.26277e-11 5.97599e-11 2.40194e-11 #avg: 5.53933e-11; avg_err: 1.11865e-13; sd: 8.24668e-11; counts: 543467
sfh 0.25306 3.3936e-11 5.96532e-11 2.45805e-11 #avg: 5.62258e-11; avg_err: 1.08939e-13; sd: 8.03098e-11; counts: 543467
sfh 0.258123 3.49508e-11 5.97552e-11 2.49471e-11 #avg: 5.7011e-11; avg_err: 1.08295e-13; sd: 7.98354e-11; counts: 543467
sfh 0.263185 3.61482e-11 6.00458e-11 2.54166e-11 #avg: 5.78285e-11; avg_err: 1.06483e-13; sd: 7.84991e-11; counts: 543467
sfh 0.268248 3.70722e-11 5.91462e-11 2.55569e-11 #avg: 5.83459e-11; avg_err: 1.06443e-13; sd: 7.84699e-11; counts: 543467
sfh 0.27331 3.824e-11 5.89445e-11 2.59971e-11 #avg: 5.92624e-11; avg_err: 1.06108e-13; sd: 7.82227e-11; counts: 543467
sfh 0.278373 3.919e-11 5.91598e-11 2.63437e-11 #avg: 5.99652e-11; avg_err: 1.0587e-13; sd: 7.80475e-11; counts: 543467
sfh 0.283435 4.01889e-11 5.94919e-11 2.66834e-11 #avg: 6.12153e-11; avg_err: 1.07572e-13; sd: 7.93026e-11; counts: 543467
sfh 0.288498 4.10633e-11 5.89202e-11 2.67841e-11 #avg: 6.15182e-11; avg_err: 1.04757e-13; sd: 7.7227e-11; counts: 543467
sfh 0.29356 4.20633e-11 5.9064e-11 2.69755e-11 #avg: 6.25182e-11; avg_err: 1.05844e-13; sd: 7.80286e-11; counts: 543467
sfh 0.298623 4.30262e-11 5.89641e-11 2.72551e-11 #avg: 6.32656e-11; avg_err: 1.04636e-13; sd: 7.71376e-11; counts: 543467
sfh 0.303685 4.39523e-11 5.88655e-11 2.74662e-11 #avg: 6.41197e-11; avg_err: 1.05985e-13; sd: 7.81321e-11; counts: 543467
sfh 0.308748 4.47923e-11 5.87982e-11 2.75599e-11 #avg: 6.4916e-11; avg_err: 1.05429e-13; sd: 7.77227e-11; counts: 543467
sfh 0.31381 4.56324e-11 5.90626e-11 2.76609e-11 #avg: 6.56903e-11; avg_err: 1.05277e-13; sd: 7.76106e-11; counts: 543467
sfh 0.318873 4.64985e-11 5.87604e-11 2.78423e-11 #avg: 6.63504e-11; avg_err: 1.048e-13; sd: 7.72585e-11; counts: 543467
sfh 0.323935 4.71091e-11 5.88863e-11 2.78767e-11 #avg: 6.6863e-11; avg_err: 1.03495e-13; sd: 7.62965e-11; counts: 543467
sfh 0.328997 4.7822e-11 5.87232e-11 2.79062e-11 #avg: 6.74565e-11; avg_err: 1.02805e-13; sd: 7.57882e-11; counts: 543467
sfh 0.33406 4.87089e-11 5.84987e-11 2.80987e-11 #avg: 6.82635e-11; avg_err: 1.03033e-13; sd: 7.5956e-11; counts: 543467
sfh 0.339122 4.95723e-11 5.87079e-11 2.8266e-11 #avg: 6.9009e-11; avg_err: 1.02236e-13; sd: 7.53687e-11; counts: 543467
sfh 0.344185 5.05089e-11 5.89128e-11 2.84895e-11 #avg: 6.99823e-11; avg_err: 1.02499e-13; sd: 7.55624e-11; counts: 543467
sfh 0.349247 5.14189e-11 5.94379e-11 2.8782e-11 #avg: 7.09375e-11; avg_err: 1.02873e-13; sd: 7.58379e-11; counts: 543467
sfh 0.35431 5.25674e-11 6.09963e-11 2.9238e-11 #avg: 7.26709e-11; avg_err: 1.0444e-13; sd: 7.6993e-11; counts: 543467
sfh 0.359372 5.33747e-11 6.06276e-11 2.94189e-11 #avg: 7.31977e-11; avg_err: 1.03719e-13; sd: 7.64621e-11; counts: 543467
sfh 0.364435 5.42668e-11 6.07269e-11 2.96481e-11 #avg: 7.41213e-11; avg_err: 1.04648e-13; sd: 7.71466e-11; counts: 543467
sfh 0.369497 5.51165e-11 6.16902e-11 2.99208e-11 #avg: 7.51047e-11; avg_err: 1.04306e-13; sd: 7.68945e-11; counts: 543467
sfh 0.37456 5.59618e-11 6.15178e-11 3.01085e-11 #avg: 7.57772e-11; avg_err: 1.04413e-13; sd: 7.69735e-11; counts: 543467
sfh 0.379622 5.6952e-11 6.18608e-11 3.04075e-11 #avg: 7.68659e-11; avg_err: 1.05546e-13; sd: 7.78083e-11; counts: 543467
sfh 0.384685 5.81332e-11 6.24791e-11 3.07916e-11 #avg: 7.80703e-11; avg_err: 1.05948e-13; sd: 7.81051e-11; counts: 543467
sfh 0.389747 5.91827e-11 6.28697e-11 3.1074e-11 #avg: 7.91452e-11; avg_err: 1.05873e-13; sd: 7.80499e-11; counts: 543467
sfh 0.39481 6.04237e-11 6.31824e-11 3.16186e-11 #avg: 8.034e-11; avg_err: 1.06263e-13; sd: 7.83374e-11; counts: 543467
sfh 0.399872 6.14418e-11 6.38855e-11 3.19437e-11 #avg: 8.16685e-11; avg_err: 1.07182e-13; sd: 7.90151e-11; counts: 543467
sfh 0.404935 6.25735e-11 6.46598e-11 3.2221e-11 #avg: 8.30257e-11; avg_err: 1.08292e-13; sd: 7.98329e-11; counts: 543467
sfh 0.409997 6.35875e-11 6.53353e-11 3.26166e-11 #avg: 8.42096e-11; avg_err: 1.08715e-13; sd: 8.0145e-11; counts: 543467
sfh 0.41506 6.47383e-11 6.59893e-11 3.29882e-11 #avg: 8.54708e-11; avg_err: 1.09353e-13; sd: 8.06152e-11; counts: 543467
sfh 0.420122 6.59244e-11 6.65289e-11 3.33102e-11 #avg: 8.66724e-11; avg_err: 1.09976e-13; sd: 8.10743e-11; counts: 543467
sfh 0.425185 6.72492e-11 6.84375e-11 3.38642e-11 #avg: 8.89492e-11; avg_err: 1.14302e-13; sd: 8.42638e-11; counts: 543467
sfh 0.430247 6.85839e-11 6.94277e-11 3.43554e-11 #avg: 9.05613e-11; avg_err: 1.15719e-13; sd: 8.53084e-11; counts: 543467
sfh 0.43531 6.98719e-11 6.921e-11 3.47061e-11 #avg: 9.16945e-11; avg_err: 1.16049e-13; sd: 8.55513e-11; counts: 543467
sfh 0.440372 7.11348e-11 7.01139e-11 3.51654e-11 #avg: 9.31614e-11; avg_err: 1.16424e-13; sd: 8.58276e-11; counts: 543467
sfh 0.445435 7.24862e-11 7.04774e-11 3.5614e-11 #avg: 9.45151e-11; avg_err: 1.1683e-13; sd: 8.61269e-11; counts: 543467
sfh 0.450497 7.35906e-11 7.14872e-11 3.59094e-11 #avg: 9.57877e-11; avg_err: 1.17254e-13; sd: 8.64398e-11; counts: 543467
sfh 0.45556 7.54039e-11 7.23243e-11 3.66358e-11 #avg: 9.76497e-11; avg_err: 1.18025e-13; sd: 8.70081e-11; counts: 543467
sfh 0.460622 7.68579e-11 7.2915e-11 3.71806e-11 #avg: 9.94121e-11; avg_err: 1.20372e-13; sd: 8.87384e-11; counts: 543467
sfh 0.465685 7.83227e-11 7.33998e-11 3.76439e-11 #avg: 1.00929e-10; avg_err: 1.20973e-13; sd: 8.91811e-11; counts: 543467
sfh 0.470747 7.98825e-11 7.43352e-11 3.81846e-11 #avg: 1.02527e-10; avg_err: 1.2099e-13; sd: 8.91938e-11; counts: 543467
sfh 0.47581 8.11541e-11 7.48731e-11 3.86411e-11 #avg: 1.03976e-10; avg_err: 1.23659e-13; sd: 9.11616e-11; counts: 543467
sfh 0.480872 8.2702e-11 7.52964e-11 3.89913e-11 #avg: 1.0563e-10; avg_err: 1.24332e-13; sd: 9.16576e-11; counts: 543467
sfh 0.485935 8.43607e-11 7.60847e-11 3.95594e-11 #avg: 1.07323e-10; avg_err: 1.24831e-13; sd: 9.2026e-11; counts: 543467
sfh 0.490997 8.58329e-11 7.69587e-11 4.0076e-11 #avg: 1.09125e-10; avg_err: 1.2659e-13; sd: 9.33226e-11; counts: 543467
sfh 0.49606 8.73595e-11 7.81067e-11 4.0542e-11 #avg: 1.10924e-10; avg_err: 1.27644e-13; sd: 9.40993e-11; counts: 543467
sfh 0.501122 8.89533e-11 7.87044e-11 4.09674e-11 #avg: 1.12684e-10; avg_err: 1.28469e-13; sd: 9.47079e-11; counts: 543467
sfh 0.506185 9.06182e-11 7.99252e-11 4.15498e-11 #avg: 1.14552e-10; avg_err: 1.30004e-13; sd: 9.58391e-11; counts: 543467
sfh 0.511247 9.22832e-11 8.06764e-11 4.20989e-11 #avg: 1.16221e-10; avg_err: 1.30409e-13; sd: 9.61377e-11; counts: 543467
sfh 0.51631 9.39469e-11 8.13764e-11 4.25836e-11 #avg: 1.17915e-10; avg_err: 1.308e-13; sd: 9.64256e-11; counts: 543467
sfh 0.521372 9.63831e-11 8.26118e-11 4.34831e-11 #avg: 1.2061e-10; avg_err: 1.32763e-13; sd: 9.78729e-11; counts: 543467
sfh 0.526435 9.79512e-11 8.31912e-11 4.3958e-11 #avg: 1.22393e-10; avg_err: 1.34075e-13; sd: 9.88406e-11; counts: 543467
sfh 0.531497 9.95983e-11 8.39174e-11 4.45852e-11 #avg: 1.24096e-10; avg_err: 1.35369e-13; sd: 9.97941e-11; counts: 543467
sfh 0.53656 1.01311e-10 8.46943e-11 4.50302e-11 #avg: 1.26057e-10; avg_err: 1.36882e-13; sd: 1.0091e-10; counts: 543467
