#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 4.826470e+12 (median) + 2.336770e+12  / - 1.339710e+12
#SM   Stats: 1.523540e+11 (median) + 1.252420e+11  / - 9.377150e+10
#VMP  Stats: 3.097000e+02 (median) + 4.488998e+01  / - 2.068002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.803967e-11 (median) + 3.377743e-10  / - 6.661569e-12
sfh 0.055623 0 0 0 #avg: 0.00854889; avg_err: 0.00854889; sd: 0.130493; counts: 234
sfh 0.060123 0 0 0 #avg: 0.0270115; avg_err: 0.0270115; sd: 0.412312; counts: 234
sfh 0.062373 0 0 0 #avg: 0.029527; avg_err: 0.0270644; sd: 0.41312; counts: 234
sfh 0.064623 0 0 0 #avg: 0.0235766; avg_err: 0.0145325; sd: 0.221829; counts: 234
sfh 0.066873 0 0 0 #avg: 0.0706619; avg_err: 0.0378988; sd: 0.5785; counts: 234
sfh 0.069123 0 0 0 #avg: 0.0910853; avg_err: 0.0259962; sd: 0.396815; counts: 234
sfh 0.071373 0 0 0 #avg: 0.14085; avg_err: 0.0504442; sd: 0.769997; counts: 234
sfh 0.073623 0 0.0293985 0 #avg: 0.192137; avg_err: 0.0675376; sd: 1.03092; counts: 234
sfh 0.075873 0 0.13504 0 #avg: 0.441014; avg_err: 0.233366; sd: 3.56217; counts: 234
sfh 0.078123 0 0.216343 0 #avg: 0.445726; avg_err: 0.136172; sd: 2.07858; counts: 234
sfh 0.080373 0 0.292006 0 #avg: 0.569944; avg_err: 0.170364; sd: 2.60049; counts: 234
sfh 0.082623 0.00137535 0.449678 0.00137535 #avg: 0.50788; avg_err: 0.119687; sd: 1.82695; counts: 234
sfh 0.085998 0.02044 0.724715 0.02044 #avg: 0.60354; avg_err: 0.109886; sd: 1.67733; counts: 234
sfh 0.089373 0.0731811 0.921217 0.0731811 #avg: 0.719764; avg_err: 0.134877; sd: 2.0588; counts: 234
sfh 0.092748 0.115448 1.09804 0.115448 #avg: 1.30859; avg_err: 0.354382; sd: 5.4094; counts: 234
sfh 0.096123 0.187065 1.21266 0.187065 #avg: 2.06182; avg_err: 0.68088; sd: 10.3932; counts: 234
sfh 0.099498 0.315121 1.32993 0.314669 #avg: 1.64948; avg_err: 0.455299; sd: 6.94984; counts: 234
sfh 0.102873 0.40726 1.47886 0.40268 #avg: 1.85116; avg_err: 0.476803; sd: 7.27809; counts: 234
